PCPG	Labels	N:GEXP::MGST1:4257:	N:GEXP::ACSF2:80221:	N:GEXP::SFXN3:81855:	N:GEXP::NDUFA4L2:56901:	N:GEXP::CELF4:56853:	N:GEXP::STAR:6770:	N:GEXP::RHPN2:85415:	N:GEXP::RET:5979:	N:GEXP::CHST11:50515:	N:GEXP::NAV1:89796:	N:GEXP::AQP1:358:	N:GEXP::CPB1:1360:	N:GEXP::SHC3:53358:	N:GEXP::PTN:5764:	N:GEXP::EGFLAM:133584:	N:GEXP::CYP17A1:1586:	N:GEXP::TRIM14:9830:	N:GEXP::MTF2:22823:	N:GEXP::CNTNAP4:85445:	N:GEXP::CYP11A1:1583:	N:GEXP::CYP21A2:1589:	N:GEXP::CDH23:64072:	B:MUTA:nons:HRAS::	N:GEXP::SALL4:57167:	N:GEXP::RGS5:8490:	B:MUTA:COMP:EGFR::	N:GEXP::NTNG2:84628:	N:GEXP::TBL1X:6907:	N:GEXP::CRYBB1:1414:	N:GEXP::EPAS1:2034:	N:GEXP::PLAGL1:5325:	N:METH:cg06344807:RP11-452I5.2:TssU524:Island	N:GEXP::BMP1:649:	N:GEXP::SLC4A10:57282:	N:GEXP::FAR2:55711:	N:GEXP::ADORA2A:135:	N:GEXP::EFNB3:1949:	N:GEXP::THEM5:284486:	N:MIR::hsa-miR-202-5p:Corrected:	N:GEXP::PTPRO:5800:	N:GEXP::INHA:3623:	N:METH:cg24912904:ACTN3:TssU96:Shore	N:GEXP::EML4:27436:	N:GEXP::MID1IP1:58526:	N:GEXP::KCNB2:9312:	N:METH:cg08473199:WNT10A:TssU70:Island	N:GEXP::ASTN1:460:	N:MIR::hsa-miR-139-5p:Corrected:	N:GEXP::PNMT:5409:	N:GEXP::ALAS1:211:	N:GEXP::AADAC:13:	N:GEXP::TCHP:84260:	N:GEXP::OPRM1:4988:	N:GEXP::BCHE:590:	N:GEXP::ZNF423:23090:	N:GEXP::BLMH:642:	N:GEXP::ABTB2:25841:	N:GEXP::FLRT1:23769:	N:GEXP::GLP1R:2740:	N:METH:cg20420826:ATP1A1:TssD1:Island	N:METH:cg22395573:ARHGDIA:TssU851:Island	N:GEXP::DKK3:27122:	N:GEXP::USH2A:7399:	N:GEXP::KCNK13:56659:	N:METH:cg17808823:TMEM154:TssD223:NA	N:GEXP::EIF4E3:317649:	N:GEXP::MC2R:4158:	N:METH:cg16159491:MMP11:TssD253:Island	N:GEXP::CD83:9308:	N:GEXP::JAKMIP1:152789:	N:METH:cg24390938:ALDH3B1:TssU57:NA	N:GEXP::AQP6:363:	N:METH:cg14841337:CD247:TssD62422:Shore	N:METH:cg15573040:ST8SIA2:TssD999:Island	N:MIR::hsa-miR-1185-1-3p:Corrected:	N:GEXP::ALG3:10195:	N:GEXP::CPN2:1370:	N:GEXP::FDXR:2232:	N:METH:cg00414166:ALDH3B1:TssU130:NA	N:GEXP::GSTA3:2940:	N:GEXP::KDM3A:55818:	N:MIR::hsa-miR-138-5p:Corrected:	N:METH:cg11102611:B3GNT5:TssD79:Island	N:GEXP::RGS4:5999:	B:MUTA:COMP:EPAS1::	N:GEXP::AKAP7:9465:	N:METH:cg22627800:PLEKHA6:TssD13758:NA	N:METH:cg21714809:ARAP1:TssD265:Island	N:METH:cg16256504:WNT6:TssU388:Island	N:METH:cg22372709:NA:NA:Island	N:GEXP::MGC14436:84983:	N:GEXP::VGLL1:51442:	N:GEXP::P4HA1:5033:	N:METH:cg02453208:LRRC71:TssD775:Shore	N:GEXP::DGCR9:25787:	N:METH:cg20584198:STAC3:TssD7278:Shore	N:GEXP::PROK2:60675:	N:GEXP::EPHB1:2047:	N:METH:cg05362405:PSMB9:TssD413:Island	N:GEXP::ABCD4:5826:	N:GEXP::CLIP2:7461:	B:MUTA:COMP:RXRA::	N:METH:cg23473081:EMP1:TssU82:NA	N:GEXP::CYP11B1:1584:	N:GEXP::FAM166B:730112:	N:GEXP::UPF1:5976:	N:GEXP::SHB:6461:	N:GEXP::MGC12982:84793:	N:METH:cg02580197:SLITRK3:TssU217:NA	N:METH:cg13286351:C11orf45:TssU106:NA	I:CNVR::NMD3:51068:	I:CNVR::IFITM5:387733:	I:CNVR::ARHGEF3:50650:	I:CNVR::ZCCHC16:340595:	I:CNVR::KBTBD11:9920:	N:MIR::hsa-miR-670-3p:Uncorrected:	N:METH:cg03477792:SOWAHB:TssU273:Island	N:METH:cg06499892:NA:NA:Island
TCGA-WB-A80V	PCPG_1	0.7622	3.049	905.54	442.1	5242.7	17.532	176.08	52107.0	586.16	3376.7	192.08	0.0	198.94	12776.0	3177.8	0.0	679.92	178.36	3.049	38.874	13.765999999999998	4.5734	0	60.979	289170.0	0	47.25899999999999	590.74	18.294	771.39	18.294	0.16289	94.51799999999999	4.5734	820.92	108.24	343.01	19.817999999999998	-0.24744000000000002	242.39	85.37100000000001	0.026792000000000003	6790.0	490.88	407.04	0.017472	4513.2	24.545	29745.0	129.58	0.0	1545.1	26.678	623.51	48.021	496.22	6.8602	1528.3	12.196	0.032639	0.028638	22506.0	18.294	12.958	0.048016	1542.8	0.0	0.022475	476.4	4879.1	0.054851	205.04	0.048389	0.015147999999999998	0.69423	270.6	0.0	188.27	0.06711	0.0	974.14	48.373999999999995	0.015678	1638.8	0	121.2	0.036498	0.034062	0.04007	0.083212	480.97	0.0	176.84	0.034423	31.252	0.035224	16.769000000000002	15.245	0.046676999999999996	413.9	2268.4	0	0.048032	0.0	6.0979	7954.7	85.37100000000001	5.3357	0.10073	0.049556	-1	0	-1	-1	-1	5.1848	0.069353	0.049552
TCGA-WB-A80Y	PCPG_3	4.0745	41.909	1115.8	13467.0	1924.3	62.282	152.5	3930.7	171.13	1777.7	4301.7	33.178000000000004	22.701	242.14	94.296	80.733	452.85	349.82	1.1641	6.4028	37.602	11.059000000000001	0	46.566	237110.0	1	59.953	237.49	1.7462	8011.1	31.432	0.021865	876.02	0.0	651.27	77.998	601.86	27.939	0.40859	1.1641	146.1	0.020804	789.29	838.18	490.11	0.019613	2593.7	289.53	1902.2	915.02	0.5821	662.98	0.0	13.97	635.04	349.82	723.52	1626.3	1.1641	0.051039999999999995	0.035539	9067.5	1.1641	68.102	0.041604	1107.4	0.5821	0.020904	196.16	49.476000000000006	0.052438	56.461000000000006	0.046276	0.013859999999999999	1.1869	1059.4	1.7462	511.64	0.041345	0.0	1337.0	25.108	0.011304999999999999	9926.7	0	289.29	0.046557999999999995	0.041567	0.044293	0.038659	62.864	31.432	390.57	0.056683000000000004	6.9849	0.034822000000000006	3.4924	8.7311	0.049576999999999996	352.15	1008.1	0	0.027144	32.596	5.8207	6249.7	586.15	22.119	0.10786	0.053834	0	0	0	0	0	9.0427	0.040952999999999996	0.42371000000000003
TCGA-WB-A814	PCPG_2	1.258	63.738	1810.7	11061.0	1160.3	7.547999999999999	339.66	2458.5	95.18799999999999	875.14	9104.8	1.6773	5.4513	4699.9	10640.0	0.4193	459.59	295.21	478.46	15.515	30.916999999999998	33.547	0	13.838	176270.0	0	1386.7	1328.0	31.03	15278.0	90.156	0.14082	961.53	199.18	339.6	2482.4	2269.8	4.1933	-0.24744000000000002	472.17	380.33	0.075068	663.8	491.04	314.5	0.42383999999999994	2084.9	79.288	72.544	842.44	0.0	600.96	34.385	152.22	873.89	700.7	24.320999999999998	934.69	2.0967	0.20008	0.14570999999999998	7377.7	2.0967	78.834	0.071633	322.47	0.0	0.069827	80.931	48.641999999999996	0.2219	12.161	0.07631399999999999	0.031347	3.7119	627.32	0.8387	326.66	0.18782000000000001	0.0	975.36	9.673	0.01378	31974.0	1	72.964	0.14670999999999998	0.058816999999999994	0.10222	0.16480999999999998	55.771	0.0	757.73	0.10051	96.865	0.046012	1.6773	20.546999999999997	0.041994	567.36	1226.1	0	0.22403	0.0	5.8706	3034.7	160.19	61.222	0.11483	0.047126	-1	-1	-1	0	0	8.355	0.23668000000000003	0.06678200000000001
TCGA-WB-A815	PCPG_3	5.965	74.065	982.73	20568.0	1604.1	15.409	56.667	1806.9	38.772	1235.7	6268.6	11.93	6.9591	91.463	167.02	14.331	332.55	221.7	0.4971	26.345	38.722	78.568	0	0.0	119900.0	0	179.45	369.83	2.4854	8262.0	69.094	0.032532	835.59	90.96600000000001	310.63	221.7	36.784	9.9416	-0.0758	7.9533	206.29	0.021684000000000002	470.73	1490.2	101.9	0.015162	1528.5	132.06	698.4	809.74	0.4971	425.5	0.9942	1692.1	518.95	681.99	151.61	872.87	0.4971	0.029329	0.032688	15966.0	4.4737	104.88	0.032884	408.1	0.0	0.020822999999999998	358.39	11.93	0.033763999999999995	7.4562	0.037311000000000004	0.011529000000000001	-0.18316	916.61	0.0	229.15	0.026779	0.0	556.23	5.0545	0.012449	9887.4	0	352.43	0.062829	0.048378	0.035539999999999995	0.060570000000000006	1.9883	1.9883	341.99	0.036874000000000004	12.924000000000001	0.019474	4.4737	91.96	0.075921	311.17	1036.9	0	0.025693	9.9416	1.9883	3411.5	539.83	24.854	0.077722	0.051871	0	0	-1	-1	0	1.2762	0.092013	0.11416
TCGA-WB-A816	PCPG_4	10168.0	1870.3	964.02	738.49	1151.9	61254.0	44.352	8564.9	271.55	862.34	3367.8	836.4	94.979	112.13	1112.5	115320.0	220.92	183.26	0.8368	28582.0	33788.0	115.48	0	9.205	82865.0	0	388.7	613.81	4.1841	8967.4	393.72	0.027949	1015.5	10.46	254.71	149.78	27.615	9.205	12.184000000000001	238.07	2446.4	0.02489	1061.1	1230.1	268.62	0.017953	1798.3	153.95	3879.1	13695.0	2032.6	483.68	6.2762	191.21	753.98	615.9	423.01	1364.8	15.062999999999999	0.043541	0.032505	8463.2	24.268	20.502	0.034864	755.23	1384.9	0.026410000000000003	773.22	107.11	0.04505	32.218	0.039001	0.016509	-0.19602999999999998	634.73	226.78	9175.7	0.027495	289.12	757.74	5.8349	0.019902	2921.8	0	900.84	0.046826	0.041752	0.046534	0.070626	26.778000000000002	0.4184	583.26	0.058661000000000005	14.225999999999999	0.026316000000000003	1.6736	20.921	0.042214	619.25	841.84	0	0.046165	43149.0	4960.2	3032.2	253.56	22.594	0.10862999999999999	0.07047	-1	-1	0	0	0	3.0575	0.031494	0.037457
TCGA-WB-A817	PCPG_4	3233.2	470.74	845.14	1347.1	1018.5	29161.0	267.93	724.59	175.54	1359.9	1411.9	410.91	34.316	192.7	1022.4	41133.0	1350.6	239.77	12.319	12146.0	14552.0	72.895	0	3.0796	96815.0	0	89.749	435.55	2.6397	7508.1	256.04	0.06970499999999999	1046.2	17.158	207.21	130.22	531.02	18.038	12.103	387.15	1334.8	0.027722000000000004	1533.7	874.62	343.16	0.055291	613.73	104.62	384.07	11406.0	1077.4	477.39	95.469	48.394	838.54	821.82	2134.2	1022.9	0.0	0.11424000000000001	0.042254	7726.8	18.918	230.09	0.049349000000000004	792.44	1726.8	0.041105	608.89	687.64	0.040776	2.1997	0.0432	0.017412999999999998	-0.24045	962.16	18.477999999999998	2553.0	0.047876999999999996	156.18	658.6	3.3312	0.10403	4511.2	0	353.72	0.076985	0.048462	0.040293	0.073838	49.714	1.7598	362.08	0.042033999999999995	3.5196	0.043756	3.9595	19.798	0.044749000000000004	286.41	1322.5	0	0.028957	26532.0	1571.9	2736.5	242.85	14.958	0.06085499999999999	0.073158	0	0	0	0	0	11.29	0.071989	0.048898000000000004
TCGA-WB-A818	PCPG_1	1.2712	21.61	1800.8	275.85	3811.9	64.831	87.288	22225.0	425.42	2855.5	359.18	0.0	219.91	1502.1	4833.1	7.3051	1201.6	112.71	0.0	79.661	7.1059	8.4746	0	194.49	171490.0	0	125.85	438.98	31.355999999999998	5019.1	37.711999999999996	0.047461	312.29	1.6949	952.05	117.37	260.17	44.915	-0.10077	26.695	83.475	0.022188	2506.8	1661.9	834.75	0.016774	6257.2	34.568000000000005	8330.5	936.02	0.4237	1173.8	328.81	474.15	607.63	278.39	585.17	2041.1	1036.4	0.029460000000000004	0.024956	42012.0	535.17	12.712	0.033479	3924.3	0.4237	0.022001	334.32	2636.9	0.05193	86.01700000000001	0.032955	0.011395	0.9389799999999999	273.31	1.2712	181.78	0.03105	0.0	989.41	50.037	0.012352	2340.7	0	164.41	0.047744	0.034555	0.039806	0.07233400000000001	336.02	0.0	282.2	0.032711000000000004	8.8983	0.03119	430.51	32.203	0.042786000000000005	256.36	2321.6	0	0.022008	9.7458	1.6949	10178.0	282.2	13.559000000000001	0.095769	0.053095	-1	0	0	0	0	2.1424	0.058271	0.07663500000000001
TCGA-WB-A819	PCPG_1	1.199	45.163999999999994	982.01	560.75	2640.3	55.156000000000006	137.09	24784.0	497.6	2406.5	1328.5	0.0	153.08	8644.7	4466.0	0.8553	1770.2	102.72	0.3997	69.145	7.7938	4.4884	0	189.05	134930.0	0	60.751000000000005	723.02	30.375999999999998	3816.2	39.169000000000004	0.034117	193.44	3.9968	653.79	192.62	286.57	32.774	-0.24744000000000002	734.61	53.957	0.022201	2016.4	1079.5	337.73	0.019762000000000002	6538.0	49.558	47348.0	649.88	0.0	1093.6	103.52	2099.5	202.24	507.59	134.69	2973.2	617.51	0.028579000000000004	0.041862	32175.0	433.25	14.389000000000001	0.031501999999999995	1813.2	0.0	0.029642	439.65	2966.0	0.05513200000000001	96.723	0.036067	0.016849	0.7968	291.77	0.0	310.15	0.028047000000000002	0.0	867.71	37.763000000000005	0.015413999999999999	4392.9	0	153.88	0.033413	0.036485000000000004	0.041765	0.057663	439.65	0.0	306.95	0.039601	11.591	0.027955	279.38	55.156000000000006	0.042769	361.31	2209.4	0	0.031299	0.0	3.1974	6430.9	231.41	11.591	0.1005	0.032596	-1	0	-1	-1	0	0.29284	0.05097	0.045087999999999996
TCGA-WB-A81A	PCPG_2	2.3116	6.9348	580.67	7522.9	2186.8	84.14200000000001	395.28	4448.0	32.361999999999995	1492.8	4228.4	0.0	30.976	3107.3	2726.8	5.6681	445.45	299.12	742.02	0.4623	17.942999999999998	18.03	0	1.8493	42452.0	0	20.804000000000002	656.96	4.1609	6859.0	28.201999999999998	0.047393	586.22	1232.5	313.35	57.79	1082.8	3.2362	0.019336000000000002	6.0102	576.98	0.021585	930.65	986.59	114.66	0.018186	1421.2	43.711000000000006	201.11	659.73	0.0	454.0	0.0	51.318000000000005	54.553999999999995	820.62	423.95	1988.0	0.0	0.030187000000000002	0.028002999999999997	10924.0	0.4623	269.53	0.49221000000000004	251.04	0.0	0.032581	79.98100000000001	36.061	0.24531	36.986	0.034166	0.016791999999999998	-0.24045	647.25	0.0	233.47	0.039983	0.0	1021.7	11.712	0.014584999999999999	2410.1	0	146.56	0.05814299999999999	0.055526	0.16257	0.059185	33.749	1.3869999999999998	282.48	0.048894	10.633	0.04252	0.0	32.361999999999995	0.2521	390.66	2012.0	0	0.028693	6.4725	2.7739	4400.8	353.68	6.4725	0.068642	0.044744	0	0	0	1	0	34.843	0.042217000000000005	0.049932
TCGA-WB-A81D	PCPG_1	20.257	44.566	852.83	198.52	4430.3	220.8	145.45	26369.0	363.82	3266.7	558.89	7.2926	171.38	17265.0	6129.9	248.48	1178.2	138.97	1.6206	130.05	155.71	12.559000000000001	0	347.21	167380.0	0	48.211999999999996	557.08	85.486	3020.8	31.195999999999998	0.0298	196.9	9.7235	916.72	493.87	980.86	42.135	0.16369	825.28	18.637	0.025588	8391.8	1588.6	286.44	0.024142	6745.7	132.3	12538.0	942.37	3.2412	1158.7	313.18	7705.9	1008.8	321.28	26.334	2799.2	1850.3	0.057962	0.032310000000000005	28217.0	200.14	14.99	0.038817000000000004	2844.1	0.0	0.029161000000000003	395.42	2435.7	0.040702999999999996	76.97800000000001	0.044467	0.015037	0.55882	438.37	0.0	755.6	0.047961000000000004	0.0	1013.3	126.9	0.018888	2405.3	0	142.21	0.037519	0.033763999999999995	0.04244	0.041994	390.56	0.0	316.01	0.050426	6.8875	0.036643	27.145	32.412	0.046936	371.52	1498.6	0	0.079127	174.21	10.534	6613.6	126.81	8.1029	0.093734	0.06017	0	0	0	0	-1	0.3188	0.042399	0.043526999999999996
TCGA-WB-A81E	PCPG_2	1.5802	24.099	2157.0	18477.0	1463.7	26.864	1216.0	8719.8	220.05	912.2	6052.0	1.5802	38.321	4141.8	5421.0	0.8059	704.39	188.44	1373.2	41.481	15.862	103.51	0	80.988	55742.0	1	2275.6	3379.0	91.259	15158.0	261.8	0.45574	581.93	1967.8	265.43	4177.1	7333.9	0.3951	-0.014419999999999999	160.0	475.65	0.059922	1251.6	481.58	70.71600000000001	0.56826	1570.0	309.93	16.593	611.16	0.0	564.94	14.222000000000001	131.56	589.43	575.21	82.963	1445.9	1.9753	0.23573000000000002	0.06641	9927.5	6.321000000000001	309.33	0.40739000000000003	818.58	0.0	0.2981	303.8	451.56	0.38121	50.963	0.6228899999999999	0.017422	3.7236	1077.3	0.0	679.11	0.34739000000000003	0.0	2029.8	27.793000000000003	0.5512	8625.8	0	82.568	0.1232	0.37435	0.25723	0.33073	12.247	0.0	1837.8	0.073531	458.67	0.14854	6.716	90.469	0.514	478.81	2054.7	1	0.38472	0.0	0.7901	1962.7	59.653999999999996	7.5062	0.072135	0.42325	0	0	-1	-1	0	19.935	0.052141999999999994	0.12511
TCGA-WB-A81F	PCPG_1	1.9594	14.892000000000001	1963.8	2073.9	2584.1	52.513000000000005	362.89	14986.0	333.11	2349.8	1415.5	0.0	105.42	679.93	3669.6	1.6538	1168.4	118.35	2.3513	75.634	4.3696	47.418	0	45.458999999999996	182220.0	0	663.86	998.92	49.77	5691.0	52.905	0.029454	551.78	5.8783	659.14	259.43	576.86	30.959	-0.24744000000000002	241.79	92.87700000000001	0.015854	803.37	812.77	652.88	0.09940800000000001	4815.1	22.833000000000002	1571.1	859.8	0.0	627.42	304.89	134.03	532.58	346.43	141.86	2540.6	21.945999999999998	0.03182	0.027214999999999996	31063.0	29.0	56.04	0.03137	1761.5	0.0	0.021269	146.17	1746.2	0.094925	52.905	0.026733	0.020612000000000002	1.379	371.51	0.0	159.11	0.06988899999999999	0.0	1038.5	27.581	0.014028	14564.0	0	170.08	0.059972000000000004	0.037119	0.049703	0.08315499999999999	108.55	0.3919	793.97	0.037627	32.527	0.028480000000000002	38.013000000000005	35.662	0.030456	411.48	1880.3	0	0.018153	0.0	1.9594	7897.3	288.82	22.73	0.072559	0.040877	-1	0	0	-1	0	2.6322	0.068998	0.078279
TCGA-WB-A81G	PCPG_2	25.455	63.24	2543.9	13280.0	628.42	193.7	458.99	97.445	46.933	924.33	7116.1	2.3864	13.523	1056.8	10383.0	260.9	427.96	174.21	487.62	64.035	179.46	111.76	0	7.9547	150220.0	0	2757.1	3606.7	15.512	22359.0	315.36	0.15908	457.79	846.77	295.49	1792.9	3571.7	1.9887	0.34912	14.318	538.93	0.079821	534.16	227.5	97.84299999999999	0.5865600000000001	1237.0	150.07	7.1592	861.09	1.5909	457.03	1.5909	715.92	156.71	1221.4	56.478	628.82	2.7841	0.20237	0.2581	3521.5	10.341	84.32	0.53796	1091.4	4.3751	0.41811000000000004	89.09200000000001	0.0	0.24833000000000002	11.932	0.48732	0.3823	1.1239	283.19	0.0	378.25	0.20817	0.3977	1586.2	1.3152	0.40288	22347.0	0	344.83	0.21213	0.45443	0.42113999999999996	0.24286	3.1819	0.0	1067.9	0.14343	498.76	0.33257	1.1932	9.9433	0.42158	679.33	1296.2	1	0.031945	187.73	14.716	2649.7	54.489	60.456	0.061866	0.5261899999999999	-1	0	0	0	0	5.2860000000000005	0.055170000000000004	0.091451
TCGA-WB-A81H	PCPG_4	1570.4	570.25	894.47	766.02	2205.9	14705.0	196.3	17078.0	392.08	1666.7	2018.4	925.55	104.62	4338.2	2185.2	26536.0	553.15	248.09	18.646	4030.6	20084.0	211.84	0	150.72	130120.0	0	78.726	493.07	17.092	9242.0	457.81	0.037013	1079.4	53.347	539.63	136.24	228.93	6.7331	8.5952	221.68	375.5	0.030128	1865.6	1168.5	338.73	0.01778	4309.7	130.96	5585.4	6059.3	746.86	679.53	105.14	670.72	470.8	429.88	298.85	1324.9	194.74	0.060591	0.029435000000000003	15729.0	446.98	51.793	0.0369	1856.4	411.24	0.024256	1059.2	1595.2	0.050871	37.291	0.045863	0.019454	0.55877	628.77	49.20399999999999	4102.0	0.046248000000000004	48.168	1104.8	41.474	0.12368	2637.3	0	860.29	0.043785000000000004	0.027044	0.052006	0.071873	127.93	0.5179	449.05	0.059911	8.8049	0.03067	68.367	26.415	0.047695999999999995	475.98	1162.8	0	0.04386	17505.0	1408.3	5041.6	356.34	42.471000000000004	0.07305199999999999	0.099875	0	0	0	0	0	2.2169	0.065505	0.044747
TCGA-WB-A81I	PCPG_2	2.5826	4.1322	1846.6	23182.0	985.54	863.64	312.5	4229.3	46.488	1019.6	1133.5	0.0	1.0331	224.17	175.62	24.116999999999997	579.03	130.68	2870.9	2.0661	15.759	220.56	0	1.5496	312280.0	1	66.116	235.02	2.5826	3245.9	240.69	0.053515999999999994	797.0	102.79	225.52	56.302	11.88	0.0	0.066734	345.04	955.58	0.027435	607.96	852.79	0.0	0.020158000000000002	960.23	63.812	5.6818	1043.9	0.5165	564.57	0.0	66.116	31.508000000000003	459.71	12.397	776.34	0.0	0.4259	0.037333	20912.0	1.0331	286.67	0.54601	213.33	0.0	0.030900999999999998	299.07	1546.5	0.059633000000000005	10.847000000000001	0.050256999999999996	0.016479	2.0781	713.33	4.6488	295.45	0.025782	0.0	695.76	12.45	0.016024	15966.0	0	119.32	0.037495999999999995	0.057472	0.055614	0.064583	54.236000000000004	0.0	506.71	0.056921000000000006	14.979000000000001	0.039548	0.5165	372.42	0.26349	239.67	1208.7	0	0.053013	9.814	1.0331	4385.3	1049.1	3.6157	0.10155	0.047651	0	-1	0	0	0	1.5261	0.060921	0.052983
TCGA-WB-A81J	PCPG_1	19.092	95.036	1364.9	912.18	5434.4	151.04	43.275	10084.0	510.82	2110.7	1460.2	1.2728	69.58	3266.0	238.01	271.06	736.95	271.11	549.0	116.25	110.45	11.799000000000001	0	20.365	225410.0	0	498.51	473.48	10.607000000000001	3390.8	25.456	0.0277	437.0	0.8485	349.97	143.82	1438.3	10.607000000000001	0.080088	12.304	32.244	0.022073	4549.4	2294.9	304.2	0.017938	6132.8	14.63	11210.0	652.95	3.3941	814.17	179.04	1622.0	316.5	290.2	11.455	1507.8	0.0	0.032275	0.039218	5349.2	6.364	10.607000000000001	0.054014	1515.1	2.5456	0.025214	203.22	393.72	0.056895	50.06399999999999	0.05595700000000001	0.014327000000000001	0.9945700000000001	489.18	0.8485	800.59	0.030695999999999998	0.4243	926.6	115.84	0.017391999999999998	5451.0	0	281.29	0.03804	0.039764999999999995	0.059251	0.059782	40.306	0.4243	396.69	0.040781	19.516	0.032455	3.3941	11.455	0.058653	416.21	2526.9	0	0.027016000000000002	101.4	6.7883	4512.9	197.71	11.455	0.07825	0.047462	0	0	0	0	0	0.535	0.045251	0.062455
TCGA-WB-A81K	PCPG_4	1384.4	367.53	1435.9	3689.1	2778.5	10062.0	150.08	4762.6	110.26	1362.9	1292.0	125.06	37.774	1833.6	4123.0	19479.0	754.47	155.18	1.5314	3209.8	7958.6	21.991	0	12.762	125550.0	0	182.75	517.61	11.741	6185.8	104.1	0.020825	1132.7	4.5942	292.48	157.73	54.62	20.929000000000002	6.2202	241.45	1030.1	0.029199	1011.2	1009.2	363.45	0.015402	2699.8	57.49	773.35	2754.5	322.1	551.3	28.586	1008.7	1297.6	600.31	40.327	2708.0	1.0209	0.030497000000000003	0.072824	16066.0	10.72	58.193000000000005	0.037177999999999996	1966.8	221.54	0.046543	168.96	523.74	0.05257100000000001	14.293	0.041638999999999995	0.013138	-0.17874	1040.8	4.0837	2023.0	0.032464	54.108999999999995	805.51	16.37	0.017922	4264.4	0	624.3	0.043033	0.043262	0.033444999999999996	0.054644000000000005	34.201	1.0209	466.56	0.038294	15.314	0.027839	119.96	14.802999999999999	0.047288	336.91	969.37	0	0.028031	8705.0	713.12	3370.6	493.11	16.845	0.069223	0.069299	0	0	0	1	0	9.1854	0.054874	0.040992
TCGA-WB-A81M	PCPG_3	0.0	25.444000000000003	1227.0	12352.0	3726.6	16.155	8.0775	28169.0	115.51	1684.6	343.0	0.0	60.178000000000004	31.502	475.36	0.8078	861.35	134.09	2.4233	6.0582	5.8158	8.0775	0	26.252	151340.0	0	253.63	329.16	0.4039	5125.2	9.6931	0.024784	457.19	0.0	190.55	199.1	23.829	19.79	-0.081746	3.2310000000000003	189.01	0.021791	1195.5	997.98	533.93	0.016822999999999998	1870.0	519.82	4266.6	838.04	0.0	807.39	0.4039	1349.8	925.69	433.76	102.58	2811.0	0.4039	0.037677999999999996	0.027662	6933.0	8.4814	2.4233	0.035332999999999996	937.18	0.0	0.020834000000000002	155.9	783.52	0.04589	19.386	0.041003	0.013175999999999998	-0.18531	601.78	0.0	205.17	0.019180000000000003	0.0	1339.3	37.42	0.013966	6050.5	0	1791.2	0.025038	0.040604	0.046702	0.059022000000000005	80.372	0.8078	374.39	0.036028	14.54	0.034477	7.6737	37.965	0.20888	229.4	1027.5	0	0.036468	0.0	0.8078	4292.4	313.41	8.4814	0.08280599999999999	0.057353999999999995	0	-1	0	0	0	1.0905	0.043077	0.032017000000000004
TCGA-WB-A81N	PCPG_1	0.0	52.632	991.01	927.68	4509.6	122.81	242.19	2980.3	241.34	2330.8	1184.3	0.8558	85.152	861.79	252.46	1.2837	950.36	302.52	418.49	49.208	27.166999999999998	12.409	0	173.3	233570.0	0	157.47	112.97	11.125	3241.3	59.478	0.038966	455.29	99.70100000000001	638.39	107.4	354.3	16.26	-0.022900999999999998	281.56	27.386	0.021363999999999998	2943.5	1348.3	692.77	0.016076	5884.9	59.199	9728.3	868.21	0.0	1038.9	291.4	91.57	531.88	485.67	404.37	2528.9	22.250999999999998	0.036245	0.039795	24596.0	354.3	148.48	0.032756	5021.9	0.0	0.023061	172.87	1165.6	0.045662	18.4	0.036224	0.014967	1.5179	473.68	0.0	325.2	0.046297000000000005	0.0	871.63	194.72	0.013202	3840.0	0	287.55	0.03327	0.032399000000000004	0.052301	0.07839199999999999	48.353	0.4279	215.23	0.052237	31.237	0.033193	1136.9	20.539	0.040791	348.74	2026.5	0	0.039575	0.4279	1.7116	4880.6	659.39	11.552999999999999	0.07706	0.048274	0	0	0	0	0	5.5829	0.076145	0.061110000000000005
TCGA-WB-A81P	PCPG_1	7.5388	182.71	1371.2	8183.1	2811.5	107.32	208.43	17585.0	435.92	2563.6	2415.5	0.8869	169.4	6377.4	9533.5	7.5388	897.56	173.84	1221.3	69.18	19.352	9.3126	0	82.04	228750.0	0	152.11	632.37	1.7738	8668.3	33.259	0.065275	323.28	493.57	958.05	72.28399999999999	1305.5	29.268	-0.027429000000000002	8.4257	52.772	0.031348	2612.0	1367.6	645.68	0.17799	2895.8	128.58	165.85	905.54	0.4435	1079.8	0.8869	36.364000000000004	189.8	397.34	43.016000000000005	2733.0	3.5477	0.029289999999999997	0.036254	23975.0	7.0953	9.7561	0.040335	807.98	0.4435	0.037924	135.7	746.34	0.059414999999999996	114.86	0.046744	0.016471	0.25661999999999996	423.5	0.0	867.41	0.07459299999999999	0.4435	1411.1	19.646	0.018017	2800.0	0	66.075	0.055066	0.050402999999999996	0.091017	0.083906	85.588	0.4435	265.63	0.053496	11.972999999999999	0.033214999999999995	2.6608	10.642999999999999	0.051213	490.91	1878.5	0	0.025935000000000003	17.295	3.1042	4882.0	538.8	6.2084	0.09081399999999999	0.065748	0	0	0	0	-1	0.42981	0.10082	0.04841
