SARC	Labels	B:MUTA:COMP:TP53::	N:GEXP::ATP1B1:481:	N:GEXP::MDM2:4193:	N:GEXP::MAPK10:5602:	N:GEXP::DAB2:1601:	N:GEXP::EPM2AIP1:9852:	N:GEXP::KCNH2:3757:	N:GEXP::ITGB1BP2:26548:	B:MUTA:COMP:MACF1::	N:GEXP::MYH11:4629:	N:GEXP::CDK4:1019:	N:GEXP::TSPAN31:6302:	N:GEXP::PAPSS2:9060:	N:GEXP::COL4A5:1287:	N:GEXP::SPATA18:132671:	N:GEXP::NFASC:23114:	N:GEXP::CTDSP2:10106:	N:GEXP::ACTG2:72:	N:GEXP::EGF:1950:	N:GEXP::LMOD1:25802:	N:GEXP::PGD:5226:	N:GEXP::SYNPO2:171024:	N:GEXP::FRS2:10818:	N:METH:cg24549639:MDM2:TssU476:Shore	N:GEXP::MARVELD2:153562:	N:METH:cg05258214:STK19:TssU25:Shore	N:GEXP::CNN1:1264:	N:GEXP::S100A10:6281:	N:GEXP::CSRP1:1465:	N:GEXP::KYNU:8942:	N:GEXP::SPEG:10290:	N:GEXP::YEATS4:8089:	I:CNVR::MDM2:4193:	N:GEXP::FKBP9:11328:	N:MIR::hsa-miR-26a-5p:Corrected:	N:MIR::hsa-miR-3913-5p:Corrected:	N:GEXP::MYLK:4638:	N:GEXP::CCT2:10576:	B:MUTA:COMP:PIK3CB::	N:GEXP::PPP1R12B:4660:	N:MIR::hsa-miR-143-3p:Corrected:	N:GEXP::ASAP3:55616:	N:GEXP::KCNMB1:3779:	N:GEXP::METTL1:4234:	N:GEXP::AKAP1:8165:	N:MIR::hsa-miR-145-3p:Corrected:	N:GEXP::SORBS1:10580:	N:GEXP::TBC1D1:23216:	N:GEXP::C9orf122:158228:	N:GEXP::CYP27B1:1594:	N:MIR::hsa-miR-145-5p:Corrected:	N:GEXP::RAMP1:10267:	N:GEXP::RBM24:221662:	N:GEXP::C10orf28:27291:	N:GEXP::LOC728264:728264:	N:GEXP::LHX2:9355:	N:GEXP::MARCH9:92979:	N:GEXP::C15orf52:388115:	N:GEXP::ANXA2P3:305:	I:CNVR::FAS:355:	N:GEXP::RBM20:282996:	N:GEXP::C6orf155:79940:	N:GEXP::SLC35E3:55508:	N:GEXP::ADPGK:83440:	N:METH:cg25533943:MAP3K14-AS1:TssD1:Island	N:MIR::hsa-miR-490-3p:Corrected:	N:GEXP::C6orf147:387097:	N:GEXP::FAM119B:25895:	N:GEXP::TSFM:10102:	N:GEXP::LOC401093:401093:	N:GEXP::CAP2:10486:	N:GEXP::FBXL22:283807:	N:GEXP::NPAS4:266743:	N:GEXP::RYR3:6263:	N:GEXP::MYOCD:93649:	N:GEXP::BCAN:63827:	I:CNVR::SCHIP1:29970:	N:METH:cg03577153:ZNF350:TssU63:NA	N:METH:cg21729847:RBM6:TssU207:Shore	N:METH:cg11345918:KRTAP5-AS1:TssD1285:Shore	N:GEXP::DNAH14:127602:	I:CNVR::ELMO1-AS1:100861514:	N:METH:cg16154073:CMTM7:TssU43:Island	I:CNVR::H6PD:9563:	N:GEXP::LEFTY1:10637:	N:GEXP::RPRD1A:55197:	I:CNVR::PSEN2:5664:	I:CNVR::ZCCHC5:203430:	I:CNVR::KERA:11081:	I:CNVR::PPDPF:79144:	N:METH:cg24526499:EFNA1:TssD17:Island	N:METH:cg05270922:NA:NA:NA	N:METH:cg16346212:SEMA3A:TssU37:NA
TCGA-WK-A8XX	SARC_1	1	1340.2	1222.3	342.46	4248.5	1123.4	521.5	141.64	0	204510.0	1737.6	490.58	308.3	452.89	52.708999999999996	4207.5	6954.9	30058.0	207.89	22581.0	1410.8	45882.0	557.72	0.028913	1.1779	0.057214	41861.0	4341.3	68259.0	96.29	2975.3	279.45	-1	1914.9	885.81	0.17779	88234.0	2642.2	0	34002.0	1462600.0	123.97	4957.9	258.54	5763.8	357.84	17878.0	4984.7	0.0	12.073	11348.0	1169.6	2018.0	391.05	10478.0	81.27199999999999	331.86	1116.0	60.365	0	376.32	18.257	157.54	616.22	0.018823	0.15556	97.15	330.68	491.17	1576.3	1144.9	714.21	116.31	230.56	2065.1	87.161	0	0.11397	0.32179	0.10835999999999998	2.0612	-1	0.087085	-1	11.684000000000001	1064.5	-1	-1	-1	-1	0.040527999999999995	0.026705	0.12724000000000002
TCGA-WK-A8XY	SARC_1	1	2403.7	713.56	157.78	500.82	1387.5	1569.2	264.94	0	304770.0	1519.3	502.0	127.17	1922.0	67.117	5740.9	2346.7	99821.0	66.72399999999999	32919.0	472.96	39718.0	555.38	0.028705	2.355	0.030241000000000004	70575.0	3067.4	141620.0	8.2424	9641.3	182.9	-1	3940.3	566.91	1.8084	174350.0	1525.6	0	56247.0	1105500.0	616.22	7007.6	143.26	8137.6	464.01	13027.0	1681.1	58.089	3.14	12468.0	2759.2	952.2	207.63	5736.3	533.01	288.09	1090.3	35.717	-1	117.36	2.7475	173.48	374.83	0.060437	4.1081	44.937	350.11	237.85	3344.6	1362.3	2794.1	257.08	533.79	803.44	82.03200000000001	0	0.050631999999999996	0.07637200000000001	0.07902999999999999	158.96	0	0.25705	-1	11.217	1724.2	0	-1	0	0	0.023463	0.7891	0.9010600000000001
TCGA-WK-A8Y0	SARC_2	1	897.66	1013.0	25.935	2581.6	267.33	3.99	8.4788	0	30.883000000000003	3622.9	300.25	821.95	140.15	28.928	16.055	5618.0	148.63	61.845	126.18	4085.3	135.66	421.94	0.050869	0.9975	0.11118	107.23	27404.0	2582.5	472.82	143.14	402.49	0	6296.8	787.6	2.2949	1785.5	2726.7	0	278.8	34544.0	1400.5	101.25	261.35	547.13	36.708	23.94	2599.5	0.0	10.972999999999999	2505.9	11.97	29.426	354.12	210.97	51.87	177.06	46.883	158.6	-1	4.4888	4.9875	181.55	1475.3	0.68812	0.34151	21.87	498.25	447.38	347.87	157.11	32.219	12.968	3.99	0.4988	2.9925	1	0.06188099999999999	0.10217000000000001	0.073656	3.4913	1	0.044441	1	3.8304	391.02	-1	0	-1	0	0.077847	0.024455	0.049745
TCGA-WP-A9GB	SARC_1	1	4447.9	807.64	209.8	200.12	1016.0	2276.6	244.23	0	101250.0	3326.7	344.65	74.955	3172.1	6.0968	611.33	3199.0	27032.0	126.6	13261.0	1106.8	16076.0	746.32	0.044838	34.788000000000004	0.048530000000000004	26197.0	1088.8	38884.0	3.5863	4680.5	295.51	0	1434.2	753.89	2.3142	31601.0	3073.1	0	36275.0	1512100.0	828.09	2486.8	284.4	972.62	192.74	4561.8	4411.2	257.5	5.7382	6980.9	1633.2	1897.5	267.54	11713.0	446.5	428.93	772.14	27.974	-1	195.81	11.475999999999999	173.22	329.23	0.017761000000000002	75.738	74.19800000000001	381.95	399.16	2447.1	1138.7	637.89	601.79	304.12	2412.5	46.623000000000005	0	0.058740999999999995	0.082425	0.06557	88.941	1	0.072779	-1	55.018	1851.3	-1	-1	0	-1	0.043956	0.034287	0.054515999999999995
TCGA-X2-A95T	SARC_1	1	7512.6	691.59	747.32	649.98	1824.7	222.16	297.52	0	137080.0	1741.1	235.89	100.87	6882.1	61.23	131.98	4491.8	27341.0	163.28	14694.0	1285.0	22510.0	1026.8	0.026397000000000004	3.925	0.046668	16570.0	752.42	40249.0	13.738	5186.1	140.52	-1	1930.7	583.83	1.0311	58561.0	1150.0	0	42746.0	946510.0	595.42	3437.1	128.35	2515.2	123.01	4408.6	7229.9	28.26	3.5325	8290.0	1003.2	3903.8	259.84	4057.7	20.41	142.48	802.27	32.578	0	300.26	9.0275	115.39	301.83	0.014493	1.6863	37.676	131.09	220.98	2761.0	1383.2	555.88	188.79	391.32	4707.3	113.43	0	0.056372000000000005	0.042956	0.047580000000000004	55.735	0	0.061664	0	118.88	1410.3	0	-1	-1	-1	0.014083000000000002	0.030161	0.075089
TCGA-X6-A7W8	SARC_2	0	483.29	577.86	5.2954	4035.1	278.67	17.872	3.9715	0	77.485	9133.9	872.41	495.78	100.61	9.2669	14.834000000000001	2974.7	142.31	1.3238	83.402	2330.6	54.94	262.12	0.14240999999999998	1.9858	0.09118	536.16	18771.0	3752.4	1771.3	1381.4	286.61	1	3640.6	890.85	1.9491	139.0	8107.2	0	134.37	98716.0	1851.4	63.545	1266.9	617.57	21.379	19.858	2067.8	1.3238	17.872	947.8	49.644	4.6335	448.78	332.29	123.78	603.01	73.473	207.84	-1	4.6335	0.6619	71.488	1508.5	0.73888	0.15556	14.999	206.52	1027.3	48.453	2.6477	3.9715	7.2812	13.9	3.9715	42.363	1	0.043101	0.05656799999999999	0.065585	3.9715	1	0.10522000000000001	1	12.557	440.84	-1	1	-1	1	0.2806	0.019756	0.072612
TCGA-X6-A7WC	SARC_2	1	1218.1	1088.3	4.5699	6893.4	774.93	7.8342	5.2228	0	352.17	3311.9	705.73	1025.6	14.363	14.363	59.409	4996.2	1509.4	3.9171	265.06	2743.3	542.52	635.22	0.19321	2.6114	0.078554	2006.2	14817.0	8633.3	250.04	732.5	231.76	0	6991.4	970.06	5.7306	859.63	3710.8	0	1059.6	148930.0	1078.5	75.73	809.53	362.33	68.762	99.88600000000001	2963.3	0.0	47.658	1888.5	43.74100000000001	98.58	248.74	1524.4	14.363	303.57	90.09299999999999	105.76	-1	27.42	5.8756	167.78	1566.5	0.67556	0.15556	15.192	261.79	451.77	440.05	167.78	58.946000000000005	17.627	22.197	24.155	3.2642	-1	0.062175	0.045254	0.073134	88.135	0	0.13689	0	13.318	466.13	1	1	1	1	0.11102999999999999	0.021721999999999998	0.068261
TCGA-X6-A7WD	SARC_1	0	1620.7	1155.8	272.94	1898.8	1150.1	3160.5	934.59	0	175840.0	2816.9	471.53	206.12	1134.1	15.529000000000002	1219.8	4165.6	68447.0	54.588	12093.0	845.65	12427.0	776.47	0.14386	14.118	0.034977999999999995	30224.0	2198.1	29648.0	167.53	4225.4	298.35	-1	3589.7	665.57	4.3229	59225.0	2928.5	0	22703.0	900930.0	242.35	2823.1	284.71	3686.6	264.11	5712.9	2841.4	0.0	23.529	5620.4	865.41	1075.8	216.47	4284.7	376.0	348.24	3956.7	24.471	-1	302.12	70.118	421.18	656.21	0.052943	2.2715	42.033	275.76	492.24	7598.9	1098.8	744.66	442.82	213.65	6283.8	107.77	0	0.072639	0.098387	0.086052	0.4706	0	0.15324000000000002	-1	9.2988	1127.5	-1	-1	-1	0	0.05556900000000001	0.03121	0.05068
TCGA-X6-A8C2	SARC_2	1	1502.5	1220.0	5.7776	5298.5	513.24	3.3702	2.8888	0	482.17	4696.2	616.75	1631.2	35.147	14.444	43.972	10830.0	233.03	7.7034	99.181	6270.1	186.33	789.12	0.048351	0.9629	0.12412999999999999	70.775	19013.0	2978.3	231.1	11.074000000000002	356.76	0	11882.0	1780.4	4.9812	18569.0	1983.2	0	676.46	59229.0	8301.4	38.036	293.69	708.23	24.066999999999997	82.33	2824.3	0.0	13.962	1014.0	6.2589999999999995	5.7776	307.17	110.25	0.4815	482.91	29.369	143.0	-1	7.222	5.2961	224.36	1174.4	0.80561	0.15556	35.816	432.84	483.39	69.1	90.03399999999999	13.962	5.2961	5.2961	4.3332	12.517999999999999	0	0.062229	0.037217	0.053789	45.739	1	0.042935	1	1.0351	1020.7	-1	-1	0	0	0.055292999999999995	0.019515	0.046977
TCGA-X6-A8C3	SARC_2	0	1424.3	730.1	0.40399999999999997	7688.1	627.07	2.4242	6.8687	1	149.21	4695.8	395.96	435.15	3.6364	2.8283	25.018	5386.7	232.73	67.071	56.97	2814.6	1223.8	728.49	0.056247000000000005	1.2121	0.2293	114.34	7169.3	2136.6	339.8	180.61	556.36	1	5122.4	937.0	2.4591	2775.8	4418.6	0	336.57	42828.0	1916.8	82.82799999999999	618.18	704.65	12.618	706.26	1950.7	0.40399999999999997	11.312999999999999	557.59	156.77	287.68	606.87	50.101000000000006	2.8283	441.21	67.87899999999999	292.12	0	8.8889	3.2323	220.61	1826.6	0.16246	0.15556	2.8606	411.31	572.12	85.56	539.39	11.968	2.0202	10.505	0.8081	4.4444	0	0.080497	0.11939000000000001	0.28769	36.768	1	0.064539	1	2.6707	477.98	0	0	1	1	0.041217000000000004	0.020832	0.039333
TCGA-X6-A8C5	SARC_1	1	1602.6	963.12	1092.9	3519.6	742.08	11234.0	216.42	0	277410.0	2333.9	1211.3	264.11	1008.2	71.798	5976.7	7979.3	254020.0	81.029	57738.0	732.85	31774.0	671.31	0.087123	4.1027	0.042078	43257.0	3774.5	147690.0	88.209	20920.0	166.16	0	2622.2	1674.2	0.7413	114020.0	1935.0	0	42684.0	1763900.0	572.85	3046.8	262.57	6553.1	139.07	12026.0	6411.1	43.592	4.1027	6288.1	3126.8	543.1	229.75	12875.0	218.98	563.1	5980.3	17.437	-1	41.027	14.872	195.39	684.03	0.0273	0.15556	64.387	503.61	557.46	3307.5	695.93	2659.8	316.42	1304.7	2575.0	257.96	0	0.057630999999999995	0.42096999999999996	0.069463	35.385999999999996	0	0.070087	-1	127.65	1161.6	0	-1	0	0	0.036385	0.3147	0.038113
TCGA-X9-A971	SARC_1	0	616.62	1697.1	2.3869	897.07	1060.6	693.78	276.48	0	145860.0	2768.0	183.79	71.208	453.9	7.9562	890.48	5487.8	89656.0	140.43	17516.0	1125.0	18222.0	879.96	0.090167	1.1934	0.11175	50295.0	1952.5	67588.0	21.084	4909.0	425.66	-1	2332.8	1103.8	1.8477	33355.0	2509.8	0	27650.0	593180.0	159.92	3161.8	130.08	6372.1	361.43	3320.5	5061.0	0.3978	21.084	8421.5	386.28	160.72	247.84	6038.8	340.93	362.41	448.73	19.493	-1	132.07	37.394	166.28	481.96	0.020064	0.15556	64.179	170.66	271.31	3609.5	1210.5	289.87	177.82	61.263000000000005	1705.8	54.102	-1	0.047092	0.132	0.081303	1.9891	-1	0.50041	0	13.812000000000001	1374.4	1	-1	-1	-1	0.024521	0.3889	0.084574
TCGA-Z4-AAPG	SARC_2	0	77.053	445.92	73.18	4671.9	469.64	3.6188	4.423	0	23.1	4841.2	948.13	1035.0	26.94	0.8042	11.5	5152.4	24.93	2.0105	16.084	4875.4	38.601	219.14	0.083798	3.2167	0.072469	13.269	10247.0	3783.7	835.14	139.93	200.64	0	5368.3	1363.9	1.0905	813.43	4135.1	1	123.04	27348.0	1357.1	65.943	442.7	340.97	53.111999999999995	240.45	2864.5	0.0	111.78	1666.3	235.62	1.2063	251.71	85.645	57.097	310.01	244.47	163.25	-1	2.0105	7.2376	137.92	1514.8	0.7529600000000001	0.15556	9.0671	227.99	657.02	18.42	13.269	6.8999	0.4021	4.8251	0.4021	3.2167	-1	0.048546	0.088527	0.19914	51.468	1	0.082231	1	13.357000000000001	339.37	-1	0	-1	-1	0.065491	0.15534	0.054808
