ESCC	Labels	N:GEXP::SPARC:6678:	N:GEXP::AKR1C3:8644:	N:GEXP::IGF2:3481:	B:MUTA:LOF:HIST1H3C::	N:GEXP::AKR1C1:1645:	N:GEXP::TUBB6:84617:	N:GEXP::KRT8:3856:	N:GEXP::SLPI:6590:	N:GEXP::C3:718:	N:GEXP::DSP:1832:	N:GEXP::MGST1:4257:	N:GEXP::CLCA2:9635:	N:GEXP::CLU:1191:	N:GEXP::AKR1C2:1646:	N:GEXP::C4A:720:	N:GEXP::TXNRD1:7296:	N:GEXP::UGT1A6:54578:	N:GEXP::GSTA1:2938:	N:GEXP::PPL:5493:	N:GEXP::CLDN1:9076:	N:GEXP::GAPDH:2597:	N:GEXP::LGALS3BP:3959:	N:GEXP::DHCR24:1718:	N:GEXP::SPRR3:6707:	N:GEXP::GNAS:2778:	N:GEXP::HSPB1:3315:	N:GEXP::HSP90AB1:3326:	N:GEXP::B2M:567:	N:GEXP::AKR1B10:57016:	N:GEXP::LAMB3:3914:	N:GEXP::EPS8:2059:	N:GEXP::PKM2:5315:	N:METH:cg08195943:TRH:TssD955:Island	N:GEXP::A2ML1:144568:	N:GEXP::MYL9:10398:	N:GEXP::SPRR1A:6698:	N:GEXP::LCN2:3934:	N:GEXP::C7:730:	N:GEXP::HLA-B:3106:	N:GEXP::TPT1:7178:	N:GEXP::KRT16:3868:	N:GEXP::SERPINA3:12:	N:GEXP::GJA1:2697:	N:GEXP::TUBB2A:7280:	N:GEXP::HLA-A:3105:	N:GEXP::ALDOA:226:	N:GEXP::KLK10:5655:	N:GEXP::RBP1:5947:	N:GEXP::LY6D:8581:	N:GEXP::UBC:7316:	N:GEXP::SMARCD3:6604:	N:GEXP::GPC3:2719:	N:MIR::hsa-miR-221-3p:Corrected:	N:GEXP::ACTG1:71:	N:GEXP::TMSL3:7117:	N:GEXP::CYP4F11:57834:	N:GEXP::MATN2:4147:	N:GEXP::HSP90AA1:3320:	N:GEXP::C6orf168:84553:	N:GEXP::OLFM1:10439:	N:GEXP::TMBIM6:7009:	N:GEXP::STK32B:55351:	N:GEXP::MYH14:79784:	N:MIR::hsa-miR-203a:Corrected:	N:GEXP::XIST:7503:	N:GEXP::SERPINB5:5268:	N:GEXP::SMARCA2:6595:	N:GEXP::RHOD:29984:	N:GEXP::NEFL:4747:	N:GEXP::MCF2L:23263:	N:GEXP::SPRR1B:6699:	B:MUTA:LOF:PODXL::	N:METH:cg23706497:OTX2:TssD123:Shelf	N:GEXP::WNK2:65268:	N:GEXP::CEL:1056:	N:GEXP::SHH:6469:	N:GEXP::IRF6:3664:	N:GEXP::FERMT1:55612:	N:GEXP::TCF4:6925:	N:GEXP::TMEM51:55092:	N:GEXP::NTS:4922:	N:METH:cg07222309:MIR3663HG:TssD3812:Shore	N:GEXP::GLI2:2736:	N:GEXP::RAB6B:51560:	N:GEXP::SEL1L3:23231:	N:GEXP::DSG2:1829:	N:GEXP::ALCAM:214:	N:GEXP::SCN9A:6335:	N:GEXP::NDRG4:65009:	N:METH:cg12049688:RNF220:TssD5833:Shore	N:GEXP::CALB1:793:	N:GEXP::SYNPO2:171024:	N:GEXP::C9orf167:54863:	N:GEXP::TUB:7275:	N:GEXP::LRIG1:26018:	N:GEXP::SYNM:23336:	N:METH:cg07344528:RP11-24M17.4:TssU30:NA	N:GEXP::BDKRB1:623:	N:GEXP::FAM83A:84985:	N:METH:cg17205316:OTX2:TssD1781:Island	N:GEXP::TLE2:7089:	N:GEXP::PI3:5266:	N:GEXP::UGT1A7:54577:	N:GEXP::PKN1:5585:	N:GEXP::RNF222:643904:	N:GEXP::CDC42BPA:8476:	N:GEXP::LRP1B:53353:	N:GEXP::KIAA1549:57670:	N:GEXP::FAM69B:138311:	N:METH:cg13880950:RNF220:TssD5725:Shore	N:GEXP::GNG5:2787:	N:METH:cg20701977:NA:NA:Island	N:GEXP::RHCG:51458:	N:GEXP::PPP2R2C:5522:	N:GEXP::GEFT:115557:	N:METH:cg14868994:RP11-89K21.2:TssU136:Shore	N:GEXP::NUCKS1:64710:	N:METH:cg27061249:PHACTR2:TssU151:Shore	N:MIR::hsa-miR-129-5p:Corrected:	N:GEXP::DSG1:1828:	N:GEXP::NPDC1:56654:	N:GEXP::DEPDC7:91614:	N:GEXP::ABHD2:11057:	N:GEXP::ABCA2:20:	N:METH:cg20264068:CR1L:TssD142:Island	N:METH:cg05372242:SFTA3:TssU507:Island	N:METH:cg26053083:CALCB:TssD69226:Island	N:METH:cg09427998:LINC01097:TssD2527:Shore	N:GEXP::EHD4:30844:	B:MUTA:LOF:PTPRD::	N:MIR::hsa-miR-5589-3p:Corrected:	N:GEXP::PHC3:80012:	N:METH:cg08749108:RP11-175E9.1:TssD7720:Shore	N:GEXP::KATNAL2:83473:	N:GEXP::CDC14B:8555:	N:METH:cg22009488:NA:NA:Island	N:METH:cg02427443:COMMD4:TssU31:Island	N:GEXP::LMBR1:64327:	N:GEXP::GATS:352954:	N:GEXP::CEP68:23177:	N:GEXP::FAM190A:401145:	N:GEXP::CABYR:26256:	N:GEXP::GANC:2595:	N:GEXP::COCH:1690:	N:GEXP::JAKMIP3:282973:	N:GEXP::DDX60L:91351:	N:GEXP::WDSUB1:151525:	N:GEXP::RGS9:8787:	N:METH:cg07214715:ST3GAL5:TssU210:Shore	N:METH:cg18807485:LHX5:TssD6993:Island	N:GEXP::PRKAA2:5563:	N:GEXP::SLCO4C1:353189:	N:GEXP::NUDT7:283927:	N:GEXP::RHOQ:23433:	N:GEXP::PANX2:56666:	N:GEXP::PITPNM1:9600:	N:GEXP::PRKG2:5593:	N:GEXP::AKR1C4:1109:	N:GEXP::RHOG:391:	N:GEXP::GNG10:2790:	I:CNVR::RHOV:171177:	N:METH:cg15438207:NA:NA:NA	N:METH:cg14475758:HLA-DMA:TssD6:NA	N:GEXP::SDK1:221935:	N:GEXP::MED8:112950:	N:METH:cg03778788:RP5-921G16.1:TssU70:Island	N:GEXP::LOC100130093:100130093:	N:GEXP::PNLIPRP3:119548:	N:METH:cg14971325:LINC01586:TssD49:Island	I:CNVR::MGA:23269:	N:METH:cg16899280:TGFB2-AS1:TssD442:Shore	N:GEXP::RPS6KB2:6199:	N:GEXP::GPR85:54329:	I:CNVR::RHOD:29984:	I:CNVR::NBAS:51594:	I:CNVR::PAXIP1-AS2:100132707:	I:CNVR::AKIRIN1:79647:	I:CNVR::SYT12:91683:	I:CNVR::GRB14:2888:	I:CNVR::C11orf86:254439:	I:CNVR::C3orf79:152118:	I:CNVR::GALNT3:2591:	I:CNVR::HIST2H2BA:337875:	I:CNVR::LINC00624:100289211:	I:CNVR::HIST2H2BF:440689:	I:CNVR::NDUFS5:4725:	N:METH:cg12311600:ARL17B:TssU305:Island	N:METH:cg24294989:CAMTA1:TssD895330:Island
TCGA-VR-AA4G	ESCC_2	33727.0	573.78	3316.5	0	258.81	4291.7	978.09	2099.7	4855.3	33499.0	67.243	20694.0	890.46	371.34	1176.2	1674.5	70.777	36.38	3882.9	14413.0	42511.0	8983.2	13687.0	636.16	11707	22535.0	35758.0	87758.0	2056.2	17901.0	330.64	40587	0.4057	1121.2	1352.2	1867.6	473.55	5.3237	90889.0	42496.0	45054.0	3159.4	25423.0	726.22	49289.0	19039.0	2731.4	5062.3	11750.0	39752.0	67.502	60.891000000000005	222.25	78696.0	22713.0	123.68	971.17	29136.0	87.68299999999999	1625.9	15877.0	93.596	4253.9	13230.0	4844.3	5348.5	2541.1	650.73	573.33	302.42	4902.4	0	0.08359	435.3	122.99	1.2188	2104.8	2189.8	1624.6	372.51	1140.4	0.093052	431.99	154.78	686.77	3355.0	2498.9	315.94	310.33	0.27881	200.42	361.46	538.41	140.11	675.7	831.82	0.023115	146.75	1427.1	0.081912	78.351	5077.3	45.896	736.56	2.6714	1267.8	1.9921	54.816	77.592	0.23478000000000002	1471.7	0.026112	4055.4	487.02	149.99	0.12962	10480.0	0.039405	0.29243	751.2	651.87	170.83	2109.3	1222.8	0.029782999999999997	0.14524	0.0772	0.036088999999999996	1279.2	0	0	3193.4	0.10553	15.534	161.12	0.032746	0.024728	914.57	378.53	584.16	4.0741	12.444	406.74	19.425	40.504	711.09	147.35	8.1085	0.037489	0.060178999999999996	11.082	9.7193	114.21	801.01	281.37	961.44	9.6605	0.036881	847.14	524.2	0	0.045513	0.032412	721.98	746.18	0.019645	30.342	154.25	0.098942	0	0.030882	599.14	17.035	0	0	-1	0	0	0	0	1	0	0	0	0	0	0.013361000000000001	0.018212
TCGA-VR-AA7B	ESCC_1	38518.0	54.041000000000004	1415.9	0	40.985	4796.9	7534.1	1987.9	4157.8	11870.0	152.6	5257.8	749.5	24.524	946.0	1327.2	69.668	3.5294	5140.9	12052.0	65319.0	16195.0	15451.0	178.51	21964	14541.0	49672.0	24934.0	51.035	19242.0	680.23	47158	0.66504	363.3	3503.3	128.83	262.31	122.64	10932.0	42442.0	9899.9	240.54	8365.2	668.0	7565.9	24692.0	444.27	8269.1	275.49	42838.0	315.75	235.66	402.36	96710.0	32781.0	250.76	223.37	68643.0	385.78	609.36	11671.0	510.31	6315.7	13335.0	9235.5	5937.4	399.79	613.14	84.181	308.7	644.89	0	0.20909	386.22	446.2	1.156	1678.5	1819.8	1804.2	282.97	3.2523	0.4653	465.03	808.84	1325.5	19357.0	7009.0	114.83	548.8	0.20167000000000002	1975.3	1921.8	139.96	843.14	3345.3	2410.4	0.020188	94.198	1109.4	0.14687999999999998	315.34	941.79	0.30306	2266.4	0.79023	1321.2	3.951	725.04	295.88	0.18134	1145.9	0.027663	456.16	729.06	333.66	0.44842	9641.0	0.04371	4.5971	13.075999999999999	663.82	117.6	4370.2	1380.9	0.046709	0.52994	0.50966	0.092072	1253.7	0	0	4604.5	0.07547000000000001	35.388000000000005	365.79	0.6167699999999999	0.015261000000000002	704.15	136.58	818.84	57.615	106.24	161.49	665.44	60.31100000000001	1057.0	139.32	67.499	0.080368	0.067587	757.22	3.0964	112.18	1394.7	146.96	1085.6	27.186999999999998	0.30657	600.51	198.85	0	0.036087	0.14584	1757.8	846.55	0.044049	40.185	0.44719	0.056299	0	0.036886	924.87	42.846000000000004	0	1	-1	1	0	0	0	1	0	1	1	1	1	0.015624	0.019268
TCGA-VR-AA7D	ESCC_2	17338.0	66.641	513.03	0	438.85	5436.2	960.92	310.93	2897.1	52113.0	742.41	16426.0	293.71	275.25	739.1	2548.1	9.3009	4.2195	2585.1	4473.3	44207.0	25267.0	9717.2	66.82	17449	15455.0	51577.0	107300.0	589.52	30328.0	274.35	64831	0.14629	49.847	590.17	240.03	112.25	0.74876	65330.0	33356.0	12329.0	1103.0	8245.4	2231.0	50964.0	19057.0	1938.4	593.85	3621.2	45933.0	26.566	13.15	580.05	71122.0	17873.0	85.309	547.55	46082.0	22.096999999999998	62.688	17181.0	15.9	132.85	21087.0	0.0	4797.5	2369.4	1092.4	1569.8	66.382	1986.0	0	0.48713999999999996	343.07	12.985	0.23920999999999998	3616.3	1987.2	835.02	447.54	0.42841	0.14096	175.59	50.722	506.24	2908.0	436.2	6.2991	38.841	0.16749	2.9699	127.2	931.99	82.833	230.27	917.88	0.019133	386.69	11811.0	0.29651	15.679	149.39	0.0	316.56	2.6675	990.32	0.48658999999999997	21.217	29.44	0.54487	1246.0	0.016171	2351.1	2577.4	46.952	0.29525	10192.0	0.032293	0.23426999999999998	529.95	125.3	323.46	3907.8	311.76	0.028488	0.25975	0.30516	0.24573000000000003	2626.3	0	0	2511.0	0.050894	1.7507	452.58	0.070827	0.047735	487.19	89.524	455.07	0.0	8.7374	892.35	4.6544	1.659	4650.8	129.8	8.5273	0.097464	0.097804	1.3447	0.81718	57.03	582.0	229.75	1242.0	4.9531	0.036881	1197.7	440.91	1	0.038624	0.057997	801.58	755.7	0.12057000000000001	27.445999999999998	44.821000000000005	0.080699	1	0.031579	1145.2	13.717	1	0	-1	0	1	0	1	1	0	0	0	0	0	0.031330000000000004	0.5353399999999999
TCGA-VR-AA7I	ESCC_2	43683.0	247.8	996.15	0	519.72	5321.4	2570.9	781.09	2889.0	89118.0	1055.3	17160.0	1472.5	131.0	9355.6	1007.7	206.81	21.398000000000003	2622.2	4669.9	42543.0	20228.0	5504.6	1803.4	15283	16217.0	35856.0	124850.0	804.08	24533.0	339.29	49687	0.06643500000000001	1139.6	4867.6	2842.8	470.76	46.678999999999995	70415.0	33360.0	304470.0	98.506	39881.0	4827.7	58452.0	15889.0	3009.6	5169.0	6907.5	33463.0	103.27	19.739	145.51	61464.0	27406.0	59.015	1038.7	34041.0	77.247	56.718999999999994	12532.0	18.282	2129.4	76049.0	0.0	6271.3	1812.8	3218.6	423.68	173.76	12974.0	0	0.52342	276.56	24.794	0.11509000000000001	2777.1	1898.5	1686.5	575.91	10.671	0.07381	380.09	96.044	661.09	3864.6	584.15	17.293	1690.4	0.5284800000000001	5.2645	4293.1	432.35	41.708999999999996	1524.1	3419.4	0.02141	194.86	2393.4	0.28693	958.53	4504.2	13.056	1013.5	46.401	456.94	2.958	48.479	43.74100000000001	0.30407	1610.8	0.026193	2000.1	2038.7	313.54	0.070255	10721.0	0.074376	0.57107	5372.5	227.71	411.14	2715.4	480.63	0.50875	0.5665399999999999	0.23872	0.029693999999999998	1260.4	0	0	2286.4	0.02277	10.494000000000002	236.53	0.46908999999999995	0.021901	577.62	56.946000000000005	716.14	0.45366000000000006	60.63399999999999	587.84	265.28	6.4778	1098.6	173.25	88.15	0.069143	0.044795	71.11399999999999	2.9668	126.91	1024.4	86.96700000000001	2895.3	17.426	0.036881	972.99	326.62	0	0.034516000000000005	0.039418	984.61	920.37	0.0709	24.706	3.7319999999999998	0.051971	0	0.049406	2295.1	29.433000000000003	1	0	-1	0	1	0	1	1	0	-1	-1	-1	0	0.015009	0.023247
TCGA-XP-A8T6	ESCC_1	6391.1	23518.0	749.09	1	49685.0	3392.2	6507.4	3384.4	16266.0	34260.0	1727.5	15563.0	10197.0	23391.0	7061.5	6613.7	2918.3	2976.5	16451.0	8276.5	56500.0	12082.0	28200.0	31512.0	12103	47777.0	32861.0	44655.0	35783.0	9090.8	747.36	23925	0.11590999999999999	10174.0	12283.0	36532.0	3956.3	3119.1	29426.0	70321.0	44464.0	1000.7	6570.6	694.23	38206.0	28884.0	5228.8	3941.2	4760.4	61746.0	163.95	1063.3	107.43	101330.0	19455.0	11972.0	2620.6	35957.0	168.15	1221.1	11914.0	54.669	12133.0	28819.0	1.0325	4235.9	2615.5	582.85	2160.4	745.78	37423.0	0	0.39276	1038.1	37.931999999999995	7.5451	3392.9	1950.2	1379.5	240.34	12629.0	0.21061999999999997	1528.4	179.74	3904.3	3610.1	2828.5	994.16	2270.4	0.58052	3.7164	10786.0	481.81	80.321	2471.3	10927.0	0.016245	130.81	1711.4	0.11725999999999999	147.29	14905.0	2639.3	1371.0	65.964	1361.0	569.99	292.8	86.40700000000001	0.59428	1675.8	0.034739	8429.7	2030.9	353.26	0.090882	7836.2	0.057391	2.8605	1053.3	432.92	71.143	7995.8	484.09	0.30346	0.38579	0.31983	0.048275	1128.6	0	0	1858.4	0.1877	71.391	565.04	0.029606999999999998	0.015717	977.19	211.95	912.79	56.9	348.64	295.82	364.57	70.27	416.39	369.9	22.631	0.085293	0.042373	301.58	127.21	68.259	1118.7	287.96	1188.9	47.786	0.41628000000000004	794.34	299.13	-1	0.046544999999999996	0.021248	917.56	1154.1	0.17525	50.644	8.3908	0.28149	-1	0.032049	595.99	78.223	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013692	0.026701999999999997
TCGA-XP-A8T8	ESCC_1	4954.6	4385.0	555.04	1	12816.0	4134.5	3224.3	3587.9	489.11	69658.0	1898.1	12420.0	2143.0	21459.0	391.58	3578.3	3779.7	532.75	14923.0	8984.3	111520.0	14668.0	16776.0	32466.0	16760	42202.0	51213.0	49784.0	15477.0	11345.0	579.01	33280	0.053545	4194.3	351.69	16899.0	26268.0	0.74876	50722.0	23556.0	14924.0	70.012	4449.5	1041.2	45654.0	51155.0	2875.3	1017.7	12320.0	34168.0	216.42	1309.8	340.55	88303.0	11763.0	2656.8	752.17	47357.0	161.68	748.84	12288.0	24.793000000000003	12157.0	100550.0	2.313	7165.3	933.52	1597.9	1002.4	819.19	19009.0	0	0.69548	1661.1	766.97	0.75663	3851.9	1475.2	921.1	209.67	14353.0	0.49456000000000006	1170.8	207.74	744.32	2958.8	6576.6	1346.1	1113.5	0.38911999999999997	1061.3	304.35	191.92	66.233	1197.5	426.65	0.031296	94.991	857.37	0.6311899999999999	286.45	12452.0	159.98	1521.2	14.888	1209.5	74.983	216.31	105.7	0.66874	924.14	0.030902	3238.4	854.58	145.07	0.38942	14300.0	0.054647	11.936	46.074	462.4	28.484	2792.6	2039.0	0.027823	0.51602	0.17770999999999998	0.28187	1108.0	0	0	2668.2	0.32169000000000003	364.02	694.67	0.37451	0.027415	945.28	322.41	974.88	43.222	139.26	328.56	193.31	21.432	585.8	142.04	2.6383	0.16378	0.0735	59.373000000000005	375.7	138.72	387.94	737.26	2081.3	49.998000000000005	1.5385	603.15	396.26	-1	0.048208999999999995	0.30724	1527.8	426.23	0.25386	66.41	0.9712200000000001	0.057772000000000004	-1	0.071203	1018.2	16.72	1	0	0	-1	1	0	1	1	0	-1	-1	-1	-1	0.01434	0.020590999999999998
TCGA-Z6-A8JD	ESCC_2	46944.0	153.56	1820.0	0	302.51	8625.7	5104.3	1353.7	2971.9	106830.0	261.1	18243.0	5647.2	234.25	1518.2	1041.2	18.71	3.3553	4387.6	7299.0	122320.0	13545.0	3359.5	1013.3	21102	31820.0	47917.0	53861.0	535.14	17094.0	277.11	70271	0.20644	233.63	4532.9	706.47	331.07	52.683	31508.0	62997.0	55137.0	170.56	14107.0	2115.2	21574.0	47140.0	199.26	1021.0	2299.1	80202.0	108.75	78.009	368.99	151520.0	25551.0	131.55	317.26	63547.0	42.287	101.94	11378.0	24.12	710.63	22522.0	3.0624	12674.0	1331.7	1084.3	620.12	206.15	2327.1	0	0.17758	88.721	8.734	0.35236999999999996	3367.8	2786.1	2022.5	342.57	14.677	0.13752	174.3	93.399	838.95	5393.7	1567.9	24.436999999999998	325.84	0.10904000000000001	8.0932	406.81	449.32	86.15100000000001	663.73	432.44	0.024621	142.04	3374.3	0.10826	145.86	1384.7	0.0	1028.0	7.5386	1238.8	2.765	144.28	102.33	0.1285	1541.4	0.027442	2248.1	782.02	318.51	0.13806	7264.3	0.05234199999999999	2.59	8243.0	210.64	351.58	1834.4	304.22	0.050162	0.1966	0.072505	0.040691000000000005	1335.5	0	0	1416.2	0.13305999999999998	14.032	260.47	0.036821	0.022288	675.48	56.702	817.23	9.3385	96.88	654.32	125.64	2.6898	1359.7	117.45	37.463	0.029041	0.063581	32.332	20.052	95.566	1045.9	59.35	843.31	3.3756	0.036881	1137.7	299.37	-1	0.052875	0.026063	418.55	1025.1	0.025317	40.521	2.2013	0.12800999999999998	-1	0.034456	900.45	19.705	0	0	-1	0	0	0	0	1	1	0	0	0	0	0.019084999999999998	0.025998
TCGA-Z6-A8JE	ESCC_1	63357.0	266.72	4080.3	0	4633.3	2342.8	20918.0	417.56	3424.8	34085.0	1437.7	14362.0	482.65	14197.0	512.71	2263.9	142.37	93.396	4055.8	411.61	37971.0	5304.6	14167.0	1624.0	30365	5700.7	35470.0	20775.0	52.797	11570.0	897.48	15897	0.18162999999999999	345.5	2994.9	236.49	111.15	23.735	10443.0	41340.0	9772.3	520.72	6243.8	683.7	6384.4	19325.0	360.66	618.13	3513.7	26645.0	129.97	1175.9	113.4	73004.0	32580.0	9.5556	224.96	17492.0	46.042	218.95	19596.0	20.227	6067.7	13418.0	9.2434	10327.0	2382.4	373.56	3.7367	225.69	1868.1	0	0.11506	263.23	18.891	3.0042	811.66	2526.9	2011.3	278.18	43.711000000000006	0.28221999999999997	607.32	109.86	1023.4	13079.0	14060.0	20.058	506.78	0.39928	157.25	1493.9	119.9	114.6	1273.3	542.86	0.0411	51.028	1190.0	0.24848	168.19	58.747	0.77566	866.9	7.3138	1801.6	14.425	584.83	148.61	0.65268	3048.6	0.029705000000000002	110.38	101.32	255.13	0.45013000000000003	14487.0	0.049638999999999996	8.6848	34.080999999999996	90.35600000000001	98.154	4068.9	265.16	0.45851000000000003	0.69639	0.3767	0.27198	807.87	1	0	1557.8	0.17602	33.917	610.78	0.27792	0.043276999999999996	984.59	102.9	729.71	11.913	83.14200000000001	276.33	165.13	4.9679	152.23	138.68	33.275999999999996	0.065862	0.049094	465.19	6.9578	55.54600000000001	1913.8	34.282	1204.4	95.75200000000001	1.2051	652.7	378.29	-1	0.070978	0.09704199999999999	1093.3	780.85	0.3368	51.083	3.1647	0.47136000000000006	-1	0.51568	754.77	50.787	1	1	1	1	1	0	1	0	0	1	1	1	1	0.018000000000000002	0.018328999999999998
TCGA-Z6-A9VB	ESCC_1	8958.3	29932.0	758.96	1	57361.0	1717.4	5506.1	2174.2	329.41	54303.0	3530.5	7841.8	2741.2	51419.0	565.78	14139.0	3728.3	2963.5	20017.0	16580.0	86043.0	13311.0	16187.0	26649.0	15256	24582.0	78408.0	28654.0	15595.0	12761.0	1800.6	31648	0.40007	2867.9	538.74	17464.0	5700.0	14.200999999999999	9854.4	35539.0	30104.0	57.222	7969.2	2082.7	11650.0	24526.0	6063.4	2073.7	8306.9	32364.0	218.34	2448.1	554.79	69358.0	16414.0	3846.3	3014.8	57957.0	404.39	1102.8	12975.0	7.9216	10022.0	51176.0	0.6774899999999999	11388.0	1787.0	526.6	185.99	1217.4	15335.0	0	0.5534399999999999	1929.9	620.04	8.572000000000001	2817.8	2685.1	1633.0	266.6	3355.8	0.25161	2311.5	477.29	1204.7	5687.3	4678.2	966.63	3940.8	0.59791	502.54	124.21	91.15799999999999	231.68	1660.5	308.22	0.024322999999999997	143.41	1008.8	0.5566300000000001	52.341	21377.0	1321.4	1168.7	44.596000000000004	839.18	25.685	340.26	211.42	0.5788800000000001	789.78	0.035735	8428.8	813.6	250.66	0.41858999999999996	11982.0	0.055773	23.359	742.54	352.55	181.55	8249.1	2129.1	0.18767999999999999	0.55337	0.4788	0.10897000000000001	1659.5	0	0	3418.7	0.34934	139.14	352.87	0.3883	0.023403999999999998	681.21	190.79	1468.2	79.09	215.18	477.24	430.03	395.98	243.99	239.94	19.653	0.073835	0.06827899999999999	57.766000000000005	9.9417	113.67	837.67	896.6	911.87	78.275	1.0772	1088.1	525.34	0	0.052405999999999994	0.090262	1193.5	690.84	0.13869	42.448	4.8033	0.17277	0	0.03265	901.45	8.795	0	1	0	-1	0	1	0	1	1	-1	-1	-1	-1	0.0088996	0.021211
TCGA-Z6-AAPN	ESCC_2	7817.7	113.72	654.88	0	28.909000000000002	9813.3	8010.2	23331.0	3123.9	38696.0	1817.5	7063.8	363.1	16.98	575.58	1859.5	19.539	1.5261	13920.0	10706.0	78008.0	22628.0	10581.0	169.23	25855	36250.0	61359.0	90210.0	107.3	11639.0	218.86	29192	0.38334	1039.7	898.05	3372.2	12862.0	1.2437	20013.0	75384.0	108040.0	617.35	6856.1	1240.5	32736.0	19942.0	2197.6	1462.3	21797.0	104190.0	73.994	14.19	594.56	78026.0	46812.0	152.29	593.34	55527.0	98.155	560.35	21405.0	5.462999999999999	5502.5	35240.0	0.058436	6567.0	1746.1	1685.3	17.218	321.52	18235.0	0	0.079794	58.924	399.68	0.080316	7178.6	1683.3	395.59	904.31	6.562	0.08422	49.806000000000004	126.17	715.26	6185.3	2069.9	23.726999999999997	106.32	0.06261699999999999	343.72	64.279	1318.8	98.479	325.2	391.59	0.021016999999999997	58.888999999999996	4143.9	0.064888	52.81100000000001	35443.0	0.0	398.64	8.602	406.2	4.0117	129.18	171.12	0.055153999999999995	1874.9	0.025619	10339.0	2336.5	95.304	0.32748	5656.5	0.052367	1.0014	293.73	206.52	72.062	1071.5	1189.0	0.33816	0.24385	0.062438	0.05127999999999999	1943.7	0	0	1158.4	0.021098	12.763	404.88	0.02336	0.01596	599.06	53.169	271.35	12.873	124.77	547.31	6.0244	1.5381	754.13	64.388	4.6899	0.081991	0.054845000000000005	69.472	55.231	72.028	1147.7	46.388999999999996	852.3	11.644	0.036881	1705.7	331.62	1	0.052865999999999996	0.019863	99.20299999999999	1146.0	0.022008	52.31100000000001	25.427	0.047247000000000004	1	0.046239999999999996	1471.7	13.437000000000001	1	0	-1	0	1	-1	1	0	-1	1	1	1	0	0.025911	0.023762000000000002
