THCA	Labels	N:GEXP::FN1:2335:	B:MUTA:COMP:BRAF::	B:MUTA:nons:BRAF::	B:MUTA:HOTS:BRAF:pV600:	N:GEXP::CLDN1:9076:	N:GEXP::NQO1:1728:	B:MUTA:HOTS:NRAS:pQ61:	N:GEXP::IGF1R:3480:	N:GEXP::C17orf28:283987:	B:MUTA:nons:NRAS::	B:MUTA:COMP:NRAS::	N:MIR::hsa-miR-3074-5p:Corrected:	N:GEXP::PRR15:222171:	N:GEXP::PDK4:5166:	N:GEXP::PROS1:5627:	N:GEXP::RET:5979:	N:GEXP::TMEM116:89894:	N:MIR::hsa-miR-21-5p:Corrected:	B:MUTA:COMP:HRAS::	N:GEXP::TACSTD2:4070:	N:GEXP::ETV5:2119:	N:MIR::hsa-miR-96-5p:Corrected:	N:GEXP::RPS6KA2:6196:	N:GEXP::MDFIC:29969:	N:GEXP::ATRNL1:26033:	B:MUTA:nons:HRAS::	N:GEXP::STON2:85439:	N:GEXP::TMEM215:401498:	N:GEXP::PLEKHA6:22874:	N:GEXP::PTPRE:5791:	N:GEXP::RUNX2:860:	N:GEXP::TMPRSS6:164656:	N:GEXP::CLCN2:1181:	N:MIR::hsa-miR-125b-1-3p:Corrected:	B:MUTA:HOTS:HRAS:pQ61:	N:GEXP::C15orf23:90417:	N:GEXP::PDLIM4:8572:	N:GEXP::HGD:3081:	N:GEXP::B3GAT1:27087:	N:GEXP::AGPAT5:55326:	N:MIR::hsa-miR-195-5p:Corrected:	N:GEXP::ENTPD1:953:	N:GEXP::MTRF1:9617:	N:GEXP::PLCH2:9651:	N:MIR::hsa-miR-6715a-3p:Corrected:	N:GEXP::AHNAK:79026:	N:METH:cg07809452:FGFRL1:TssD873:Island	N:GEXP::ETV6:2120:	N:GEXP::SLIT1:6585:	N:GEXP::EPHA1:2041:	N:GEXP::PVRL4:81607:	N:GEXP::RBPJ:3516:	N:GEXP::LRRK2:120892:	N:MIR::hsa-miR-7704:Corrected:	N:GEXP::LOC389332:389332:	N:GEXP::KLHDC8A:55220:	N:GEXP::FAM176A:84141:	N:GEXP::DUSP2:1844:	N:METH:cg25339408:AC016700.5:TssD987:Island	N:GEXP::NSUN5P2:260294:	N:GEXP::POLG2:11232:	N:METH:cg01037890:PHYHIPL:TssD29:Island	N:GEXP::HDHD2:84064:	N:GEXP::RPS6KL1:83694:	N:MIR::hsa-miR-92b-5p:Corrected:	N:METH:cg15816267:HLA-E:TssD758:Island	N:GEXP::CRYL1:51084:	N:MIR::hsa-miR-335-5p:Corrected:	N:MIR::hsa-miR-485-5p:Corrected:	N:GEXP::HSF4:3299:	N:METH:cg02604675:HELT:TssU1194:Shore	N:METH:cg04655365:SERF2:TssD468:Shore	N:METH:cg27015057:SPRY4:TssD37:Island	N:GEXP::NSUN5P1:155400:	I:CNVR::CRELD2:79174:	N:GEXP::KCNAB1:7881:	N:GEXP::LLGL1:3996:	N:METH:cg11203377:MDK:TssU256:Island	N:GEXP::C15orf43:145645:	N:METH:cg00860370:RP11-153F1.1:TssU15:Island	N:METH:cg06161720:SNX6:TssU81:Island	N:GEXP::FAM153B:202134:	N:GEXP::C1orf130:400746:	N:GEXP::LOC150197:150197:	N:GEXP::KCNV1:27012:	N:GEXP::PDIA5:10954:	N:GEXP::GABRB3:2562:	I:CNVR::SPECC1:92521:	N:GEXP::TRIP12:9320:	N:GEXP::ZP4:57829:	N:METH:cg18695917:FSTL5:TssU154:NA	I:CNVR::KMT2C:58508:	N:METH:cg19557422:BTBD10:TssD658:Shore	N:METH:cg27243389:ALOX5:TssD26:Island	N:METH:cg04028010:BCR:TssD76:Shore	N:METH:cg07307975:CTD-2589M5.5:TssD684:Island
TCGA-EM-A22L	THCA_3	3936.1	0	0	0	2824.2	20392.0	1	2764.1	834.12	1	1	4.538	849.39	34830.0	1902.5	1.8122	230.92	41743.0	0	115.46	3181.7	34.716	9055.5	764.48	48.928999999999995	0	76.112	6354.5	29.513	259.4	33.914	1.5533	62.391000000000005	1.1345	0	1593.9	232.48	1373.6	1158.5	1260.2	15.543	12982.0	95.01	200.63	23.144000000000002	8380.6	0.01984	634.26	1613.2	162.32	53.848	525.53	33364.0	3.0632	16.051	2828.0	4.6599	1.5533	0.053857	293.88	108.47	0.041558	1826.7	58.248999999999995	0.0	0.12034	988.16	7.4877	0.0	195.06	0.083855	0.11367999999999999	0.018299	121.42	-1	5256.6	503.79	0.12240999999999999	0.0	0.012698000000000001	0.055533000000000006	7.2487	1416.1	29.771	67.568	893.15	2012.6	0	4496.0	0.0	0.036611000000000005	0	0.033111	0.015102	0.026413	0.065844
TCGA-EM-A22M	THCA_1	225460.0	1	1	1	11481.0	1611.8	0	2821.7	986.61	0	0	4.9593	7395.6	453.28	3786.3	453.84	162.37	303380.0	0	3988.7	2412.4	14.306	3108.7	1846.9	11.275	0	226.64	540.1	446.51	1337.8	590.27	448.77	90.204	3.6241	0	812.97	3334.2	28.753	340.52	721.07	11.825999999999999	2109.1	62.016000000000005	64.271	0.7629600000000001	13001.0	0.030568	993.38	8821.8	302.19	500.07	685.55	6039.8	2.2889	2.8189	1706.0	545.17	98.661	0.053728	411.63	117.27	0.32847	803.95	24.805999999999997	0.19074000000000002	0.067893	432.98	9.9185	0.0	67.777	0.11354000000000002	0.06587	0.20825	165.19	-1	293.16	1070.6	0.089233	0.0	0.014191999999999998	0.069009	0.0	317.41	10.712	12.967	1017.6	281.32	0	2126.0	0.0	0.14228	0	0.051099	0.024037	0.08589400000000001	0.07606
TCGA-EM-A22N	THCA_2	3773.1	0	0	0	220.1	5639.1	0	982.78	1099.6	0	0	19.357	25.515	6103.6	495.85	16.6	701.51	69416.0	0	35.352	1255.8	25.491	3125.1	965.26	14.140999999999998	0	336.31	15.677999999999999	24.285	162.93	31.048000000000002	0.0	149.71	0.81789	0	748.23	28.281999999999996	1590.8	102.06	321.24	39.258	2652.6	102.06	17.522000000000002	34.215	9463.0	0.16981	780.51	95.29700000000001	388.87	1.8445	578.24	257.61	1.2268	47.033	66.708	24.285	33.2	0.22759000000000001	415.98	105.13	0.057103999999999995	1611.7	251.15	0.0	0.15353	858.9	17.039	0.0	164.4	0.059515	0.24863000000000002	0.09364199999999999	164.77	1	2575.5	461.42	0.18752	2.1519	0.02485	0.16447	4.9185	241.01	136.49	33.508	512.76	254.53	1	2196.4	0.0	0.06630499999999999	1	0.084142	0.095853	0.077401	0.26626
TCGA-EM-A22O	THCA_1	682220.0	1	1	1	12190.0	3505.4	0	2051.6	483.93	0	0	2.7844	72.055	1419.7	8424.5	7.7897	214.22	184220.0	0	4852.0	2705.0	29.435	4510.2	1043.8	2.9211	0	130.48	1282.4	121.71	1088.6	144.11	215.19	125.61	2.5855	0	445.96	5421.6	59.396	892.89	467.38	8.95	3986.4	47.711999999999996	25.316999999999997	0.0	9666.0	0.04019	719.57	8302.6	268.74	535.54	341.77	1986.4	1.79	4.8685	147.03	469.33	97.37100000000001	0.4036	341.22	86.66	0.4053	902.63	6.816	0.0	0.14639000000000002	949.37	16.508	0.0	90.506	0.16494	0.04838	0.020618	144.11	0	48.685	1373.9	0.10582000000000001	0.0	0.015923	0.089902	2.9211	515.09	18.5	40.896	700.1	24.343000000000004	0	2827.7	0.0	0.047215	0	0.060242	0.021698	0.049324	0.051248
TCGA-EM-A22P	THCA_1	160320.0	1	1	1	7790.4	772.93	0	3669.5	552.33	0	0	2.5995	4101.2	10707.0	4677.7	26.171999999999997	140.04	223600.0	0	9514.8	2321.8	5.1989	4075.0	1929.6	13.595999999999998	0	259.34	205.64	412.63	1807.9	801.48	507.81	72.058	4.4344	0	267.84	2035.6	20.734	872.18	671.98	62.846000000000004	8116.4	108.43	228.75	0.30582	19747.0	0.032793	1074.1	166.89	263.76	804.88	623.03	8615.0	4.5873	0.0	522.76	301.83	503.73	0.030243	459.09	112.85	0.051212	1087.3	42.827	0.0	0.08913099999999999	862.66	19.419	0.30582	106.19	0.11027	0.054547000000000005	0.022001	198.5	-1	138.34	861.98	0.081398	0.0	0.076905	0.098414	5.4384	285.51	14.276	9.857000000000001	409.58	19.374000000000002	0	2775.9	0.0	0.11825	0	0.047898	0.02546	0.11452999999999999	0.071925
TCGA-EM-A22Q	THCA_3	4032.4	0	0	0	7212.4	27326.0	1	1351.0	955.75	1	1	1.205	427.73	3929.2	592.92	2.9499	196.16	19895.0	0	48.673	2826.0	24.944000000000003	6172.6	255.16	30.974	0	799.41	877.58	57.522	33.923	14.749	36.873000000000005	70.796	1.3255	0	362.83	230.09	2165.2	647.49	530.97	3.615	2994.1	16.224	23.599	19.521	2743.4	0.049142	803.84	1955.5	110.62	53.097	2358.4	513.27	0.723	412.98	1323.0	17.699	41.298	0.053786	374.68	76.696	0.060045	1610.6	45.723	0.1205	0.20895999999999998	768.44	3.7355	0.0	282.89	0.30635	0.12367	0.018599	306.79	0	1461.7	131.27	0.35214	0.0	0.009414200000000001	0.059410000000000004	2.9499	1122.4	76.696	39.823	2007.4	843.66	0	2053.1	0.0	0.032576999999999995	0	0.054470000000000005	0.023893	0.027972000000000004	0.077804
TCGA-EM-A2CJ	THCA_2	6841.1	0	0	0	1066.3	2057.0	0	1811.8	801.11	0	0	11.578	62.222	9951.5	500.74	4.0741	307.41	76212.0	0	31.851999999999997	1483.7	35.092	5029.3	988.89	210.74	0	622.59	34.074	2.5926	121.11	9.6296	0.0	70.0	3.8196	0	340.0	61.852	2372.2	1735.6	738.15	23.753	8559.2	99.63	85.556	9.6683	3154.1	0.15855999999999998	705.18	17.407	554.07	7.4074	338.52	24.815	3.8196	1.1111	350.0	50.74100000000001	4.4444	0.17277	398.76	138.89	0.028671	1564.8	23.704	0.35808	0.10379000000000001	1302.2	22.320999999999998	0.0	47.285	0.060675	0.29889	0.021813	136.3	-1	852.96	507.78	0.089469	0.0	0.10212	0.14328	1.4815	324.44	38.889	1.8519	1877.8	393.33	0	2041.8	0.0	0.031706	1	0.44488	0.053753999999999996	0.041447000000000005	0.040436
TCGA-EM-A2CK	THCA_3	3252.9	0	0	0	3734.8	23330.0	0	2437.9	804.4	0	0	9.2888	244.93	18170.0	1382.4	0.8811	164.76	45886.0	1	111.01	2616.7	36.536	5905.7	918.06	9.6916	1	255.51	4469.6	22.026	120.7	36.123000000000005	15.859000000000002	56.388000000000005	1.8578	1	770.92	176.21	843.17	521.59	1204.4	19.197	10596.0	69.60300000000001	17.621	21.983	8489.0	0.18043	692.51	2073.6	148.9	157.71	545.37	8887.2	1.3417	11.454	1055.5	4.4053	17.621	0.066403	286.21	120.7	0.028361	1618.5	54.626000000000005	0.72246	0.097212	1040.5	19.506	0.0	141.85	0.098217	0.17162	0.016745	78.414	0	5380.6	317.18	0.059681	0.0	0.011373000000000001	0.087016	5.2863	1226.4	62.555	32.599000000000004	1507.5	3463.4	0	2781.5	0.0	0.052569000000000005	0	0.044677999999999995	0.014643999999999999	0.045380000000000004	0.042331
TCGA-EM-A2CL	THCA_2	4877.7	0	0	0	979.67	1751.1	0	3745.6	1069.5	0	0	22.669	6.516	1782.0	545.65	1.1332	244.21	47098.0	0	37.396	1742.9	23.627	3675.9	900.91	64.311	0	400.03	189.81	21.248	111.06	26.348000000000003	0.2833	144.2	5.1085	0	672.57	67.993	1874.1	893.55	679.37	13.57	3367.7	110.49	12.182	98.179	12287.0	0.1064	564.91	374.25	462.64	9.0658	668.6	631.49	2.3946	0.5666	553.58	10.765999999999998	13.882	0.42058	416.19	133.72	0.030975	1477.7	195.76	0.31928	0.16981	978.26	16.442999999999998	0.0	92.661	0.083585	0.17229	0.026760000000000003	134.0	0	3219.8	560.38	0.19462000000000002	0.0	0.17867	0.096332	17.565	830.65	67.14399999999999	38.246	1503.2	145.05	0	3651.8	0.0	0.047245999999999996	0	0.040182999999999996	0.021499	0.05196799999999999	0.060633000000000006
TCGA-EM-A2CN	THCA_3	5548.0	0	0	0	8310.0	1479.2	1	4127.4	775.81	1	1	6.8842	2023.9	3177.8	1463.0	0.36	232.2	67986.0	0	25.56	1445.0	44.62	3886.6	784.81	135.36	0	165.96	810.01	4.68	241.2	48.6	24.48	118.8	1.7848	0	618.13	471.25	260.64	860.77	1185.1	25.497	5601.3	90.001	40.32	62.723	3120.5	0.017602	668.53	3022.9	256.32	54.001000000000005	953.65	4755.3	2.8047	1.8	3799.8	119.16	7.9201	0.0876	961.09	158.76	0.038676	1298.2	62.641000000000005	1.0199	0.25565	894.25	32.635999999999996	0.0	617.7	0.06627999999999999	0.062873	0.013936000000000002	666.01	0	4184.0	383.4	0.090537	0.0	0.043795999999999995	0.086139	24.84	607.33	48.961000000000006	25.56	1583.3	1286.3	0	1555.6	0.72	0.06766799999999999	0	0.044334	0.091124	0.029331	0.039295
TCGA-EM-A2CO	THCA_2	8703.6	0	0	0	306.43	7163.9	0	1028.3	1002.5	0	0	11.338	11.749	5004.8	422.51	2.3499	517.45	82473.0	0	41.358000000000004	862.88	13.942	4873.7	1136.4	11.749	0	390.08	5.6398	34.309	150.39	28.669	0.47	120.31	0.76607	0	739.28	75.197	912.7	120.31	700.74	67.26100000000001	1642.1	93.52600000000001	8.9296	10.572000000000001	5435.3	0.29115	708.26	2.3499	327.11	28.199	394.31	151.33	0.30643000000000004	13.629000000000001	125.48	54.048	57.338	0.13482	340.48	99.166	0.3267	1365.3	87.416	0.76607	0.11350999999999999	896.72	26.965999999999998	0.0	146.02	0.04807	0.3232	0.07585900000000001	164.96	0	1983.8	506.64	0.18911	0.94	0.014458000000000002	0.075317	0.0	242.51	64.857	32.899	452.12	1332.9	1	1352.6	0.0	0.083788	1	0.06903300000000001	0.068879	0.3395	0.49278999999999995
TCGA-EM-A2CP	THCA_2	27683.0	0	0	0	183.64	15980.0	0	2002.5	576.69	0	0	8.1694	14.724	10034.0	578.32	10.225	291.62	194810.0	0	63.803999999999995	1036.4	11.481	2364.0	1021.3	15.950999999999999	0	483.85	1.636	20.859	512.07	183.23	5.726	58.078	1.104	0	3454.4	220.04	2855.2	1386.5	640.08	18.767	1614.3	156.65	273.62	36.652	15352.0	0.10664000000000001	1176.3	381.97	359.1	29.039	531.29	2249.5	1.3248	0.0	93.66	28.63	296.93	0.22926999999999997	200.6	92.84299999999999	0.06675700000000001	1199.6	64.21300000000001	0.0	0.07893	697.34	4.1951	0.0	72.278	0.12168	0.062694	0.30145	86.29899999999999	0	2783.6	508.79	0.10899	2.045	0.045136	0.075451	8.18	122.7	20.041	19.223	504.7	500.61	0	3914.9	0.0	0.17113	0	0.038713	0.018321	0.17148	0.1041
TCGA-EM-A2CQ	THCA_3	25457.0	0	0	0	9498.0	3072.0	0	2537.6	2184.1	0	0	5.4585	131.38	4131.9	1665.6	20.319000000000003	379.1	95160.0	0	156.15	2875.5	50.732	8260.2	1001.2	304.78	0	258.58	447.29	9.1852	143.07	29.226	1.3917	86.285	1.6054	0	1444.0	178.14	972.51	1634.1	587.85	25.794	4030.6	81.275	7.5151	0.7492	10517.0	0.052439	649.64	315.05	149.19	45.369	495.72	789.37	2.0336	13.36	469.0	24.772	14.474	0.052929	143.47	85.45	0.031177999999999997	1451.5	52.328	0.53515	0.17440999999999998	1339.4	7.7061	0.0	65.632	0.069064	0.14199	0.019551	41.472	0	1152.9	366.01	0.16955	0.0	0.022293	0.10107000000000001	1.3917	875.37	16.979	22.545	1432.3	518.82	0	3988.6	0.0	0.052935	0	0.4079	0.021804	0.069285	0.049205
TCGA-EM-A2CT	THCA_3	6176.6	0	0	0	9789.5	7884.5	1	1889.7	2038.0	1	1	5.4557	299.57	8727.9	1493.3	12.706	219.95	55339.0	0	57.316	3473.7	79.738	8076.8	631.04	118.58	0	96.56200000000001	726.76	70.304	108.99	29.929000000000002	0.847	91.48	1.9585	0	1590.2	54.493	628.78	2106.6	611.84	17.207	6971.4	83.575	8.187999999999999	5.4557	10455.0	0.47656000000000004	481.4	3737.4	49.693000000000005	31.905	422.67	3176.1	2.2382	549.16	867.09	70.02199999999999	18.917	0.35146	290.4	98.539	0.032423	1592.4	14.964	0.69945	0.09654700000000001	1062.8	16.507	0.0	94.736	0.08259	0.06943200000000001	0.019337	76.516	0	1195.2	328.93	0.16395	0.0	0.012558	0.07599299999999999	3.6705	1640.7	25.129	38.399	1255.0	795.37	0	3349.5	0.0	0.040307	0	0.41697	0.017529	0.10221000000000001	0.083814
TCGA-EM-A2CU	THCA_2	102280.0	0	0	0	14024.0	2829.1	0	1977.5	480.73	0	0	3.8209	6864.8	5434.1	3825.4	1037.8	120.43	106270.0	0	1583.7	2636.6	47.696000000000005	5550.9	1416.2	27.31	0	125.03	381.03	152.67	1067.7	400.11	21.388	74.363	2.7669	0	368.52	1265.8	311.27	610.04	514.62	52.966	5327.1	61.53	222.1	2.1081	12233.0	0.019636	923.94	14449.0	292.85	59.556000000000004	413.27	15193.0	1.9763	2.3033	1734.0	509.68	84.89200000000001	0.039749	302.81	89.82799999999999	0.26416	1334.2	68.111	0.26350999999999997	0.054366	849.58	19.632	0.13176	52.553999999999995	0.07840499999999999	0.049395999999999995	0.020706	90.486	0	1233.9	620.9	0.058578	0.0	0.010313	0.049079000000000005	0.32899999999999996	1054.6	20.070999999999998	4.9356	627.15	150.7	0	2169.7	0.0	0.034235	0	0.043501	0.018727	0.040825	0.064136
TCGA-EM-A2OV	THCA_2	3053.2	0	0	0	102.34	3204.2	0	3012.6	299.04	0	0	6.2352	20.686	1922.7	371.26	16.694000000000003	1211.0	48871.0	0	218.84	209.4	33.095	3357.7	755.96	6.1696	0	873.9	3.2663	39.558	137.55	9.7988	0.3629	116.13	0.23981999999999998	0	157.51	26.493000000000002	1777.6	52.26	451.11	57.316	1459.6	125.93	783.17	4.5565	12850.0	0.094829	853.94	11.25	244.97	27.945	694.99	90.366	5.0361	1.8146	10.525	98.35	176.74	0.39731	167.61	112.5	0.040463	1812.8	148.43	0.23981999999999998	0.10107999999999999	963.18	11.270999999999999	0.0	110.82	0.09152	0.08979	0.07231699999999999	55.888999999999996	0	110.69	360.38	0.10553	1.0888	0.017458	0.064654	0.7258	54.075	21.775	3.9921	384.69	786.8	0	4148.9	0.0	0.037079	0	0.36458	0.040863	0.13152	0.043611000000000004
TCGA-EM-A2OW	THCA_2	7013.7	0	0	0	708.13	4932.4	0	1280.3	576.28	0	0	6.7278	8.7065	9204.4	548.51	9.1211	563.02	66349.0	0	220.98	980.93	16.239	4674.1	996.68	11.609000000000002	0	236.32	5.8043	11.194	240.05	25.29	0.4146	97.015	0.9279700000000001	0	265.34	35.24	2082.9	123.96	397.6	60.55	2997.5	125.21	135.57	3.4799	11127.0	0.22908	708.96	23.217	227.2	4.9751	455.22	458.54	3.9439	2.9022	94.527	53.483000000000004	91.211	0.21685	211.73	121.48	0.033113	1803.9	123.13	0.0	0.096234	1073.8	7.4238	0.23199	124.61	0.093809	0.085629	0.018652000000000002	126.04	0	1935.3	416.25	0.18143	1.2438	0.012355	0.083368	2.073	272.39	31.924	11.609000000000002	504.15	474.71	0	3429.9	0.0	0.074266	0	0.052764	0.016248	0.087397	0.37146
TCGA-EM-A2OX	THCA_1	296660.0	1	1	1	6327.4	2053.3	0	3074.1	457.12	0	0	2.0702	3905.1	13027.0	9573.9	74.179	107.69	200690.0	0	15414.0	2990.1	11.574000000000002	3913.4	4817.9	13.556	0	133.3	454.49	241.36	3316.9	717.69	890.14	71.919	10.445	0	391.23	2815.4	13.556	559.92	695.1	57.777	3961.6	41.043	154.76	0.8468899999999999	18589.0	0.022655	794.13	8522.5	178.1	813.71	642.38	11250.0	18.914	3.0123	2640.3	332.11	30.123	0.042239	296.09	103.17	0.044226	1288.2	15.815	0.4705	0.07926699999999999	667.61	24.465999999999998	0.094099	44.398	0.09740399999999999	0.047145	0.01814	111.08	0	216.89	989.93	0.073074	0.0	0.060330999999999996	0.073219	0.7531	956.79	18.074	18.827	476.32	252.66	0	2808.2	0.0	0.08865	0	0.04498	0.30225	0.067705	0.056422
TCGA-EM-A2OY	THCA_2	2544.5	0	0	0	72.373	5282.4	0	479.1	509.58	0	0	17.789	11.004000000000001	3142.5	245.9	6.3485	580.68	25927.0	0	37.245	331.82	25.794	3654.2	1193.1	5.0788	0	474.02	1.2697	8.0415	84.22399999999999	15.235999999999999	2.1162	162.52	2.6684	0	337.74	18.622	1292.6	226.01	645.43	40.915	1106.8	140.51	24.124000000000002	24.015	3832.0	0.1271	837.16	9.7344	292.88	5.9253	411.81	101.58	2.6684	3.3859	16.083	10.581	146.44	0.4357	1042.9	141.78	0.050938	1885.9	103.69	0.0	0.09250499999999999	938.74	20.458	0.0	152.16	0.065662	0.07956	0.038272	411.81	-1	566.71	472.75	0.16872	1.2697	0.01374	0.11955999999999999	1.6929	103.27	44.44	3.8091	610.31	1614.2	1	1591.4	0.0	0.04689	1	0.050094	0.016362	0.10862999999999999	0.03036
TCGA-EM-A2OZ	THCA_1	229230.0	1	1	1	9467.0	1934.3	0	2401.8	666.8	0	0	3.2030000000000003	329.04	870.3	9052.6	6.4436	186.03	164880.0	0	5001.7	2639.8	6.1924	6611.5	1289.3	7.6907	0	140.3	189.57	640.41	932.45	254.42	584.49	146.54	6.4059	0	331.74	3594.3	49.053999999999995	1518.2	529.62	29.04	6287.2	70.87899999999999	59.446999999999996	0.21353000000000003	18628.0	0.019790000000000002	662.86	593.99	286.43	595.72	512.99	4475.4	16.015	11.847999999999999	105.59	296.4	145.71	0.24761999999999998	309.82	87.508	0.09250499999999999	1362.5	34.296	0.85413	0.10094	748.91	13.239	0.0	88.88799999999999	0.092667	0.042468	0.017407	99.771	0	147.16	1039.9	0.096843	0.0	0.035884	0.25	4.1571	441.49	11.224	48.015	353.15	70.46300000000001	0	3771.6	0.0	0.051659000000000004	0	0.062072	0.052877999999999994	0.11116	0.073301
TCGA-EM-A2P0	THCA_1	198330.0	1	1	1	11556.0	1501.0	0	4659.6	476.8	0	0	2.6848	2864.6	2709.8	9002.1	21.468000000000004	155.82	182920.0	0	12868.0	2452.6	9.4674	5283.6	2017.3	26.316	0	313.02	830.33	399.24	1544.7	450.83	1310.6	87.258	13.0	0	278.39	1758.0	160.66	1321.3	576.87	45.924	10130.0	76.17699999999999	114.27	0.84783	28501.0	0.045843	801.94	333.76	340.37	579.64	616.0	5774.2	10.174	2.4238	693.21	421.4	235.11	0.053542	238.31	111.84	0.045631	1310.6	47.438	0.70653	0.088924	956.37	11.87	0.0	55.388000000000005	0.077061	0.084359	0.017943	95.914	0	169.67	751.04	0.07409600000000001	0.0	0.017592	0.097112	1.7313	274.24	12.119000000000002	26.316	913.09	156.51	0	4217.1	0.0	0.046583	0	0.062764	0.026202	0.039550999999999996	0.28475
TCGA-EM-A2P1	THCA_1	1154000.0	1	1	1	15956.0	675.15	0	2502.2	400.41	0	0	5.8315	554.41	3924.8	14232.0	59.548	157.29	324300.0	0	6280.9	1310.5	11.08	4414.4	2067.3	10.677999999999999	0	355.24	24.23	406.16	1969.6	522.79	1807.8	46.817	9.3304	0	335.93	2655.0	68.172	254.21	486.65	29.546	4637.4	81.725	84.189	1.5551	17806.0	0.033502	1288.3	496.51	186.04	781.93	1067.3	7438.6	9.9135	0.0	597.95	418.48	169.2	0.051928999999999996	241.9	84.59899999999999	0.045004	1060.0	20.945	0.0	0.063317	711.29	7.9697	0.0	68.472	0.10722999999999999	0.062163	0.059359	50.924	0	152.36	888.29	0.07592	0.0	0.014315999999999999	0.10095	4.1068	317.04	3.6961	25.462	625.05	120.74	0	4384.4	0.0	0.08114600000000001	0	0.041936	0.01797	0.10980999999999999	0.09010399999999999
TCGA-EM-A2P2	THCA_1	25451.0	0	0	0	2986.8	6329.9	0	2531.2	552.25	0	0	0.77293	5310.2	21878.0	3590.0	2.6679	268.27	61266.0	0	226.47	2487.9	53.641000000000005	4014.8	877.43	363.42	0	305.62	354.53	190.9	1563.1	135.76	63.138999999999996	87.446	14.222000000000001	0	736.62	281.61	149.1	1176.8	936.12	46.376000000000005	8445.4	92.78200000000001	48.318000000000005	6.4926	13351.0	0.021162	970.21	12641.0	11.561	7.4107	529.12	22459.0	4.6376	30.828000000000003	331.7	28.160999999999998	7.4107	0.063387	298.77	122.72	0.4312	1645.2	15.118	0.9275200000000001	0.11387	468.36	14.686	0.0	43.845	0.11055	0.043802	0.017099	126.58	0	1765.8	392.47	0.068118	0.0	0.011974	0.080432	6.8178	2053.1	25.493000000000002	4.7428	613.9	122.42	0	3151.3	0.0	0.074617	0	0.05778099999999999	0.016375	0.041216	0.043157999999999995
TCGA-EM-A2P3	THCA_1	498760.0	1	1	1	10484.0	925.15	0	3885.1	289.46	0	0	3.4504	3720.1	1052.5	10676.0	63.498000000000005	176.3	255550.0	0	8383.8	1580.7	4.7648	5407.6	2219.9	3.9021	0	271.73	186.24	275.98	2094.0	835.4	1906.3	84.427	12.158	0	175.59	3478.5	40.795	979.78	578.57	24.974	5062.1	77.687	124.87	0.32861	24773.0	0.022627	879.39	752.33	263.57	1045.0	758.07	3755.2	7.8866	0.7095	755.23	527.14	231.29	0.05927999999999999	360.83	107.84	0.046139	1089.0	6.74	0.1643	0.061437	995.39	13.309000000000001	0.32861	57.303999999999995	0.40248	0.049307	0.017366	89.39299999999999	0	459.03	1358.3	0.053266999999999995	0.0	0.017558	0.13948	2.4832	417.52	10.642000000000001	20.22	630.37	76.97800000000001	0	3512.6	0.3547	0.051051	0	0.055539	0.02187	0.16952	0.039739
TCGA-EM-A3AI	THCA_2	4554.7	0	0	0	11.276	4706.6	0	892.9	489.09	0	0	19.221	9.1616	2587.8	481.34	8.8092	344.26	52785.0	0	20.79	255.47	37.019	1258.0	1423.9	3.1713	0	491.91	237.14	19.38	103.6	26.075	17.619	155.4	3.7375	0	268.86	42.989	603.61	361.18	562.03	82.402	992.27	124.39	844.63	6.2291	7140.8	0.066147	573.66	54.265	637.08	1.7618	392.89	36.999	0.88987	5.6379	64.131	67.30199999999999	4.9332	0.12957	1178.7	209.66	0.040343000000000004	1275.6	60.608000000000004	0.17797000000000002	0.095708	842.87	24.026999999999997	0.0	623.32	0.080986	0.42812	0.10357000000000001	514.46	0	979.59	472.53	0.29711	1.4095	0.015130000000000001	0.082194	0.0	62.369	207.9	0.0	1454.2	97.959	1	1645.2	0.0	0.048924	1	0.053917999999999994	0.024943	0.3232	0.0398
TCGA-EM-A3AJ	THCA_2	11175.0	0	0	0	3224.3	2724.8	0	1433.3	331.94	0	0	9.5122	24.934	1095.2	651.8	8.1816	632.71	78771.0	0	7633.0	545.83	26.498	1478.9	1711.5	6.2336	0	500.24	0.0	229.86	297.65	88.04899999999999	19.09	92.335	2.0383	0	350.25	78.699	600.76	105.58	405.57	40.766999999999996	2112.0	164.8	52.596000000000004	6.115	14046.0	0.027786	1060.9	6.6232	272.33	9.3503	472.97	165.97	2.378	0.0	658.03	59.998000000000005	264.54	0.050263999999999996	379.16	150.38	0.057016	978.67	142.59	0.33971999999999997	0.063151	712.57	5.7753	0.0	76.314	0.11632	0.032864	0.092203	156.23	0	250.12	359.99	0.12921	1.1688	0.013262000000000001	0.06788	2.3376	144.54	28.051	65.063	542.32	24.155	0	3168.6	0.0	0.087176	0	0.05425599999999999	0.020632	0.061127999999999995	0.096946
