LUSC	Labels	N:GEXP::AKR1C3:8644:	B:MUTA:LOF:HIST1H3C::	N:GEXP::AKR1C1:1645:	N:GEXP::TNFSF13B:10673:	N:GEXP::CLCA2:9635:	N:GEXP::FOXA1:3169:	N:GEXP::AKR1C2:1646:	N:GEXP::TXNRD1:7296:	N:GEXP::CYP4F3:4051:	N:GEXP::CD74:972:	N:GEXP::NQO1:1728:	N:GEXP::ABCC5:10057:	N:GEXP::MAOA:4128:	N:GEXP::NTRK2:4915:	N:GEXP::C3AR1:719:	N:GEXP::FGFR2:2263:	N:GEXP::SOX2:6657:	N:GEXP::GPX2:2877:	N:GEXP::SELPLG:6404:	N:GEXP::SFN:2810:	N:GEXP::CTSS:1520:	N:GEXP::BCL2:596:	N:MIR::hsa-miR-205-5p:Corrected:	N:METH:cg02275294:SOAT1:TssU388:Shore	N:GEXP::ARHGDIB:397:	N:GEXP::HLA-DMB:3109:	N:GEXP::CYP4F11:57834:	N:MIR::hsa-miR-193b-3p:Corrected:	N:GEXP::SLC9A3R1:9368:	N:GEXP::KLF5:688:	N:GEXP::ME1:4199:	N:GEXP::LCP2:3937:	N:GEXP::C3orf58:205428:	N:GEXP::TMEM116:89894:	N:GEXP::SERINC2:347735:	N:GEXP::ARRB1:408:	N:GEXP::ADAM23:8745:	N:MIR::hsa-miR-142-3p:Corrected:	N:GEXP::TP63:8626:	N:MIR::hsa-miR-196b-5p:Corrected:	N:GEXP::PTPRZ1:5803:	N:GEXP::ADH7:131:	N:GEXP::SRGN:5552:	N:GEXP::PHLDB1:23187:	N:GEXP::HLA-DRA:3122:	N:GEXP::SAMSN1:64092:	N:GEXP::CD86:942:	N:METH:cg24237439:RANBP3L:TssU89:NA	N:MIR::hsa-miR-429:Corrected:	N:MIR::hsa-miR-944:Corrected:	N:GEXP::CCRL2:9034:	N:GEXP::TMEM51:55092:	N:GEXP::DPYD:1806:	N:GEXP::PMEPA1:56937:	N:GEXP::HLA-DPA1:3113:	N:METH:cg19237753:SIRPA:TssD272:Shore	N:GEXP::APCDD1L:164284:	N:GEXP::PHC2:1912:	N:GEXP::CSF2RB:1439:	N:GEXP::RAB6B:51560:	N:GEXP::IL21R:50615:	N:MIR::hsa-miR-31-3p:Corrected:	N:GEXP::RAC2:5880:	N:GEXP::SCN9A:6335:	N:MIR::hsa-miR-378a-3p:Corrected:	N:GEXP::PITX1:5307:	N:GEXP::TRIM16L:147166:	N:GEXP::SOX2OT:347689:	N:GEXP::PTPRC:5788:	N:GEXP::FOXE1:2304:	N:METH:cg16970828:UBA7:TssD13:NA	N:GEXP::ITGAL:3683:	N:GEXP::PTPN22:26191:	N:MIR::hsa-miR-193a-5p:Corrected:	N:GEXP::C12orf54:121273:	N:GEXP::TINAGL1:64129:	N:GEXP::C1orf38:9473:	N:GEXP::ACSL5:51703:	N:GEXP::FHL2:2274:	N:GEXP::GBP6:163351:	N:GEXP::LOC730101:730101:	N:GEXP::LAPTM5:7805:	N:GEXP::CXXC5:51523:	N:GEXP::S100A16:140576:	N:GEXP::SNX31:169166:	N:GEXP::BEND5:79656:	N:GEXP::CHST10:9486:	B:MUTA:COMP:NFE2L2::	N:GEXP::SGEF:26084:	N:GEXP::TALDO1:6888:	N:GEXP::TMEM176B:28959:	N:GEXP::OSGIN1:29948:	N:GEXP::FAM107B:83641:	N:GEXP::PHLDA2:7262:	N:METH:cg18110535:LPIN2:TssU467:Shore	N:MIR::hsa-miR-152-3p:Corrected:	N:GEXP::GJB3:2707:	N:GEXP::TXN:7295:	N:GEXP::HLA-DOA:3111:	N:GEXP::CRIP2:1397:	N:GEXP::C12orf53:196500:	N:GEXP::PYGL:5836:	N:GEXP::C18orf1:753:	N:GEXP::MGAT4A:11320:	N:GEXP::ADCY3:109:	N:GEXP::CYSLTR1:10800:	N:GEXP::CXCR3:2833:	N:METH:cg21692936:SLC3A2:TssD353:Shore	N:GEXP::TMEM170B:100113407:	N:GEXP::SULT1C4:27233:	N:GEXP::FRAS1:80144:	N:MIR::hsa-miR-376c-3p:Corrected:	N:GEXP::FMO4:2329:	N:GEXP::HAPLN4:404037:	N:GEXP::MAGED4:728239:	N:GEXP::BLCAP:10904:	N:GEXP::SEMA4D:10507:	I:CNVR::ASIC2:40:	I:CNVR::RD3L:647286:	N:GEXP::TDRD7:23424:	I:CNVR::LOC100132781:100132781:	I:CNVR::GPATCH3:63906:	I:CNVR::ATP11B:23200:
TCGA-94-8490	LUSC_2	20571.0	1	31288.0	3.7469	8177.8	179.85	22646.0	15004.0	1302.7	3794.3	4810.6	9088.7	1367.2	13894.0	25.811999999999998	3241.9	6455.4	13006.0	90.34100000000001	25250.0	315.99	592.84	16898.0	0.49618	596.17	86.178	2958.4	146.94	6194.4	12692.0	2459.6	69.525	2934.6	954.62	3424.7	85.346	2048.3	1549.9	14617.0	575.11	3251.0	6481.7	156.54	582.43	1231.5	31.64	38.301	0.11184000000000001	52.478	138.87	6.2448	214.82	28.726	770.61	607.83	0.050551	4.9958	951.71	37.885	3084.9	22.094	1.0765	2088.3	486.15	621.12	2610.7	1175.3	197.75	128.23	4262.3	0.2583	95.337	13.739	481.72	20.4	317.24	51.623999999999995	23.73	582.85	3229.8	707.33	463.36	24.979	24270.0	12.073	5.4122	547.46	0	661.12	4368.9	306.41	1683.2	100.75	224.81	0.44923	1017.5	1146.1	8109.1	57.036	188.59	10.408	2478.8	60.36600000000001	171.11	3350.2	3.3306	19.983	0.7259899999999999	105.33	1.6653	593.67	2.1529	133.64	64.155	217.51	3244.8	914.24	0	0	276.44	0	-1	1
TCGA-94-8491	LUSC_4	3407.8	1	7229.6	42.861999999999995	8255.5	2114.5	6316.1	3970.8	37.041	33313.0	5367.3	7120.9	5491.1	1529.3	146.05	1047.2	2320.4	3118.3	491.59	14032.0	2028.3	426.5	16839.0	0.13397	3642.8	1052.0	415.39	65.741	6544.1	5389.0	793.74	321.73	820.2	127.53	8493.6	266.17	297.39	4767.9	10715.0	355.96	853.54	5343.5	1473.2	423.86	13404.0	157.69	250.82	0.057795000000000006	108.86	96.74	44.45	510.64	327.55	846.66	5144.5	0.1507	7.9374	3462.8	450.32	146.58	122.0	0.7126399999999999	1954.2	47.402	370.21	7556.4	274.53	11.642000000000001	1194.8	58.736999999999995	0.022241999999999998	522.28	86.25299999999999	242.47	236.53	2594.5	694.26	183.62	1271.6	891.64	82.54899999999999	3894.6	196.32	13442.0	2.6458	29.633000000000003	271.99	0	110.07	3409.4	1318.1	478.36	2293.9	326.49	0.4457	272.05	1527.7	3534.8	587.37	1633.0	6.3499	699.55	93.132	407.45	1877.3	24.871	66.67399999999999	0.29018	52.916000000000004	5.2916	275.69	5.8792	549.8	1.0583	167.49	3629.0	492.12	-1	0	342.37	-1	0	1
TCGA-94-A4VJ	LUSC_3	4961.5	0	6352.5	27.553	2423.8	697.39	7916.9	2277.9	145.37	48009.0	6247.5	2896.4	464.13	304.04	160.09	1730.6	636.58	3124.5	276.96	25559.0	691.21	107.36	18213.0	0.088095	1050.8	1365.3	944.42	185.07	7382.4	3089.3	741.57	261.28	628.03	82.185	11994.0	111.16	80.76	1618.5	7128.3	157.75	795.73	325.89	553.44	1682.2	17326.0	91.211	149.64	0.080151	317.14	94.06200000000001	25.653000000000002	737.29	476.49	9748.7	6775.3	0.05784299999999999	288.84	2000.5	262.23	223.75	111.5	128.43	1078.4	18.052	388.68	2002.8	434.56	4.7506	460.33	196.2	0.019937	218.05	48.931000000000004	379.76	22.803	2934.4	327.32	462.23	4615.2	844.18	43.23	1966.8	1107.4	12198.0	5.2257	44.181000000000004	271.26	0	152.97	3723.5	999.05	318.76	641.33	728.74	0.33369	353.49	1693.6	3529.7	507.36	6226.1	66.508	525.89	410.93	344.42	1556.5	14.252	32.304	0.022986000000000003	124.47	2.8504	581.47	8.7963	47.506	15.045	95.743	3413.8	675.53	0	0	225.18	-1	1	1
TCGA-94-A5I4	LUSC_2	13932.0	0	22823.0	33.222	3410.4	231.41	26823.0	4433.4	783.58	11014.0	2579.3	23487.0	1727.5	46870.0	131.17	1586.1	9713.4	8228.7	186.73	16433.0	874.65	1041.3	21915.0	0.16107	840.86	265.77	33.222	33.132	7693.7	9707.1	1487.5	192.46	1195.4	1281.3	2657.8	97.947	4921.4	1998.1	16052.0	743.7	8262.5	2800.9	848.3	654.7	3408.7	69.308	136.9	0.061082000000000004	138.28	219.33	56.133	304.73	164.96	318.64	1366.1	0.049607	13.174000000000001	1142.7	178.14	1363.2	31.229	4.9288	383.2	252.88	1189.8	8554.6	717.53	243.44	311.6	10023.0	0.28006	150.07	18.329	110.35	10.883	289.26	236.56	136.9	548.16	5563.5	1345.5	1831.2	58.998000000000005	4840.1	56.706	26.348000000000003	700.52	0	400.95	7214.3	576.8	484.58	1071.7	312.74	0.2296	225.08	1019.6	11186.0	211.36	307.59	74.46300000000001	1872.5	58.425	378.62	3163.6	14.892999999999999	9.7374	0.49166000000000004	139.76	11.456	2729.9	3.5597	115.7	8.8382	488.15	2693.8	2241.9	1	-1	781.86	1	-1	1
TCGA-94-A5I6	LUSC_2	28340.0	1	43260.0	14.37	2493.2	80.47399999999999	21844.0	15826.0	6191.2	12209.0	16677.0	14606.0	1640.1	6468.6	175.32	2427.6	10385.0	11077.0	427.28	10758.0	810.96	121.19	9525.0	0.2166	889.52	405.72	8635.6	228.98	7153.1	4852.4	7075.4	201.18	2364.9	996.34	1892.1	152.32	9427.4	1133.1	16440.0	216.2	1470.1	7278.1	498.65	939.82	4832.7	78.079	137.48	0.09517300000000001	137.96	351.68	30.178	173.88	142.27	2352.4	1643.0	0.036056	31.136	1454.3	129.81	2667.1	47.728	6.2971	382.73	1936.1	434.88	696.48	3500.3	725.7	339.14	1463.8	0.20097	161.91	40.236999999999995	169.83	4.3111	2304.0	276.87	68.498	728.1	1776.2	404.28	1979.3	159.99	3888.1	1.4369999999999998	95.323	343.93	1	1016.5	15324.0	623.19	5232.7	225.61	240.46	0.26881	250.74	888.56	8519.2	142.27	269.68	79.995	1290.5	396.62	184.9	2799.8	8.1432	10.059	0.034336	175.32	7.6642	175.32	3.4348	51.254	22.991999999999997	142.82	3018.7	798.03	-1	-1	472.3	-1	-1	1
TCGA-96-7544	LUSC_4	2655.5	0	1907.2	135.59	8992.8	4576.2	5620.8	3539.1	67.15100000000001	38327.0	1020.1	8523.0	7754.1	6395.4	642.91	5206.6	4522.6	2011.6	584.44	9240.4	4965.0	721.31	13575.0	0.058276999999999995	2312.0	1617.4	17.029	37.496	14682.0	13009.0	1811.8	709.74	4484.6	111.17	1198.1	177.35	1043.6	3297.5	15219.0	122.92	3591.4	3608.2	2531.5	736.73	18904.0	273.74	548.77	0.058985	129.69	195.02	93.176	330.94	618.49	1732.1	8356.1	0.33236	21.526999999999997	2012.3	440.82	205.31	140.09	3.0924	732.55	22.134	596.26	2100.3	115.17	47.552	1773.5	805.49	0.21854	601.14	117.27	166.99	144.58	196.95	603.39	386.2	405.48	5556.2	284.02	5815.4	110.85	6596.5	754.4	40.162	387.48	0	353.75	2203.1	1768.4	167.4	1371.3	50.443000000000005	0.37734	357.56	975.77	2094.2	1004.4	322.26	7.7111	845.33	489.01	886.78	1315.8	49.158	67.793	0.44205	165.47	22.169	4138.9	5.4118	843.08	5.9793	561.97	1912.0	735.45	0	0	187.64	-1	0	1
TCGA-96-7545	LUSC_5	8553.6	1	45906.0	161.23	8472.7	261.48	51358.0	18084.0	2223.1	62700.0	3483.6	10793.0	4330.7	37934.0	489.19	2523.1	5271.9	7112.6	957.37	6122.5	4878.1	1037.6	7076.3	0.22446	3479.5	1865.1	4419.3	66.46300000000001	3854.6	6331.2	1590.6	612.52	1157.5	362.07	1577.5	424.77	1931.3	2794.9	26499.0	126.8	1969.9	2597.5	3000.9	485.06	29244.0	442.34	382.4	0.055235	59.799	184.8	143.31	296.62	806.48	812.68	10305.0	0.053522	2.0669999999999997	1396.6	656.62	864.7	87.89200000000001	0.54035	2498.0	652.0	450.83	480.92	657.34	525.71	2768.4	3262.8	0.048736	912.58	196.71	197.41	7.579	849.88	964.95	1013.9	389.63	3708.6	613.9	7280.3	141.25	4600.1	142.62	32.728	574.63	1	2148.7	10298.0	1231.6	1316.3	1357.7	179.49	0.28244	380.05	537.77	7935.2	1310.8	558.44	35.828	1717.3	284.9	1087.9	2149.7	119.54	72.69	0.24925	433.04	61.321000000000005	1416.6	2.1614	172.59	2.0669999999999997	39.342	2035.0	1597.8	1	-1	363.45	0	-1	1
TCGA-96-8169	LUSC_3	4505.9	0	18735.0	45.437	5408.2	1393.3	18100.0	5147.4	61.092	35409.0	2059.6	3444.4	1295.5	379.92	261.55	3048.1	789.23	2681.6	390.23	16246.0	2335.6	311.19	12313.0	0.18622	2321.1	897.29	757.92	68.08	2290.6	2097.0	332.19	432.99	436.81	263.08	16027.0	260.79	6.4910000000000005	2230.6	3719.4	277.52	3942.7	604.05	1680.8	2117.6	12380.0	166.48	227.19	0.082051	156.96	60.516000000000005	63.383	736.54	1110.0	7011.8	3972.5	0.043703	303.17	3007.6	316.53	240.17	104.91	18.910999999999998	3867.5	17.564	195.73	391.75	1150.0	8.4002	708.67	181.37	0.029418	382.59	64.14699999999999	334.73	26.346	4008.4	820.92	799.92	3446.7	512.41	66.438	3618.2	688.05	6131.7	74.074	48.11	67.20100000000001	0	71.783	3723.2	1253.2	355.48	1426.9	318.06	0.18698	460.01	1166.9	2546.8	547.15	1218.8	37.037	2149.3	212.29	510.12	1495.6	33.219	81.329	0.048251999999999996	53.836999999999996	13.364	758.69	2.8367	274.15	4.9637	143.88	2651.8	803.36	0	0	208.09	-1	0	1
TCGA-96-8170	LUSC_3	1253.4	0	1732.0	62.838	18452.0	1593.0	4291.7	1748.2	248.44	47433.0	2117.3	7223.1	5982.5	347.48	399.08	799.0	1712.0	997.92	536.83	22702.0	2602.2	277.57	11476.0	0.10418	3837.7	1308.0	222.22	70.855	9548.5	7317.5	422.39	423.64	1277.6	169.79	6882.6	272.16	134.41	3115.0	5375.4	281.34	2119.0	2640.0	1399.5	894.3	15898.0	158.55	289.22	0.047879000000000005	230.8	61.998000000000005	98.62700000000001	446.94	1034.5	1342.9	5131.1	0.034029000000000004	11.652000000000001	2133.2	392.84	173.12	62.913000000000004	0.0	2360.8	52.397	922.16	10625.0	114.87	9.5714	889.72	381.19	0.027285000000000004	420.31	113.19	233.93	85.31	1833.1	657.1	1185.6	1836.0	3907.6	171.04	4558.9	824.39	12116.0	647.94	29.546	145.24	0	376.61	4939.2	1330.0	378.69	1045.8	557.64	0.19615	426.17	1186.8	2658.3	905.53	1457.3	12.9	1478.6	208.07	505.2	1116.0	29.546	52.434	0.056576	110.28	25.385	489.39	6.7729	463.17	6.3171	155.22	3749.9	771.95	0	0	226.38	-1	0	1
TCGA-96-A4JL	LUSC_1	133.72	1	299.62	151.69	393.23	331.38	75.637	1333.0	5.8504	153180.0	310.07	1586.3	253.24	4831.6	563.73	596.74	4150.0	39.699	1140.4	3148.1	6348.1	2347.7	14343.0	0.50593	3850.8	3686.2	0.4179	65.682	3217.7	3769.8	59.34	968.66	680.74	241.12	743.0	293.36	1194.3	4088.9	3299.2	713.8	485.17	18.387	2648.6	1165.1	56592.0	406.19	610.11	0.063098	134.38	16.014	82.323	390.31	363.14	2051.0	16339.0	0.32566	20.058	3194.7	1512.8	367.74	1455.4	1.8567	5584.6	26.456	197.74	547.01	541.79	60.175	2959.5	6012.1	0.021994	1727.5	244.46	147.96	1.6715	2526.9	970.33	1240.3	220.23	608.44	534.06	8408.3	511.91	3840.4	5.8504	154.62	256.16	0	122.44	3230.2	1693.3	27.163	2686.2	121.61	0.068715	125.1	1810.7	3119.5	3302.1	1351.4	12.954	186.79	522.77	839.53	1081.0	93.189	415.8	0.35836999999999997	64.354	48.893	1007.1	1.0444	96.11399999999999	3.3431	18.521	2176.3	2286.2	0	-1	619.31	1	0	0
TCGA-98-7454	LUSC_1	258.15	0	308.43	370.12	1881.2	647.88	310.21	2564.8	2.496	82403.0	633.62	880.72	1512.9	31.021	1334.6	642.53	3.9222	4.9919	1151.7	2620.8	8893.1	497.77	3222.1	0.23126999999999998	5160.9	2815.1	8.9141	101.46	1172.4	3404.1	480.65	1345.0	571.58	134.07	2653.6	338.38	45.64	4940.9	1094.7	139.39	7.4879	0.0	8297.3	1282.2	41360.0	1029.0	1036.2	0.13343	33.914	11.784	195.4	530.21	1611.7	2611.8	16010.0	0.045052999999999996	28.169	2409.0	1376.0	93.777	276.72	40.525	2133.7	122.66	125.6	489.21	111.25	1.4263	4883.2	8.9141	0.018563999999999997	1157.8	401.85	246.88	2.496	865.39	1596.3	1802.4	2012.8	141.56	103.76	13737.0	348.37	6078.7	1.0697	17.472	115.88	0	248.17	2576.2	4245.3	25.316	3555.7	107.68	0.19794	370.76	565.16	2943.1	2015.0	597.96	3.2091	1135.0	451.06	2119.1	2142.3	181.85	129.43	0.074779	303.79	91.63799999999999	341.59	5.7482	69.53	5.6944	67.70100000000001	1536.1	1469.4	0	-1	597.25	0	0	1
TCGA-98-8020	LUSC_3	147.8	0	191.19	100.0	18472.0	47.799	130.19	1385.5	10.062999999999999	39063.0	680.5	1044.0	984.28	62.263999999999996	503.14	435.22	79.874	69.811	509.43	39943.0	1832.1	120.13	29717.0	0.12565	1620.1	1067.9	78.616	289.39	1292.5	4117.0	200.0	513.84	627.04	116.98	10464.0	108.81	96.855	2784.3	10541.0	95.227	825.79	0.6289	1811.3	1662.9	13630.0	181.13	371.07	0.054502999999999996	38.132	45.553000000000004	81.76100000000001	521.38	1110.7	8632.1	5192.4	0.041607	189.31	3452.2	397.48	172.96	158.89	71.73	1513.2	64.497	386.06	1304.4	107.84	1.8868	932.7	633.96	0.024908	427.04	62.893	387.3	63.522	3247.8	772.96	518.24	4395.6	444.65	17.61	4257.2	341.51	7566.7	2.5157	10.062999999999999	128.3	0	66.667	1872.3	1337.7	79.245	542.14	291.82	0.10919000000000001	384.0	2688.7	2371.7	827.04	1004.4	3.1447	7278.6	388.68	294.97	913.7	26.415	56.604	0.061757000000000006	50.315	4.4025	154.72	4.7408	95.59700000000001	10.692	31.239	5045.3	367.3	-1	1	174.21	-1	0	1
TCGA-98-8021	LUSC_6	213.2	0	1983.4	38.353	8209.8	1265.7	1493.0	2031.0	45.121	23497.0	1520.6	9434.9	3218.8	13215.0	168.08	2232.9	5572.5	2502.5	357.59	14814.0	1066.5	641.29	19725.0	0.12967	1630.0	556.12	174.28	46.661	2031.0	5037.8	1169.2	214.89	6205.9	106.6	4157.9	121.83	1027.6	1474.2	20474.0	669.43	3737.2	82.91	749.01	1093.1	7944.2	154.54	195.15	0.043361000000000004	179.8	249.17	36.097	308.52	359.28	2394.2	3643.5	0.044173000000000004	20.869	1830.2	303.44	474.34	61.45	1.5554	939.65	173.15	539.87	2221.7	206.68	104.91	622.11	1191.2	0.048941000000000005	327.69	43.428999999999995	183.07	40.609	1980.8	556.12	307.39	1216.0	5339.5	315.85	2167.5	158.49	4753.0	89.115	355.33	304.57	0	959.96	3754.7	1332.2	714.61	711.22	275.24	0.13305	352.6	498.59	2640.7	413.42	2217.7	18.613	1364.9	807.11	445.57	1374.4	42.301	42.865	0.1212	151.72	116.75	1541.5	3.5773	727.58	34.405	433.86	2699.9	789.62	-1	0	409.48	-1	-1	1
TCGA-98-8022	LUSC_6	2002.1	0	2584.6	73.404	1689.0	284.86	2324.0	2768.5	24.244	101980.0	2504.5	1956.3	2289.7	352.21	193.28	1460.0	49.833999999999996	278.8	538.75	11351.0	3198.1	2234.5	6822.8	0.050573	3094.4	2531.4	387.23	35.975	1000.7	1180.5	568.38	385.2	734.72	239.74	9906.2	325.27	35.019	2036.0	5528.9	199.59	427.63	8.7547	1648.6	2163.1	42170.0	214.83	295.64	0.061172000000000004	176.31	37.535	78.118	861.32	296.99	3698.5	16636.0	0.042614	14.815999999999999	2614.3	927.32	226.95	114.29	7.5737	1608.8	224.25	213.96	221.56	161.62	0.6734	726.64	57.915	0.025151	515.85	100.34	214.52	24.244	1373.1	1080.9	1550.9	1352.9	31.651	183.85	4621.1	781.86	5980.1	14.815999999999999	123.91	256.58	0	296.31	4491.1	1748.2	323.92	1552.9	262.64	0.046475999999999996	268.65	217.52	2190.0	2965.1	3042.6	25.59	649.19	332.0	587.91	824.59	35.692	65.997	0.035604000000000004	134.01	21.55	685.56	3.1186	309.11	15.489	149.1	3139.6	1253.9	-1	-1	240.42	-1	0	1
TCGA-98-8023	LUSC_1	286.04	1	454.43	130.51	312.42	480.8	668.79	2038.2	10.82	98908.0	1221.3	1484.3	378.01	2929.4	505.14	772.25	932.52	177.85	885.86	10219.0	7843.6	495.68	13728.0	0.14578	2727.2	1289.6	39.221	94.96799999999999	2101.0	792.54	389.51	973.77	549.1	144.71	1342.3	219.1	673.52	4517.8	4204.8	291.84	125.1	0.6762	4682.2	1119.8	20989.0	367.87	415.2	0.08343500000000001	44.972	39.231	98.053	627.54	491.62	4331.2	5930.5	0.057444	43.955	2547.3	1359.2	54.773999999999994	1005.9	0.95686	2804.3	16.236	288.01	302.27	962.14	29.078000000000003	1874.5	1104.3	0.031287	992.7	194.08	437.04	21.639	2585.2	887.89	1885.3	595.08	148.09	426.7	6323.4	539.63	4489.5	0.6762	80.471	76.414	0	121.72	2369.5	2161.9	71.68	1374.1	216.39	0.08036900000000001	283.47	1140.8	2579.1	1043.4	633.62	50.041000000000004	497.03	371.93	438.87	1922.6	29.754	237.36	0.065162	76.414	14.200999999999999	532.19	6.4588	50.717	7.4385	162.53	1818.4	1854.2	0	-1	340.14	-1	-1	1
TCGA-98-A538	LUSC_4	274.76	1	2348.1	51.126000000000005	9785.7	2962.4	2586.5	1929.2	4.7816	18627.0	248.28	8350.9	7261.1	5742.7	248.28	3045.9	3504.2	1198.3	326.99	16249.0	1991.0	697.75	7800.1	0.09828300000000001	1038.3	786.02	0.0	86.384	7855.4	4366.7	421.15	388.41	4549.1	133.15	5444.8	85.70100000000001	448.37	2758.7	25335.0	113.05	3091.1	992.37	1035.4	591.82	8432.2	135.36	173.24	0.07182000000000001	202.9	414.06	65.839	304.92	608.37	787.86	3023.4	0.058303	14.345	1619.9	300.14	55.54	79.235	34.927	509.79	101.94	1312.8	10657.0	63.261	30.529	774.62	990.53	0.032064999999999996	352.37	51.494	134.64	28.322	338.02	311.17	103.36	1072.5	8901.5	538.85	2482.0	453.15	8991.3	374.81	57.747	465.29	0	391.72	5744.6	1017.8	107.03	2007.9	346.85	0.15055	179.43	1422.0	2537.2	348.32	1236.6	10.667	286.53	64.368	240.18	1062.7	23.908	51.126000000000005	0.048606	52.23	5.5172	1983.3	4.5325	146.76	6.2529	210.76	3330.9	392.46	-1	1	102.62	-1	0	1
TCGA-98-A539	LUSC_3	31248.0	1	42834.0	31.919	8101.8	149.88	26716.0	15353.0	1985.9	25834.0	14953.0	4809.5	778.07	5381.8	252.57	833.12	1358.2	21606.0	308.08	36663.0	1403.5	102.69	7486.8	0.24336	1520.1	776.22	4121.2	201.17	8889.6	3921.8	2993.9	343.24	308.55	231.76	4551.9	143.4	4622.2	1908.3	22608.0	80.865	910.84	4701.8	1824.9	1172.7	10052.0	205.39	227.59	0.062726	69.47800000000001	352.51	79.565	310.86	222.04	7081.3	3577.7	0.031139999999999998	568.06	2443.8	296.98	303.92	65.53	8.5816	4108.7	1451.4	610.12	972.82	2059.9	9.7144	629.12	1053.3	0.077092	288.65	63.836999999999996	179.39	14.34	2392.5	723.49	254.42	1565.9	1901.2	44.871	3645.2	195.68	4845.6	1.3878	9.2518	38.857	0	351.1	8062.9	839.6	3263.1	570.37	618.48	0.20073	244.08	1762.9	10299.0	658.73	1187.5	8.7892	6282.4	287.73	295.13	1935.5	6.4762	22.204	0.032392000000000004	81.878	13.878	83.266	6.9313	27.293000000000003	8.4006	170.16	5673.2	466.29	0	1	160.98	-1	-1	1
TCGA-98-A53A	LUSC_6	17013.0	0	25234.0	19.174	1750.2	463.13	19525.0	13345.0	912.49	12041.0	3009.8	13364.0	1267.9	30519.0	89.479	2915.4	5898.2	5377.1	255.65	4518.4	631.76	1186.8	51484.0	0.07574	1141.6	325.47	3923.3	112.95	13249.0	4671.6	2003.9	205.01	2939.5	855.95	637.66	111.11	3709.9	2692.4	29770.0	386.85	1466.1	11884.0	500.49	1081.1	4064.4	82.596	104.23	0.084037	371.79	870.17	16.224	198.62	156.83	589.48	1495.6	0.030287	43.756	1862.3	126.35	534.91	67.203	10.824000000000002	1337.8	311.86	656.04	3414.4	1227.9	87.021	458.7	5791.5	0.034759	368.73	71.78	224.48	25.074	1098.8	295.97	280.73	1049.2	3207.0	5021.6	1379.1	136.19	4061.5	24.581999999999997	250.74	487.71	0	1800.4	6829.9	511.8	3937.6	382.99	112.09	0.04885	350.14	431.17	8560.5	296.95	340.71	188.79	208.95	99.803	306.79	1294.4	11.799000000000001	48.181000000000004	0.1013	171.58	18.191	2364.8	3.7649	53.097	155.36	284.55	2725.7	1675.5	0	-1	204.03	-1	0	1
TCGA-98-A53B	LUSC_6	166.59	0	5290.3	53.595	7924.5	2042.9	6142.0	2626.2	17.865	32756.0	2351.1	4096.0	1217.5	3632.4	314.43	4886.1	1594.9	1342.1	393.03	9982.5	2544.0	162.57	12074.0	0.08189600000000001	1728.0	1039.8	416.26	48.915	2581.5	3290.3	387.67	355.07	970.08	256.36	5727.6	176.87	502.01	2844.7	6684.7	313.96	976.33	332.74	1537.3	1483.7	13139.0	202.32	295.67	0.06378099999999999	102.68	113.93	68.781	528.36	226.44	6621.3	4358.2	0.08932999999999999	18.312	2342.1	354.18	175.08	89.647	0.15628	830.28	23.225	427.58	1217.1	158.25	19.652	853.06	390.35	0.029511000000000003	539.08	107.19	179.88	30.371	2183.6	842.34	808.4	2256.8	508.71	348.82	3902.6	431.89	2766.9	37.07	80.393	309.07	0	835.64	3465.4	1437.7	318.45	1934.3	149.62	0.06747	198.01	1272.9	1994.6	808.84	694.06	19.205	1340.8	141.58	365.34	1299.6	13.399000000000001	70.567	0.21693	289.86	30.371	987.94	4.5321	158.55	24.515	540.84	3511.8	961.59	0	0	238.05	-1	0	1
TCGA-98-A53C	LUSC_1	403.73	0	620.64	167.22	301.0	275.68	129.0	2183.9	8.1223	111370.0	468.7	1141.4	2987.6	616.82	472.05	885.81	79.79	56.856	1996.2	2015.2	5512.7	775.44	483.03	0.13942000000000002	6102.7	3157.7	53.989	29.995	784.04	1131.4	320.59	1041.1	663.64	215.0	1099.9	677.97	226.95	4181.2	559.01	30.685	100.33	0.9556	6065.9	2441.9	43145.0	796.94	623.99	0.097058	36.546	6.5507	225.04	427.14	1122.3	2089.3	13710.0	0.071	38.223	3926.9	1701.9	186.81	284.4	0.86193	2664.6	156.21	221.52	25.8	107.21	0.4778	4717.6	27.234	0.038301	2206.9	404.68	175.14	0.4778	1673.2	2631.2	1693.7	584.81	21.023000000000003	118.01	11557.0	512.18	2108.0	1.4333	67.845	301.0	0	1010.5	2228.4	3175.8	129.48	3073.6	144.29	0.036655	176.35	54.018	1158.6	3061.6	2938.4	30.1	910.18	603.44	2066.9	1016.3	131.39	267.56	0.033982	281.89	135.69	1130.0	4.6544	98.90100000000001	22.456	88.57600000000001	1359.3	1956.5	0	0	405.16	0	0	0
