CESC	Labels	N:GEXP::TMPRSS2:7113:	N:GEXP::DSP:1832:	N:GEXP::KRT5:3852:	N:GEXP::TOX3:27324:	N:GEXP::EPCAM:4072:	N:GEXP::CYP4F3:4051:	N:GEXP::ABCC5:10057:	N:GEXP::SPRR3:6707:	N:GEXP::C17orf28:283987:	N:GEXP::PVRL1:5818:	N:GEXP::AKR1B10:57016:	N:GEXP::SOX2:6657:	N:GEXP::A2ML1:144568:	N:GEXP::TRIM2:23321:	N:GEXP::GPX2:2877:	N:GEXP::SPRR1A:6698:	N:GEXP::AGR2:10551:	N:GEXP::C5orf32:84418:	N:GEXP::SH3BGRL2:83699:	N:GEXP::SFN:2810:	N:GEXP::FUT6:2528:	N:MIR::hsa-miR-3074-5p:Corrected:	N:GEXP::CLDN3:1365:	N:GEXP::KRT13:3860:	N:MIR::hsa-miR-193b-3p:Corrected:	N:GEXP::PRR15:222171:	N:GEXP::TTC39A:22996:	N:GEXP::PKP1:5317:	B:MUTA:COMP:ERBB2::	N:GEXP::DNALI1:7802:	N:GEXP::ABCA13:154664:	N:GEXP::TMPRSS4:56649:	N:GEXP::CXCL17:284340:	N:GEXP::C10orf81:79949:	N:GEXP::CEACAM5:1048:	N:GEXP::SPRR1B:6699:	B:MUTA:COMP:EYA4::	N:GEXP::DSC3:1825:	N:GEXP::ADH7:131:	N:MIR::hsa-miR-944:Corrected:	N:GEXP::UGDH:7358:	N:GEXP::C3orf54:389119:	N:GEXP::EMP1:2012:	N:GEXP::C10orf99:387695:	N:GEXP::BNC1:646:	N:GEXP::ZNF385A:25946:	N:GEXP::ASRGL1:80150:	N:GEXP::ARHGEF38:54848:	N:GEXP::TMPRSS11A:339967:	N:GEXP::JUP:3728:	N:GEXP::SHROOM3:57619:	N:GEXP::RARG:5916:	N:GEXP::THBD:7056:	N:METH:cg12275348:SOCS2:TssD133:Island	N:GEXP::FAM83C:128876:	N:GEXP::ARMC3:219681:	N:GEXP::C9orf125:84302:	N:GEXP::CRYM:1428:	N:GEXP::TMPRSS11D:9407:	N:GEXP::VSNL1:7447:	N:GEXP::B4GALT4:8702:	N:GEXP::CSTA:1475:	N:GEXP::LOC642587:642587:	N:GEXP::ATP7B:540:	B:MUTA:LOF:CYP7B1::	N:MIR::hsa-miR-181c-3p:Corrected:	N:GEXP::DSG3:1830:	N:GEXP::PRICKLE3:4007:	N:METH:cg05140069:PDPN:TssD78:Island	N:GEXP::KLK12:43849:	N:GEXP::IVL:3713:	N:GEXP::SPRR2C:6702:	N:GEXP::GPR87:53836:	N:GEXP::ATP13A4:84239:	N:GEXP::BICD2:23299:	N:GEXP::TMEM40:55287:	N:GEXP::RAD51AP2:729475:	N:GEXP::IGSF3:3321:	N:METH:cg03794550:GAS2:TssU592:Shore	N:GEXP::SPRR4:163778:	N:GEXP::SPINK5:11005:	N:GEXP::C8orf31:286122:	N:GEXP::C9orf3:84909:	N:GEXP::CLCA3P:9629:	N:GEXP::CPA6:57094:	N:METH:cg25970832:DSC3:TssD1057:Island	N:GEXP::C2orf70:339778:	B:MUTA:COMP:DKK3::	N:GEXP::FREM2:341640:	N:GEXP::OSBPL10:114884:	N:GEXP::TMPRSS11B:132724:	N:GEXP::TMEM79:84283:	N:GEXP::BMPER:168667:	N:GEXP::CTNNBIP1:56998:	N:GEXP::CHRNB4:1143:	N:GEXP::OAS2:4939:	N:MIR::hsa-miR-449c-5p:Corrected:	N:GEXP::PLCE1:51196:	N:GEXP::C4orf19:55286:	N:GEXP::BSN:8927:	N:GEXP::C2orf39:92749:	N:GEXP::?:729884:	N:GEXP::RNF126P1:376412:	N:METH:cg04553707:RP11-763E3.1:TssD27631:Shore	N:GEXP::LOC643008:643008:	N:METH:cg03393638:ATN1:TssU132:Island	N:GEXP::BTBD10:84280:	I:CNVR::LRRC38:126755:	N:GEXP::CYP2C18:1562:	N:GEXP::C1orf194:127003:	N:METH:cg06899953:ZNF878:TssD76:Shore	N:GEXP::PGAM2:5224:	N:METH:cg24310038:CAMK1G:TssD2180:NA	N:METH:cg27382164:RP11-46H11.12:TssD308:Island	N:METH:cg17147211:RP4-712E4.2:TssU41:Island	N:GEXP::HOXB4:3214:	N:GEXP::RPL13AP17:399670:	I:CNVR::MIR601:693186:	I:CNVR::ULK4:54986:	I:CNVR::PID1:55022:	I:CNVR::PCNP:57092:	I:CNVR::DLGAP2:9228:	I:CNVR::EMR4P:326342:	I:CNVR::hsa-mir-548i-4:-1221:	N:METH:cg08855288:NKAIN3:TssD66:Island	N:METH:cg01924448:NFIB:TssD624:Island	N:METH:cg02232320:RP11-345M22.2:TssU222:NA	N:METH:cg13690989:MEF2C:TssD240:Island	N:METH:cg16218980:RGMA:TssU108:Island
TCGA-FU-A3WB	CESC_2	164.78	30635.0	147110.0	0.2471	4675.7	63.492	2500.7	428.88	340.19	4189.5	2353.2	3464.4	1225.9	1208.8	52.375	493.36	461.49	1163.9	621.33	29650.0	45.21	1.8847	75.10300000000001	13817.0	129.7	200.11	92.64399999999999	12739.0	1	8.6468	28.658	1546.3	1399.3	6.4233	361.68	1034.9	1	10943.0	0.4941	32.725	506.45	284.6	4271.8	22.729	2283.0	3514.1	32.117	0.4941	16.799	22379.0	695.94	2714.8	840.47	0.078861	26.434	1.9764	560.56	0.2471	293.74	1104.6	525.48	3037.7	2037.4	73.62100000000001	0	92.69200000000001	2514.0	267.8	0.025172999999999997	4.1999	319.19	20.999000000000002	1794.3	0.9882	2379.1	503.98	7.1645	3174.8	0.053687	1.4823	278.43	1.4823	1374.8	6.1763	0.7412	0.020115	7.6586	0	419.74	779.69	1.7294	1255.3	2.4705	2882.8	106.48	2443.8	0.0	527.21	297.56	31.87	1.2353	201.35	0.7412	0.42885	60.033	0.21431999999999998	437.77	0	171.7	0.4941	0.082855	43.975	0.022632	0.022046	0.49167	232.47	0.0	0	0	-1	0	-1	0	0	0.8134	0.041177	0.03895	0.9287	0.046846
TCGA-FU-A3YQ	CESC_1	4131.1	26400.0	329730.0	0.3253	398.5	86.53200000000001	3511.7	59948.0	160.05	14649.0	488.61	712.1	6045.9	434.29	14.639000000000001	4129.5	657.45	202.99	589.78	28922.0	2689.0	3.4645	4.229	324360.0	190.41	4.229	222.51	13083.0	0	15.94	375.08	6812.0	7669.2	2.2772	32632.0	6903.4	0	11396.0	317.83	38.525999999999996	541.31	73.195	26586.0	1215.0	3128.5	3750.2	45.218	0.3253	8507.8	28907.0	232.92	4051.1	3180.2	0.053977	844.18	0.0	493.17	72.219	10892.0	689.0	772.61	20224.0	1813.6	49.772	0	50.998000000000005	20923.0	294.73	0.027252999999999996	17.241	7606.7	107.35	1826.0	333.44	2481.1	384.19	8.7833	4206.2	0.08391599999999999	3.5784	13011.0	5.8556	2134.4	122.97	69.941	0.11395	0.0	0	0.6506	561.81	3797.7	1433.0	4.8796	1501.6	130.45	6805.5	0.0	36.109	374.47	4.8796	0.0	15359.0	0.3253	0.10252	82.62899999999999	0.08179299999999999	2097.9	0	33.181	0.0	0.45932	29.603	0.02514	0.01674	0.019573	121.67	0.0	1	-1	0	1	1	0	0	0.5592699999999999	0.099959	0.075193	0.53717	0.05655
TCGA-FU-A40J	CESC_3	494.63	4532.2	9080.2	641.92	9896.8	429.64	1281.2	1.1926	2586.8	617.17	0.0	9.5408	31.305999999999997	2547.1	305.31	0.5963	22674.0	1619.9	1177.1	8634.5	2104.9	4.7796	2467.2	4.7704	113.0	429.34	1681.3	896.24	1	2099.0	30.410999999999998	5971.4	6162.5	11274.0	2168.5	0.8945	0	53.965	0.5963	0.3414	649.97	13.119000000000002	2030.4	4.4723	3.2797	1274.3	3043.2	27.728	0.2982	10637.0	2359.9	1633.9	258.5	0.056679999999999994	8.9445	227.49	988.37	67.382	0.0	13.715	1654.7	9.5408	15.504000000000001	155.04	1	21.166999999999998	0.2982	192.31	0.6246	1.4908	0.0	0.0	13.715	334.53	644.6	3.8760000000000003	0.2982	769.53	0.055615	0.0	4.1741	274.6	646.83	1.7889	0.0	0.47473999999999994	24.448	1	339.59	1235.2	0.0	173.82	2.3852	717.65	9.839	2759.7	0.0	407.27	1837.4	8.9445	210.2	0.0	6.8575	0.16242	170.24	0.071344	600.48	-1	192.61	124.92	0.65722	44.723	0.26531	0.015647	0.01738	300.54	0.0	1	0	1	1	0	1	0	0.015324	0.037505000000000004	0.65863	0.68587	0.2981
TCGA-FU-A57G	CESC_3	2598.1	6726.3	8.0727	1371.5	14877.0	2.2424	784.84	10.315	1334.2	1110.9	9.4181	3.5878	0.897	2530.3	3.1394	0.0	40011.0	3571.2	459.24	771.92	7.6242	12.386	3125.9	215.27	25.963	1960.8	345.33	36.775	0	1501.1	3.1394	1050.3	138.13	3042.5	892.92	0.0	0	8.0727	0.0	0.1191	8437.3	75.345	12433.0	0.4485	1.3454	252.05	261.02	20.182000000000002	0.0	9447.7	911.31	991.59	831.03	0.20853000000000002	0.0	167.73	40.363	4945.9	0.0	17.491	647.16	10.764000000000001	1.3454	787.53	1	17.625999999999998	0.0	105.39	0.023822	0.4485	21.079	0.0	8.5211	258.32	828.34	1.7939	1.3454	4080.3	0.052192999999999996	0.0	373.14	112.57	813.47	0.897	1.7939	0.012897	16.145	0	835.97	1380.4	0.0	90.145	8.0727	1043.2	5.3818	566.43	3.2156	236.8	205.62	13.902999999999999	21.079	7.6242	1.3454	0.30883	34.084	0.083122	746.27	0	2.2424	39.915	0.07573200000000001	8.5211	0.027214999999999996	0.023579	0.022157	268.64	0.4485	0	0	0	0	-1	0	0	0.018431	0.065778	0.044588	0.047527	0.032399000000000004
TCGA-FU-A5XV	CESC_1	3011.9	68488.0	217560.0	1.3193	1794.2	377.75	4359.3	49828.0	284.08	15445.0	2253.7	1187.3	6561.1	964.82	4263.4	52633.0	4161.4	601.14	491.64	58270.0	599.38	3.2571	490.32	62569.0	57.841	132.81	151.72	37596.0	0	5.7168	764.73	12836.0	2431.4	50.132	66909.0	68178.0	1	31393.0	4703.6	168.58	1022.9	102.9	22444.0	5252.4	2560.7	4785.0	252.86	0.8795	503.96	69340.0	336.85	5817.9	6416.0	0.06401699999999999	2080.5	0.0	760.77	287.16	7632.4	820.58	5546.6	20697.0	1323.2	153.03	0	16.622	47511.0	541.78	0.025448	2179.9	21152.0	1467.0	1609.9	1143.4	6531.2	716.36	10.113999999999999	4314.9	0.083236	893.58	19769.0	0.0	1644.4	91.469	3.0783	0.019059	0.4398	0	1.3193	252.86	54.09	1846.1	2.6385	1945.5	47.493	3692.6	0.0	863.24	310.57	2.1988	0.0	3519.8	0.4398	0.38611999999999996	295.07	0.068758	1955.6	0	1122.4	0.0	0.6382899999999999	83.993	0.021983000000000003	0.021639	0.019969	97.186	0.0	0	-1	0	1	0	-1	-1	0.57822	0.04465	0.040524	0.70748	0.042462
TCGA-FU-A770	CESC_3	545.59	5184.4	1121.8	421.29	7498.7	260.82	678.55	37.696999999999996	4209.4	1751.4	23.433000000000003	130.92	6.1131	3796.7	143.15	38.716	15444.0	5122.8	690.78	13445.0	1820.2	6.9051	6919.5	185.94	55.028	831.38	2260.8	14.773	1	1319.9	22.415	12758.0	3736.6	1732.5	142890.0	76.414	0	47.886	0.5094	0.8498600000000001	1432.5	15.283	5920.0	13.245	0.5094	214.47	6598.6	39.226	0.0	13969.0	3411.6	728.99	437.6	0.04265	0.5094	507.39	1129.4	50.942	6.1131	2.5471	1722.4	36.679	10.187999999999999	1886.9	1	31.338	60.111999999999995	170.66	0.5489	1.5283	1.0188	0.0	28.018	222.11	625.06	97.3	0.0	1252.7	0.069122	0.0	103.92	19.867	540.84	5.6037	3.5660000000000003	0.22689	17.83	1	579.22	990.32	1.0188	148.75	1.5283	654.61	5.6037	554.76	0.0	983.18	4192.6	47.886	314.82	1.0188	5.6037	0.5689	449.82	0.15053	312.28	0	122.58	53.998999999999995	0.14827	23.433000000000003	0.020469	0.018646	0.014813999999999999	223.13	0.0	0	0	-1	0	-1	0	0	0.013607	0.033155000000000004	0.04829	0.059766	0.046636000000000004
TCGA-HG-A2PA	CESC_1	1006.4	12972.0	92779.0	65.135	3244.4	1365.0	5837.5	14899.0	1011.4	7111.2	32010.0	2129.1	2677.0	2489.1	11190.0	6396.4	14819.0	662.25	864.64	51681.0	597.4	3.9523	481.38	24510.0	84.12799999999999	869.96	542.05	18969.0	0	299.4	3249.2	7826.5	1901.5	1589.5	14836.0	10842.0	1	18802.0	5083.6	111.65	2076.8	100.36	4221.5	2348.8	1813.4	1963.8	3743.4	6.7092	1882.8	25112.0	785.81	2073.1	5294.1	0.057877	547.64	18.45	651.35	62.06	5824.4	970.32	4420.8	7363.0	2341.5	50.318999999999996	1	55.473	18309.0	306.94	0.022213999999999998	12.859000000000002	3290.0	23.203000000000003	1985.1	228.67	3035.6	431.34	14.257	2584.4	0.086667	10.623	1584.5	30.75	1116.2	24.320999999999998	67.65100000000001	0.10497000000000001	1.3977	0	190.93	313.93	289.33	1644.3	1.3977	1440.0	40.255	4340.6	0.14115	718.72	1206.4	9.5047	19.848	6353.3	0.0	0.32365	135.02	0.099797	1775.4	0	563.27	19.289	0.5039600000000001	37.46	0.028763999999999998	0.018328999999999998	0.019894	242.65	0.5591	0	-1	0	1	-1	0	0	0.018327	0.049198	0.036835	0.057689	0.04256
TCGA-HM-A3JJ	CESC_1	480.0	24373.0	132600.0	0.5556	2047.2	323.61	1458.9	786.39	206.94	6905.8	626.94	1015.3	8112.8	898.89	3488.6	561.11	3946.7	418.33	439.17	30579.0	60.833	0.5594899999999999	31.389	109590.0	75.95100000000001	29.166999999999998	429.44	5661.4	0	20.555999999999997	1312.5	10175.0	7232.2	46.943999999999996	7873.6	1749.4	1	10554.0	1515.3	33.569	840.0	100.83	5298.3	542.22	990.28	2681.1	89.444	0.0	20.0	27972.0	601.11	3610.3	2021.4	0.044229000000000004	731.11	0.0	452.5	54.443999999999996	676.11	469.17	2748.9	1838.6	1225.3	125.28	0	40.843	6861.7	452.22	0.027655000000000002	18.611	2574.7	45.833	2022.8	0.5556	1227.2	534.44	13.889000000000001	4413.1	0.47808999999999996	2.7778	9471.1	15.277999999999999	1693.7	14.444	75.0	0.050366	1.9444	0	0.2778	445.28	0.0	370.28	2.7778	1505.6	119.17	7670.0	0.0	474.17	553.28	17.222	1.3889	1445.8	0.8333	0.54598	88.611	0.08452799999999999	1493.6	0	63.375	0.2778	0.53314	54.167	0.026695999999999998	0.021113	0.022387	335.56	0.5556	0	-1	-1	1	-1	0	0	0.58928	0.059588	0.052016	0.65717	0.05049
TCGA-HM-A3JK	CESC_1	69.292	19511.0	227070.0	0.4985	538.38	162.51	3205.4	857.43	105.18	9367.9	783.15	1634.1	1227.3	376.37	244.27	202.89	2371.9	451.64	213.86	39509.0	66.8	1.3601	2.4925	10717.0	38.083	38.385	32.403	16128.0	0	44.367	347.46	5712.4	3024.4	39.382	277.67	212.86	1	15500.0	1415.8	33.096	570.29	384.85	4184.9	258.23	1460.6	2393.8	54.336999999999996	0.0	39.382	23373.0	486.04	4103.7	2722.8	0.043349	656.53	0.4985	333.0	1.4955	1034.4	1557.8	897.81	5828.0	5626.1	87.238	0	43.373000000000005	8620.1	489.53	0.02017	0.0	749.25	0.4985	2997.5	0.997	1637.6	500.5	3.4895	4029.9	0.11903	0.0	99.20200000000001	3.988	1377.8	2.991	12.960999999999999	0.036123	0.0	0	0.0	348.45	0.0	1191.4	3.4895	1879.9	64.307	952.14	0.0	196.41	204.28	10.469000000000001	0.0	39.88	2.4925	0.45148	53.839	0.087508	994.02	1	20.936999999999998	0.0	0.53764	38.385	0.028102	0.049586	0.015102	208.38	0.0	0	1	0	1	0	1	0	0.52793	0.046355	0.049902999999999996	0.11532	0.049673
TCGA-HM-A4S6	CESC_2	98.382	37994.0	416230.0	0.0	341.14	18.314	1839.0	76.661	214.65	18075.0	4451.0	830.49	3595.4	1449.7	54.513999999999996	47.7	19.590999999999998	336.88	36.201	76683.0	17.462	2.1065	1.7036	267240.0	153.17	2.9813	510.22	35089.0	0	4.2589	290.03	3439.9	2306.6	0.8518	5.1107	756.81	1	20089.0	0.4259	110.74	738.5	386.29	1423.3	4635.4	3923.8	4100.9	83.90100000000001	0.0	1910.1	33639.0	9.3697	1839.0	4718.9	0.037308999999999995	882.88	0.0	6.8143	0.0	1391.8	1544.3	401.19	3585.2	5685.3	24.276	0	16.1	26437.0	568.57	0.025262	0.0	6965.1	5.5366	2076.7	112.01	3065.6	364.57	5.5366	10971.0	0.063124	0.4259	1105.6	0.8518	1859.2	3.833	146.93	0.01439	0.0	0	0.4259	757.67	1.2777	3850.9	0.0	2497.9	301.53	4678.0	0.15047	17.887999999999998	88.194	20.442999999999998	0.0	252.56	2.9813	0.22019	19.165	0.055023	730.41	1	2.5554	0.0	0.081663	14.48	0.020531	0.020571000000000002	0.020364	14.48	0.0	0	0	0	0	-1	-1	0	0.44236000000000003	0.10231	0.06765700000000001	0.6171300000000001	0.019316999999999997
TCGA-HM-A6W2	CESC_3	227.32	2264.6	268.69	297.26	4897.3	0.0	659.35	8.9562	1052.6	6319.2	3.8384	2.1324	9.8091	2030.5	3.8384	6.3973	34.119	2201.1	178.7	1159.7	5.5443	193.92	608.17	62.266999999999996	55.82899999999999	2212.6	205.57	16.206	0	830.37	11.089	25.589000000000002	1002.2	178.27	4.6913	27.295	0	5.9708	0.0	0.49406000000000005	1193.3	12.794	249.92	0.853	1.7059	646.55	9610.8	1.2795	0.0	2230.9	168.03	119.42	184.24	0.21752	0.853	62.693000000000005	10.236	247.79	5.5443	84.01700000000001	510.5	26.441999999999997	5.9708	1314.8	1	24.209	11.089	133.49	0.032975	7.2502	15.78	2.1324	15.78	0.4265	1130.6	0.4265	5.1178	90.415	0.10919000000000001	0.0	20.898000000000003	2.1324	276.26	0.0	0.4265	0.12287999999999999	6.8238	0	189.79	130.5	0.0	396.2	5.1178	1353.7	2.5589	414.12	4.4465	821.41	107.9	85.723	103.64	3.4119	1.7059	0.050296	8.5297	0.67818	563.39	0	0.853	176.56	0.11127000000000001	90.84100000000001	0.036152	0.024619	0.018919	147.99	0.0	0	0	0	0	0	0	0	0.016472999999999998	0.035887999999999996	0.047927	0.070021	0.041109
TCGA-IR-A3L7	CESC_1	2332.1	16769.0	84670.0	3.7263	4133.9	249.95	4755.6	6036.6	851.02	9874.3	216.41	2041.1	579.58	1686.3	4586.2	601.08	10331.0	298.1	1609.2	15076.0	858.47	3.2548	486.71	90293.0	45.818000000000005	141.03	171.12	9193.3	0	13.758	682.77	6293.4	6512.1	3586.4	4820.9	2577.7	1	7130.9	2711.9	37.681	785.67	82.838	2139.4	2011.3	81.691	2175.8	1320.5	23.218000000000004	68.219	20548.0	1497.1	2673.4	453.46	0.042082999999999995	645.22	0.0	556.93	2535.0	317.59	648.94	647.22	3801.1	951.06	783.09	0	81.62100000000001	2770.3	617.99	0.027663	235.33	439.7	6.5926	1143.4	5.4461	1206.7	337.66	20.924	2373.9	0.065715	5.1594	1603.4	25.511	1115.0	3.153	435.4	0.013654	0.0	0	7.7392	310.71	39.556	649.8	5.7327	2199.6	37.263000000000005	1547.5	0.0	1622.4	764.3	20.064	8.8857	1546.1	1.7198	0.81261	81.404	0.071964	690.79	0	128.04	1.7198	0.6572899999999999	95.45	0.020041	0.018267	0.3144	138.44	1.1465	0	-1	0	0	0	0	0	0.56339	0.047031	0.040945999999999996	0.8534	0.052663
TCGA-IR-A3LA	CESC_3	1159.7	21012.0	14158.0	9.9786	10904.0	14.968	570.92	235.92	1144.3	506.06	24.947	22.451999999999998	31.005	6020.3	87.669	18.887999999999998	1182.8	2122.2	1333.2	1246.1	9.6222	22.686999999999998	5675.0	632.57	42.302	3744.8	1479.3	264.43	1	1564.9	43.835	2612.3	2655.4	3250.9	165.72	46.68600000000001	0	108.34	18.887999999999998	1.4179	3457.6	9.6222	492.52	101.21	11.048	229.87	1772.6	11.761	16.393	7910.9	1767.3	1256.2	165.0	0.29494000000000004	28.866999999999997	137.21	11.048	1560.2	38.845	94.79700000000001	939.41	94.084	25.659000000000002	2487.9	0	144.87	99.43	206.34	0.051556	2.4947	39.914	0.7128	27.441	4.9893	1372.1	6.0584	8.9095	883.82	0.099992	1.7819	171.78	6.7712	712.27	0.3564	0.7128	0.5785399999999999	0.0	0	165.0	1087.0	1.7819	123.66	40.983999999999995	1205.3	3.2074	332.5	0.0	880.61	1344.9	353.17	76.265	28.866999999999997	12.83	0.038354	23.877	0.11788	1346.0	0	7.8403	151.82	0.079262	8.1967	0.020734	0.021456	0.020227000000000002	303.63	0.0	0	1	0	1	-1	0	0	0.012309	0.046487	0.061215	0.053497	0.063144
TCGA-IR-A3LB	CESC_3	1827.3	4514.6	581.37	472.97	24471.0	730.52	969.78	64.874	3255.9	509.56	220.68	254.5	16.912	3592.5	794.01	3.0496	29570.0	4177.2	1450.2	11174.0	491.54	2.2565	4035.8	1511.5	69.04899999999999	1066.0	1204.9	7.2082	0	77.627	173.83	5802.9	740.5	1215.1	126250.0	26.892	1	476.3	0.0	0.0	1343.8	15.525	2990.3	0.0	0.5545	370.67	1298.9	41.031000000000006	0.0	6646.8	1788.7	1551.4	258.11	0.14035	4.1586	28.000999999999998	486.83	95.925	109.79	137.23	1505.1	18.298	19.407	337.95	1	30.689	6.0993	159.13	0.72064	1.109	4.4358	0.0	151.65	43.526	665.65	140.84	1.3862	672.03	0.080636	0.0	471.03	65.428	937.63	1.109	0.2772	0.031330000000000004	142.78	1	212.09	994.46	0.0	164.96	9.7034	1499.9	1.3862	3960.3	0.0	242.86	845.18	31.605	45.744	32.16	0.5545	0.7072	427.23	0.10799	787.63	0	229.04	23.288	0.076103	67.646	0.020868	0.23394	0.017133000000000002	244.52	0.5545	0	0	1	-1	0	0	1	0.013703	0.032096	0.034167	0.57402	0.52986
TCGA-IR-A3LC	CESC_2	98.823	30673.0	211850.0	1.1626	6878.6	45.052	1149.8	263.04	152.59	3712.0	1985.5	271.47	412.73	140.68	10.464	204.91	311.29	710.94	171.78	50215.0	524.34	9.0659	13.37	640.31	141.02	10.754000000000001	412.15	15860.0	0	16.277	0.2907	1382.1	226.13	25.287	1153.3	377.56	1	10425.0	3069.9	164.34	660.66	382.79	1034.2	222.06	2229.9	1962.5	276.41	2.0346	49.121	22721.0	625.78	2692.9	4509.5	0.094191	145.91	0.872	488.88	0.872	1448.0	129.92	761.52	9977.3	5806.7	69.757	1	39.141999999999996	3547.2	451.68	0.016954	3.7785	163.93	2.3252	2618.2	14.242	4103.2	331.64	0.2907	1946.5	0.077948	0.5813	175.85	0.872	483.12	7.8477	0.0	0.013751	0.2907	1	1.4533	758.9	2.6159	1643.7	9.301	2711.8	97.95100000000001	2794.7	0.0	14.823	69.467	1.1626	0.5813	88.65	0.2907	0.6533100000000001	54.643	0.14673	771.98	1	73.109	0.0	0.49978	5.8131	0.02194	0.25301	0.049123	19.474	0.0	0	0	0	0	0	-1	0	0.67208	0.03772	0.041569	0.8249700000000001	0.048345
TCGA-IR-A3LF	CESC_3	704.52	6620.6	35.361	625.72	14910.0	389.98	1073.6	0.3368	2070.8	924.1	2.3574	2035.1	9.0928	2301.8	430.39	0.0	24510.0	3118.5	2749.1	3080.4	680.27	3.9766	3372.8	25.595	25.315	439.82	2312.3	4.378	1	2804.6	507.51	11276.0	2952.5	1543.4	53302.0	0.0	1	2.6942	0.6735	0.38795999999999997	2773.6	21.553	404.8	12.124	0.3368	485.29	6785.9	41.086000000000006	0.3368	7053.6	2011.5	1150.4	201.05	0.21251	21.89	915.0	527.38	606.86	0.0	21.553	1323.8	154.58	18.522000000000002	1802.0	1	70.027	0.0	259.31	0.50393	0.3368	0.0	0.0	8.4192	317.24	488.99	12.46	0.3368	319.59	0.07464900000000001	0.0	262.34	73.416	309.68	1.6838	0.0	0.52165	106.08	1	958.11	910.29	0.0	203.07	7.7457	819.02	1.3471	2010.2	0.0	1111.3	869.67	52.873000000000005	519.3	0.0	26.605	0.784	178.15	0.090796	615.28	-1	798.0	451.27	0.066971	41.086000000000006	0.030184	0.035013	0.021256	375.16	0.0	-1	0	0	0	0	0	0	0.099944	0.05446	0.044552	0.86334	0.5704
TCGA-IR-A3LH	CESC_2	3.4421	12710.0	5383.4	0.0	2933.9	48.501999999999995	929.67	9.0746	304.78	1237.9	517.56	667.45	10.639000000000001	570.76	30.04	3.4421	38.176	859.89	118.59	13025.0	13.455	3.2833	146.44	406.79	109.33	105.77	96.065	1905.7	0	23.469	35.359	1267.6	307.6	15.645999999999999	9.0746	7.1971	1	2706.1	1.8775	18.058	556.05	130.8	989.44	3.1292	573.26	1656.3	196.2	0.0	1.2517	10732.0	1326.8	1708.5	742.55	0.06872400000000001	0.6258	0.0	46.937	0.3129	3.755	85.73899999999999	1067.0	1142.5	1538.9	29.101	0	74.941	3347.6	213.09	0.020686000000000003	0.3129	7.51	0.0	2488.3	0.3129	1217.2	919.03	1.5646	1351.2	0.065397	0.0	79.793	36.611	528.39	0.0	0.9387	0.049986	4.6937	1	0.0	474.07	0.0	476.57	14.707	976.92	8.1358	3692.4	0.0	161.78	1.696	12.517000000000001	0.9387	2.8162	2.8162	0.25283	9.7004	0.1099	898.69	0	1.5646	0.6258	0.37151	7.8229	0.30346	0.14751	0.019549	74.78699999999999	0.0	0	0	0	1	-1	0	0	0.54298	0.07245399999999999	0.065348	0.6229	0.052158
TCGA-IR-A3LI	CESC_3	1465.6	7114.8	48.606	564.98	18794.0	104.65	1100.8	19.442	3539.1	858.33	45.747	5511.4	1267.2	1987.1	132.67	4.5747	13175.0	3765.0	2265.6	8965.8	1186.6	7.8938	15110.0	261.33	96.161	1974.5	2040.3	9.7212	1	1865.3	120.09	4641.0	31319.0	2311.4	19217.0	0.5718	0	6.2902	11.437000000000001	0.0	1068.2	9.1494	1084.8	12.58	1.7155	984.7	3317.8	14.296	1.7155	12912.0	1414.7	1588.0	6.2902	0.27041	3.431	82.916	856.04	3.431	0.5718	4.5747	2480.6	336.24	134.95	1194.0	1	101.9	0.5718	240.74	0.096653	105.22	0.0	0.0	29.164	705.65	605.58	133.24	0.0	653.04	0.051709000000000005	0.0	336.24	92.63799999999999	252.38	1.7155	0.0	0.61065	12.58	1	387.13	1149.4	0.5718	605.58	0.0	1606.3	0.0	1329.5	9.6878	1108.2	1120.8	14.868	54.896	6.2902	46.318999999999996	0.88681	372.27	0.084261	573.55	0	882.2	293.92	0.080485	53.753	0.018818	0.35258	0.017266999999999998	513.51	0.0	0	0	0	0	0	0	0	0.01326	0.036051	0.8746799999999999	0.93661	0.034631999999999996
TCGA-IR-A3LK	CESC_2	26.522	27309.0	409360.0	0.0	1276.6	7.4261	420.81	0.7072	49.153999999999996	8864.3	187.77	1031.5	38.899	241.88	44.556999999999995	29.351	307.65	884.77	24.4	89907.0	3.8899	16.68	367.42	206460.0	212.91	39.606	155.24	12739.0	1	260.98	0.0	2066.9	724.93	4.2435	527.96	122.71	0	18157.0	0.7072	98.397	309.77	172.57	5282.4	2.1217	1490.5	2526.3	197.68	0.0	2.8289999999999997	28328.0	587.37	3373.9	8592.0	0.045103	149.94	0.0	317.56	0.0	0.7072	1884.8	692.04	365.65	2305.3	6.0116	0	43.592	11344.0	274.41	0.029921	2.1217	292.8	42.081	811.57	0.0	1599.8	443.8	19.803	1302.0	0.068365	0.3536	176.81	0.3536	414.07	0.0	0.3536	0.021777	0.3536	0	0.0	478.45	0.0	612.83	2.1217	1204.4	66.835	1753.6	0.0	5.6579999999999995	9.6327	10.255	0.7072	0.3536	1.4145	0.09741699999999999	196.62	0.084965	604.7	0	0.7072	0.3536	0.081425	16.62	0.019778	0.020784	0.022675999999999998	234.81	0.0	0	0	-1	0	-1	-1	-1	0.69487	0.049086000000000005	0.048058	0.8760700000000001	0.044463
