SKCM	Labels	N:GEXP::TIMP1:7076:	B:MUTA:COMP:BRAF::	B:MUTA:nons:BRAF::	B:MUTA:HOTS:BRAF:pV600:	B:MUTA:HOTS:NRAS:pQ61:	B:MUTA:nons:NF1::	N:METH:cg08195943:TRH:TssD955:Island	B:MUTA:nons:NRAS::	B:MUTA:COMP:NF1::	B:MUTA:COMP:NRAS::	B:MUTA:COMP:SPTA1::	B:MUTA:nons:SPTA1::	N:GEXP::TFAP2A:7020:	N:GEXP::ETV1:2115:	N:GEXP::TIMP2:7077:	N:GEXP::SPRY2:10253:	N:GEXP::KIT:3815:	N:GEXP::NF1:4763:	B:MUTA:COMP:APOB::	B:MUTA:LOF:NF1::	B:MUTA:COMP:SETD2::	N:GEXP::DTX4:23220:	B:MUTA:nons:SETD2::	N:MIR::hsa-miR-4746-5p:Corrected:	N:METH:cg10205753:RGS20:TssD66:Island	N:MIR::hsa-miR-125b-1-3p:Corrected:	N:MIR::hsa-miR-942-5p:Corrected:	N:GEXP::NUMA1:4926:	N:GEXP::CALU:813:	N:GEXP::LMNA:4000:	N:METH:cg01522826:LRRIQ1:TssD4:NA	N:GEXP::PLXNA1:5361:	N:MIR::hsa-miR-153-5p:Corrected:	N:MIR::hsa-miR-1:Corrected:	N:GEXP::CSDE1:7812:	N:GEXP::EGR1:1958:	B:MUTA:nons:KEL::	B:MUTA:LOF:FOXA1::	N:GEXP::TF:7018:	N:GEXP::NUDT19:390916:	N:GEXP::SNX19:399979:	N:MIR::hsa-miR-615-3p:Corrected:	N:MIR::hsa-miR-212-3p:Corrected:	B:MUTA:HOTS:BRAF:pK601:	B:MUTA:COMP:KEL::	N:METH:cg22376940:MPZL3:TssD24:NA	B:MUTA:LOF:UNCX::	N:GEXP::CASC2:255082:	N:MIR::hsa-miR-16-2-3p:Corrected:	N:GEXP::ALDH1A3:220:	N:GEXP::BMPER:168667:	N:METH:cg19430897:HIST1H2AB:TssU348:Shore	N:GEXP::ART5:116969:	I:CNVR::PARP12:64761:	N:MIR::hsa-miR-671-5p:Corrected:	N:MIR::hsa-miR-382-5p:Corrected:	N:GEXP::GSPT2:23708:	N:METH:cg06078334:GABBR1:TssD163:Island	N:GEXP::LOC401431:401431:	N:MIR::hsa-miR-431-3p:Corrected:	B:MUTA:nons:MAP2K1::	B:MUTA:COMP:MAP2K1::	N:METH:cg19190714:GMPR:TssD129:Island	N:GEXP::H19:283120:	N:MIR::hsa-miR-671-3p:Corrected:	N:MIR::hsa-miR-33a-5p:Corrected:	N:METH:cg02569458:RASSF9:TssD256:NA	B:MUTA:HOTS:NRAS:pG13:	N:GEXP::HSPA8:3312:	N:GEXP::PYROXD2:84795:	N:METH:cg04829853:HAPLN3:TssD537:Island	N:GEXP::SPTBN1:6711:	N:METH:cg15700487:GOLPH3L:TssU138:NA	I:CNVR::FRMD3:257019:	I:CNVR::NFASC:23114:	I:CNVR::FUCA1:2517:	B:MUTA:HOTS:NRAS:pG12:	N:METH:cg26789869:BASP1:TssD1350:Shore	N:METH:cg20072442:LRRTM1:TssD1145:Island	N:METH:cg14263942:CDKL2:TssU61:Island	N:MIR::hsa-miR-337-3p:Corrected:	N:MIR::hsa-miR-1249:Corrected:	N:GEXP::BAGE:574:	N:METH:cg06626655:RSPO1:TssD373:Island	I:CNVR::DAAM1:23002:	I:CNVR::ZNF493:284443:	I:CNVR::ATAD5:79915:	I:CNVR::GRAMD1B:57476:	I:CNVR::MIR4533:100616362:	I:CNVR::PRKCE:5581:	I:CNVR::ABHD15:116236:	I:CNVR::FLJ46257:400932:	I:CNVR::MIR490:574443:	I:CNVR::ARHGEF19:128272:	I:CNVR::KPNA3:3839:	I:CNVR::BTBD6:90135:	N:GEXP::ZC3H13:23091:	N:GEXP::CFL1:1072:	N:MIR::hsa-miR-504-5p:Corrected:	N:METH:cg18791121:CYB5R2:TssU81:Island	N:METH:cg07057636:CYP1B1-AS1:TssD81:Island	N:METH:cg09290941:COCH:TssU36:Island	N:METH:cg15945016:HIST1H3A:TssU21:Island	N:METH:cg12991522:PPL:TssD405:Island
TCGA-EE-A3AH	SKCM_1	6122.3	1	1	1	0	0	0.92005	0	0	0	1	1	2530.6	4207.4	19155.0	2549.1	3560.0	2583.4	1	0	0	929.66	0	17.635	0.039085	11.757	8.4908	8238.2	14544.0	19682.0	0.035724	9520.0	0.52251	1.1757	13526.0	767.05	0	0	30120.0	416.35	2438.9	35.923	2.8738	0	0	0.90428	0	10.432	23.644000000000002	6403.6	0.6136	0.057260000000000005	0.6136	1	18.288	1.045	357.44	0.055388	243.5	1.9594	0	0	0.026144999999999998	1812.7	8.0989	4.9639	0.047264999999999995	0	35955.0	4380.5	0.013612	42208.0	0.051079	0	1	0	0	0.041127	0.78577	0.0088339	1.5675	1.4369	176.5	0.041155000000000004	-1	0	0	0	0	0	0	-1	1	0	-1	-1	5744.0	16797.0	7.0539	0.023923	0.06739400000000001	0.025199	0.059762	0.024725
TCGA-EE-A3J3	SKCM_1	13826.0	1	1	1	0	0	0.6583	0	0	0	0	0	4195.2	2282.5	27256.0	3535.8	461.05	1886.5	0	0	0	1297.8	0	14.5	0.04096	6.5907	11.863	6992.2	10987.0	21132.0	0.0453	6579.4	0.87876	0.87876	9347.5	3745.8	0	0	1003.5	545.69	2035.3	47.893	49.65	0	0	0.043264	0	5.1298	12.742	4520.1	36.871	0.09045399999999999	10.901	1	6.5907	27.680999999999997	205.19	0.16116	177.62	23.287	0	0	0.038189999999999995	3141.7	18.893	24.166	0.074663	0	43274.0	441.49	0.023976	19985.0	0.046296	-1	1	-1	0	0.5522	0.5303	0.64282	38.226	5.2726	0.0	0.057232000000000005	-1	0	0	0	1	-1	0	0	1	-1	1	-1	13842.0	20938.0	0.87876	0.7489899999999999	0.62065	0.028713	0.07487200000000001	0.19518
TCGA-EE-A3J4	SKCM_1	6296.4	1	1	1	0	0	0.82878	0	1	0	0	0	14830.0	2226.9	32326.0	1504.5	7.5394	1927.7	0	1	0	480.12	0	8.8255	0.32127	10.542	11.032	8689.4	16444.0	22876.0	0.86046	8638.5	0.24515	0.0	9977.0	481.49	0	1	10.966	781.36	2085.0	28.438000000000002	16.67	0	0	0.78161	1	3.0843	5.3934	66.196	6.854	0.054449000000000004	3.0843	1	11.767000000000001	7.3546	546.61	0.73552	203.85	1.2258	0	0	0.0214	955.45	21.819000000000003	4.6579	0.76758	0	40722.0	872.17	0.027389999999999998	13762.0	0.058357000000000006	0	0	0	0	0.64747	0.29907	0.7742100000000001	4.1676	5.6385	0.0	0.087728	0	0	0	0	0	0	0	0	1	0	0	0	4464.0	18799.0	6.6191	0.87764	0.5924699999999999	0.86884	0.052398	0.26946
TCGA-EE-A3J5	SKCM_4	8099.9	0	0	0	0	1	0.63918	0	1	0	1	1	5046.4	965.0	66177.0	1268.9	114.15	509.08	1	1	1	280.44	1	8.0262	0.047080000000000004	6.0197	14.548	3961.1	15647.0	25325.0	0.029361	17212.0	0.50164	2.0066	10670.0	1308.1	1	0	13.970999999999998	408.9	620.84	27.59	26.587	0	1	0.5645600000000001	0	46.342	6.5213	931.75	5.7927	0.10511	1.0222	1	12.540999999999999	11.036	362.21	0.033882999999999996	33.066	5.518	0	0	0.026317	2126.3	24.58	12.039000000000001	0.068115	0	32792.0	684.9	0.017052	19970.0	0.045794	-1	0	0	0	0.058965	0.020475999999999998	0.032782	10.033	11.036	0.6815	0.047755	-1	-1	-1	-1	1	0	-1	1	1	0	-1	-1	2922.2	10794.0	1.0033	0.026560000000000004	0.06688200000000001	0.030330000000000003	0.12322000000000001	0.47023000000000004
TCGA-EE-A3J7	SKCM_2	1945.8	0	0	0	1	0	0.85583	1	0	1	0	0	5581.0	1492.2	11414.0	3791.1	226.53	1659.4	0	0	0	2396.1	0	15.717	0.62008	3.842	24.1	3900.0	18950.0	17755.0	0.026927	8432.4	0.34926999999999997	0.0	6020.5	347.19	0	1	1921.8	631.74	885.12	15.368	2.7942	0	0	0.60625	1	22.838	18.861	106.12	3.0862	0.4971	12.962	1	33.181	27.941999999999997	338.86	0.50807	113.68	58.328	0	0	0.56498	235.48	30.037	11.875	0.61065	0	21837.0	274.36	0.6422	19272.0	0.2381	0	1	1	0	0.57343	0.5746899999999999	0.64866	70.55199999999999	4.8898	0.3086	0.20285999999999998	-1	0	-1	-1	1	0	-1	1	1	1	1	-1	9535.1	15460.0	3.4927	0.69898	0.5504100000000001	0.64244	0.59996	0.53572
TCGA-EE-A3J8	SKCM_2	4498.5	0	0	0	1	0	0.95778	1	0	1	0	0	1932.0	2468.4	5890.7	3715.8	1883.3	2089.8	0	0	0	899.11	0	12.107000000000001	0.033438999999999997	17.555	12.712	2659.1	15976.0	6172.5	0.22083000000000003	1710.2	0.0	0.30268	24790.0	881.5	0	1	511.68	571.36	1669.1	19.977	18.160999999999998	0	0	0.42358999999999997	0	15.654000000000002	11.199000000000002	1294.0	28.372	0.081259	4.8918	0	6.3562	1.2107	617.34	0.88071	65.55	0.9080299999999999	0	0	0.03606	755.29	14.831	17.858	0.053709	0	13615.0	793.45	0.06377100000000001	13418.0	0.047516	-1	0	0	0	0.92138	0.96749	0.036958	2.7241	3.9348	19.743	0.25	0	0	-1	-1	0	0	-1	0	0	0	0	0	12650.0	22135.0	3.0268	0.96486	0.083376	0.074571	0.074215	0.8353299999999999
TCGA-EE-A3JA	SKCM_2	2995.3	0	0	0	1	0	0.55014	1	0	1	1	1	11996.0	2112.1	48526.0	4662.9	130.88	4518.8	1	0	0	62.147	0	6.8562	0.048933	2.3507	5.2891	5407.5	6903.0	6492.5	0.033245	7017.9	0.0	0.0	24733.0	2128.1	1	0	48.964	258.94	1200.6	2.7425	22.528000000000002	0	1	0.35131999999999997	0	19.774	10.578	332.05	6.5913	0.29872	0.0	-1	2.5466	4.1137	114.88	0.025296000000000003	11.299000000000001	1.7630000000000001	0	0	0.034671	243.88	5.2891	11.558	0.054217999999999995	0	30270.0	266.48	0.016935	11760.0	0.8731700000000001	-1	1	-1	0	0.07596499999999999	0.026026999999999998	0.011001	5.0932	4.5055	0.0	0.048921	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	10148.0	12962.0	10.186	0.023180000000000003	0.057508000000000004	0.034723000000000004	0.10558	0.023126
TCGA-EE-A3JB	SKCM_1	15202.0	1	1	1	0	0	0.15912	0	0	0	0	0	442.96	1645.0	11201.0	1691.0	36.062	1722.5	1	0	0	52.89	0	18.343	0.077404	17.033	20.178	5006.0	11871.0	20718.0	0.037542	9799.1	3.4066	1.8343	10698.0	2443.8	0	0	1.5026	659.93	1743.9	30.659000000000002	16.771	0	0	0.039056	0	6.6113	12.578	17022.0	96.765	0.055837	1.8031	1	18.343	26.467	391.87	0.036649	98.679	11.792	1	1	0.027805	12133.0	27.776999999999997	7.3373	0.076021	0	47156.0	452.57	0.016079	16222.0	0.050572000000000006	-1	0	0	0	0.080777	0.018968000000000002	0.014174	32.494	8.6475	82.824	0.051372	-1	0	-1	1	1	1	-1	1	1	0	-1	-1	2241.8	31079.0	8.3855	0.6774899999999999	0.10507999999999999	0.032743	0.06140399999999999	0.33934000000000003
TCGA-EE-A3JD	SKCM_4	16545.0	1	1	0	0	1	0.2033	0	1	0	1	1	1706.4	3875.6	6830.9	1500.8	38.748000000000005	1093.9	1	0	1	295.08	1	5.4905	0.04765	8.6518	37.436	4191.3	22410.0	5666.9	0.076772	1269.0	11.314	0.49914	17228.0	1342.8	0	0	86.43799999999999	451.56	818.18	1.8302	38.766999999999996	0	0	0.076546	0	14.158	25.456	12170.0	2.2355	0.095605	0.0	1	7.3207	2.3293	277.2	0.28815999999999997	99.10600000000001	1.331	0	0	0.044312	327.12	20.964000000000002	11.979000000000001	0.34867	0	24667.0	236.22	0.015300999999999999	12886.0	0.042973000000000004	0	0	0	0	0.076014	0.06397699999999999	0.08477	6.9879999999999995	7.9862	0.0	0.13593	0	-1	0	0	0	0	0	1	1	0	0	1	2552.9	22691.0	6.1561	0.026918	0.087702	0.05546	0.063709	0.23519
TCGA-EE-A3JE	SKCM_1	13311.0	1	1	1	0	0	0.22745	0	0	0	0	0	1226.7	1963.3	20476.0	1384.4	411.29	1928.3	1	0	0	3027.8	0	9.0032	0.046941000000000004	11.860999999999999	11.433	4045.7	8341.4	13591.0	0.2635	1198.9	2.0007	0.71454	12903.0	4160.4	0	0	974.01	387.1	2122.8	16.291	50.732	0	0	0.052134	0	20.609	16.863	1588.0	21.505	0.070667	1.7921	0	4.8588	35.298	161.29	0.040217	83.432	10.289000000000001	0	0	0.017016	1810.0	15.005	6.145	0.11825	0	41621.0	1794.8	0.050943	11853.0	0.29704	-1	0	0	0	0.06872	0.087792	0.012326	31.296999999999997	9.4319	5.1075	0.084201	-1	0	0	0	0	-1	0	0	0	0	0	-1	3025.1	19289.0	1.5719999999999998	0.026868	0.054719000000000004	0.028908	0.05245	0.032963
TCGA-EE-A3JH	SKCM_1	17093.0	1	1	0	0	0	0.35898	0	0	0	0	0	1233.7	494.45	13202.0	1119.6	3770.3	1460.9	0	0	0	708.52	0	3.0937	0.045301	5.3034	20.772	6320.4	6037.3	19518.0	0.053248000000000004	10842.0	1.9888	1.3259	12048.0	928.93	0	0	438.38	356.45	1565.8	9.281	51.928999999999995	1	0	0.038869	0	12.677999999999999	10.165	3228.0	1.4629	0.093923	0.4876	0	2.4307	16.794	411.07	0.065607	54.18	3.5356	1	1	0.088858	2176.8	6.1873	0.66292	0.13401	0	31809.0	2514.2	0.34541	17594.0	0.049118	-1	1	0	0	0.076473	0.051907	0.011988	14.584000000000001	4.8615	23.25	0.14743	1	0	1	-1	1	0	1	0	0	0	-1	1	1500.9	19735.0	1.5468	0.15361	0.45913000000000004	0.046924	0.24024	0.19912
TCGA-EE-A3JI	SKCM_2	2850.9	0	0	0	1	0	0.86767	1	0	1	0	0	14945.0	14.713	20487.0	8158.4	13.466	2474.8	0	0	0	105.74	0	5.9336	0.63425	3.3624	15.427	10178.0	4532.7	16390.0	0.83	7656.9	0.19779000000000002	0.79114	15980.0	15888.0	1	1	6.4838	628.18	1469.3	30.063000000000002	31.844	0	1	0.90643	1	5.4863	9.2959	19250.0	6.7332	0.66673	0.2494	-1	6.9225	1.9779	269.33	0.87479	93.79299999999999	0.98893	1	1	0.13617	1377.3	8.307	28.283	0.6503	0	30186.0	5902.7	0.7631899999999999	22333.0	0.044377999999999994	-1	0	1	0	0.88876	0.8341700000000001	0.5482899999999999	3.3624	7.5159	22.135	0.72387	-1	1	0	1	1	1	0	0	-1	1	1	-1	27620.0	8921.7	0.39557	0.92796	0.74669	0.8667	0.41962	0.81807
TCGA-ER-A193	SKCM_1	9566.1	1	1	1	0	0	0.55215	0	0	0	1	1	2015.0	2695.3	14764.0	1781.1	633.66	1568.2	1	0	0	220.9	0	3.5223	0.05591	3.1579	9.4737	8598.6	13376.0	15016.0	0.52691	11579.0	1.8219	80.891	6583.5	1919.8	0	0	184.13	718.0	1887.7	1.8219	6.5587	0	0	0.59988	0	11.74	4.3725	733.2	21.936	0.28519	2.1627	1	25.385	14.332	280.84	0.43463	305.07	7.6519	0	0	0.036742000000000004	1996.5	7.166	1.579	0.33948	0	46737.0	770.22	0.023227	20590.0	0.076237	-1	-1	0	0	0.73456	0.59777	0.28376	10.931	2.5506	0.0618	0.045536	0	0	-1	-1	1	0	-1	0	1	0	-1	0	6941.5	15182.0	0.60729	0.68952	0.51962	0.22175	0.08223	0.6118100000000001
TCGA-ER-A194	SKCM_4	28174.0	0	0	0	0	1	0.58125	0	1	0	0	0	38236.0	57.823	104880.0	544.15	13.999	605.62	1	0	0	94.34299999999999	0	3.8176	0.060617	0.15907000000000002	11.294	12368.0	2164.4	55010.0	0.056179999999999994	14946.0	2.7041	0.0	4944.2	2244.8	1	0	7.9126	185.64	1185.1	3.1813	3.6585	0	1	0.058182000000000005	0	7.9126	5.5673	595.21	3.0433	0.099891	0.0	0	7.6351	18.452	229.47	0.073624	111.39	5.0901	0	0	0.031488999999999996	4060.4	5.4082	3.9766	0.39784	0	11875.0	218.51	0.030035000000000003	1432.2	0.063439	0	0	0	0	0.090441	0.21669000000000002	0.012767	11.453	12.407	87.934	0.3378	0	0	0	-1	1	0	-1	0	0	0	0	0	1231.9	50146.0	0.31813	0.024551	0.096376	0.020747	0.2141	0.036024
TCGA-ER-A195	SKCM_2	7699.6	0	0	0	1	0	0.3822	1	0	1	0	0	41.681000000000004	797.15	22636.0	3000.0	58.701	2478.3	0	0	0	299.76	0	8.8224	0.048409	3.7325	9.1617	9461.1	5439.0	10387.0	0.3906	5152.5	2.7146	0.33931999999999995	10151.0	5247.3	1	0	1380.7	482.46	2310.2	41.736999999999995	31.218000000000004	0	1	0.055537	0	14.936	14.591	3015.0	1339.3	0.069511	20.840999999999998	0	5.4292	27.485	366.1	0.062816	297.36	9.8403	1	1	0.032609	4442.5	16.287	9.501	0.10626	0	25659.0	1644.0	0.016674	54313.0	0.052234	-1	0	-1	0	0.10982	0.030924	0.014052	33.593	1.6966	0.0	0.090895	0	0	0	0	0	0	0	0	0	0	0	0	3156.0	19017.0	7.8044	0.022896	0.067575	0.020553000000000002	0.050513999999999996	0.061274
TCGA-ER-A196	SKCM_3	22178.0	0	0	0	0	0	0.17082999999999998	0	0	0	0	0	8336.2	909.95	16786.0	977.81	6700.1	1774.0	0	0	0	1854.9	0	4.8116	0.045498000000000004	1.2417	8.0711	6248.0	10789.0	12958.0	0.34641	5622.6	1.7073	2.173	13477.0	5749.9	0	0	0.0	883.32	2108.1	1.3969	10.554	0	0	0.047195999999999995	0	8.3529	7.6054	4683.5	6.7867	0.063843	0.5221	0	9.9336	26.697	330.98	0.023295	28.296	15.056	0	0	0.021036000000000003	711.56	6.3637	6.8294	0.21453000000000003	0	40929.0	16.184	0.015998	9488.9	0.061515999999999994	0	0	0	0	0.065609	0.037312	0.012303	22.351	3.2595	0.0	0.083159	0	0	0	0	-1	0	0	0	0	0	0	0	2482.4	24210.0	0.0	0.031017000000000003	0.070413	0.033944999999999996	0.11514	0.04455
TCGA-ER-A197	SKCM_3	18598.0	0	0	0	0	0	0.56755	0	0	0	0	0	14133.0	990.83	20603.0	1535.8	1047.0	1514.7	0	0	0	701.77	0	9.7091	0.037557	0.511	19.674	5032.4	14828.0	18371.0	0.16995	4754.8	2.044	41.902	9090.7	7128.1	0	0	351.47	894.87	1437.1	20.185	53.144	0	0	0.14937	0	5.8514	10.22	918.57	10.142000000000001	0.17824	2.7306	1	12.009	18.141	60.854	0.03809	108.99	9.9646	0	0	0.029710000000000004	3026.7	29.383000000000003	18.396	0.16134	0	35226.0	15.994000000000002	0.050198	26080.0	0.54864	-1	1	0	0	0.5072800000000001	0.47231999999999996	0.069387	17.885	6.3875	0.0	0.31471	-1	0	0	-1	1	1	0	0	1	0	1	-1	6525.1	16623.0	1.022	0.029695	0.56809	0.033596	0.053648	0.3423
TCGA-ER-A198	SKCM_1	4337.4	1	1	1	0	0	0.5667300000000001	0	0	0	0	0	5221.6	784.0	26705.0	1582.7	8154.9	2249.2	0	0	0	161.93	0	32.174	0.049837	0.49882	25.689	5653.6	9820.3	17350.0	0.046627999999999996	5038.0	0.99765	0.24941	9619.3	1068.4	1	0	5.069	487.47	1447.5	13.718	12.220999999999998	0	1	0.21564	0	9.2932	23.195	1207.2	3.0977	0.099121	1.1264	1	20.452	5.4871	201.35	0.19155999999999998	70.749	5.2377	0	0	0.039498	1386.9	9.7271	8.7294	0.6966	0	51096.0	344.13	0.018197	17970.0	0.057007	0	0	0	0	0.10037	0.7613800000000001	0.69812	8.9788	5.9859	0.0	0.082406	0	0	0	0	0	0	0	0	1	0	0	0	24032.0	21333.0	2.4941	0.76345	0.5607300000000001	0.74082	0.69428	0.046041000000000006
TCGA-ER-A199	SKCM_2	17500.0	0	0	0	1	0	0.39924	1	0	1	0	0	1622.2	1519.5	12033.0	4741.9	82.17200000000001	1951.5	0	0	0	1779.0	0	11.048	0.041721	1.5415	8.3499	4903.5	13187.0	6794.3	0.37824	5605.0	1.1561	1.2846	13950.0	4160.5	0	0	14.415999999999999	448.82	1046.6	11.818	16.7	0	0	0.07839600000000001	0	11.052	8.6068	7037.6	25.949	0.071759	0.0	1	10.790999999999999	1.7984	84.575	0.027679000000000002	130.89	0.6423	0	0	0.040735	661.7	1.9269	3.4684	0.35625999999999997	0	26995.0	247.0	0.28800000000000003	21330.0	0.053347000000000006	-1	1	0	0	0.34734	0.18274	0.011362	2.5692	2.0554	0.9611	0.09199	-1	1	0	-1	1	0	0	0	1	0	1	-1	18674.0	20504.0	2.1838	0.10136	0.092848	0.039682999999999996	0.050402999999999996	0.48595
TCGA-ER-A19A	SKCM_4	11359.0	0	0	0	0	1	0.06565	0	1	0	0	0	1218.8	833.16	31073.0	871.98	569.49	1006.2	0	0	0	306.65	0	5.8702	0.05632	7.7047	14.431	5426.6	17226.0	16828.0	0.095428	4409.8	3.1797	1.1007	11473.0	14013.0	0	0	19.131	563.66	1417.9	8.3161	59.558	0	0	0.045195	0	11.645	8.683	4851.5	6.6542	0.08575	2.2181	0	4.0358	45.861000000000004	241.21	0.044114999999999994	28.624000000000002	12.474	0	0	0.030761	1411.0	12.963	2.079	0.10011	0	22000.0	26.616999999999997	0.0149	10993.0	0.056038	0	0	0	0	0.10141	0.037067	0.014278	32.653	5.7479	0.0	0.14714000000000002	0	0	0	0	0	0	0	0	0	0	0	0	1867.0	19351.0	0.36689	0.026128	0.086487	0.022421	0.096038	0.17547000000000001
TCGA-ER-A19B	SKCM_1	11071.0	1	1	1	0	1	0.8494700000000001	0	1	0	0	0	253.0	6237.2	15354.0	1112.0	650.14	2141.1	0	0	0	843.97	0	5.7912	0.04861	24.323	18.532	7576.8	35850.0	12019.0	0.035642	3587.7	0.9266	0.4633	9791.6	2242.4	1	0	11474.0	749.65	1667.8	18.532	30.114	0	1	0.05305	0	9.0153	12.972000000000001	17467.0	514.22	0.05689299999999999	0.6935	1	32.894	14.594000000000001	172.33	0.04696	369.32	5.0963	0	0	0.030352999999999998	1465.3	34.284	31.041	0.06461	0	46038.0	1237.2	0.019214	30661.0	0.056775	-1	0	0	0	0.044892	0.81224	0.015512	15.520999999999999	5.5596	87.958	0.030251999999999998	-1	-1	0	0	1	1	0	1	1	0	-1	-1	1660.9	17788.0	3.7064	0.033926	0.06321399999999999	0.02907	0.11919	0.0847
TCGA-ER-A19C	SKCM_1	14823.0	1	1	1	0	0	0.73207	0	0	0	0	0	7908.1	1629.5	30268.0	1349.1	137.35	2491.7	0	0	0	605.7	0	7.84	0.046964	1.176	7.5787	5166.3	18020.0	13278.0	0.7642100000000001	5494.0	1.0453	2.7439999999999998	10841.0	2016.1	0	0	730.86	383.36	1197.8	8.8853	12.936	0	0	0.057685	0	6.0965	6.272	756.78	13.985999999999999	0.055861	2.1517	1	27.701	18.424	157.79	0.024685	68.108	10.192	0	0	0.028755000000000003	986.19	7.3173	35.672	0.29536999999999997	0	53129.0	70.64699999999999	0.019584999999999998	13454.0	0.59678	-1	-1	-1	0	0.11020999999999999	0.12976	0.0077648	15.288	3.6587	0.0036	0.031366000000000005	1	-1	1	-1	-1	-1	-1	1	1	-1	1	1	3738.9	14886.0	1.6987	0.021434	0.071394	0.018281	0.10024	0.32258000000000003
TCGA-ER-A19D	SKCM_2	10045.0	0	0	0	1	0	0.69923	1	0	1	0	0	740.66	3239.7	9828.6	8893.0	251.91	2673.9	0	0	0	986.71	0	16.002	0.04357	4.6119	7.2672	8245.1	7909.2	5041.5	0.044065	3841.8	1.2578	4.6817	30717.0	7517.5	0	0	198.77	365.73	1739.5	31.934	20.404	0	0	0.059463999999999996	0	15.482999999999999	8.3852	7131.3	146.88	0.064054	10.043	0	7.7563	145.69	360.29	0.032856	100.14	711.13	0	0	0.032882999999999996	11248.0	3.2143	0.9084	0.10594	0	34027.0	213.41	0.019989	17287.0	0.05706	-1	1	-1	0	0.069316	0.026413	0.015936000000000002	279.16	0.69877	0.0	0.073061	0	0	0	-1	0	0	0	-1	0	-1	1	0	3933.9	15174.0	1.1179999999999999	0.20142000000000002	0.20117000000000002	0.04615	0.10003	0.321
TCGA-ER-A19E	SKCM_1	9112.3	1	1	1	0	0	0.77037	0	0	0	0	0	2264.9	3675.6	9517.5	6783.4	41.003	2577.6	1	0	0	1820.9	0	9.4072	0.042569	9.2422	16.834	7560.8	29127.0	15445.0	0.034444999999999996	3488.8	26.076	1.9805	14799.0	1841.6	0	0	699.44	809.71	2582.4	59.248999999999995	48.521	0	0	0.044508	0	3.9809	10.562000000000001	14555.0	13.933	0.0547	0.0	1	11.552999999999999	9.2422	388.14	0.034704	296.46	4.456	0	0	0.031497000000000004	2420.4	15.349	3.6308	0.1277	0	48095.0	275.48	0.19042	27625.0	0.9141799999999999	0	1	0	0	0.41676	0.16987	0.6889	20.63	2.1455	0.0239	0.099194	-1	1	-1	1	1	1	-1	-1	1	0	1	-1	8080.0	21559.0	2.3105	0.022635	0.39553	0.71955	0.068965	0.06027999999999999
TCGA-ER-A19F	SKCM_4	5678.2	1	1	0	0	1	0.20590999999999998	0	1	0	1	1	12900.0	1145.0	39415.0	1200.4	73.477	2148.1	1	0	1	370.53	1	10.542	0.05165	2.1084	10.542	8386.1	13415.0	37296.0	0.030987999999999998	9301.4	3.9825	0.0	12328.0	910.81	0	0	1.1788	422.79	1070.7	25.535	8.6679	0	0	0.071618	0	16.11	7.2623	1643.7	1.5717	0.082859	10.216000000000001	0	8.9021	14.993	242.44	0.031431	14.546	3.9825	0	0	0.033743	957.56	11.011	28.815	0.15937	0	38890.0	264.05	0.011865	15573.0	0.4934	-1	1	0	0	0.045075	0.017627	0.014505	7.9651	7.7308	12.405	0.032358	0	0	0	-1	0	0	0	0	0	0	0	0	6374.1	20695.0	5.3881	0.028675	0.11064	0.024250999999999998	0.088762	0.031287999999999996
TCGA-ER-A19G	SKCM_1	8908.4	1	1	1	0	0	0.5232600000000001	0	0	0	1	1	2316.5	772.16	14702.0	1864.3	1332.8	1846.8	1	0	0	103.03	0	9.0714	0.050537	19.305999999999997	44.659	5226.4	9871.3	24175.0	0.71826	17825.0	1.6282	1.163	16879.0	609.06	0	0	36.769	396.45	1603.7	10.932	60.941	0	0	0.54869	0	16.382	9.0714	303.45	1.8203	0.35945	0.0	1	2.5586	2.326	28.031999999999996	0.055688999999999995	32.481	1.8608	0	0	0.024974	773.98	6.5128	8.3736	0.24775	0	36382.0	5466.6	0.018126	34870.0	0.054585	1	1	1	0	0.03893	0.73154	0.63803	2.5586	9.0714	111.32	0.043519999999999996	-1	0	0	0	1	1	0	1	1	1	0	-1	6824.2	18433.0	5.815	0.80078	0.69103	0.025795	0.05611699999999999	0.031067
TCGA-ER-A19H	SKCM_1	2672.8	1	1	1	0	0	0.6534	0	0	0	0	0	2911.8	5423.5	18436.0	4235.1	1862.4	2549.1	0	0	0	1578.3	0	6.6534	0.049463	34.174	10.283	8796.3	7787.5	13033.0	0.033069	11550.0	3.0243	0.6048600000000001	12924.0	775.05	0	0	66.76	542.59	1371.1	38.408	29.638	0	0	0.048788	0	10.905	12.702	4150.1	28.725	0.069168	0.266	1	8.7704	66.53399999999999	368.11	0.034071	138.44	134.28	0	0	0.030843000000000002	5351.1	35.384	9.3753	0.094297	0	47699.0	3910.6	0.027607	57084.0	0.11249	-1	0	0	0	0.046683999999999996	0.017773	0.012643000000000001	120.06	18.146	151.49	0.055921000000000005	-1	0	0	0	0	1	0	-1	1	0	-1	-1	8272.4	16252.0	0.0	0.026462	0.079109	0.025133000000000003	0.08	0.035726
