KIRP	Labels	N:GEXP::KRT7:3855:	N:GEXP::TPX2:22974:	N:METH:cg03588357:GPR68:TssD52:Island	N:GEXP::TXNRD1:7296:	N:GEXP::UGT1A6:54578:	N:GEXP::NQO1:1728:	N:GEXP::SQSTM1:8878:	N:GEXP::HSP90AB1:3326:	N:GEXP::BUB1:699:	N:GEXP::MET:4233:	N:GEXP::RNF43:54894:	N:GEXP::BCL2:596:	N:METH:cg02275294:SOAT1:TssU388:Shore	N:GEXP::SATB2:23314:	N:METH:cg00828602:WNT5A:TssD837:Island	N:GEXP::FHL1:2273:	N:GEXP::QPRT:23475:	N:GEXP::CDCA2:157313:	N:GEXP::RELN:5649:	B:MUTA:COMP:CD70::	N:GEXP::TNFSF13:8741:	N:GEXP::ME1:4199:	N:MIR::hsa-miR-224-5p:Corrected:	N:GEXP::DTL:51514:	N:GEXP::ABCA17P:650655:	N:GEXP::MACC1:346389:	N:GEXP::ACCN2:41:	N:GEXP::CPA3:1359:	N:METH:cg05705583:CAMLG:TssU760:Shore	N:GEXP::TSKU:25987:	N:GEXP::HSD17B14:51171:	N:GEXP::C1orf107:27042:	N:MIR::hsa-miR-126-3p:Corrected:	N:GEXP::GPC4:2239:	N:GEXP::DYNC2LI1:51626:	N:METH:cg07440414:TCF7:TssU23:Island	N:METH:cg09009259:MUM1:TssU189:Island	B:MUTA:COMP:SETD2::	N:MIR::hsa-miR-31-3p:Corrected:	N:GEXP::EXO1:9156:	N:METH:cg13264741:GRIN2B:TssU128:Shore	N:GEXP::MAL2:114569:	N:GEXP::UGT1A9:54600:	N:GEXP::NPM1:4869:	N:GEXP::BRCA1:672:	N:METH:cg20947775:SCD5:TssU229:Island	N:GEXP::GNAI1:2770:	N:GEXP::KCTD15:79047:	N:GEXP::CCDC65:85478:	N:GEXP::CLDN10:9071:	N:GEXP::PBK:55872:	N:GEXP::PLEKHH2:130271:	N:GEXP::HEATR1:55127:	N:GEXP::TES:26136:	N:GEXP::ZNF167:55888:	N:METH:cg19044630:PRUNE2:TssU528:Shore	N:GEXP::METT10D:79066:	N:GEXP::KITLG:4254:	N:GEXP::UCK2:7371:	N:GEXP::WNT5A:7474:	N:GEXP::CHP2:63928:	N:GEXP::SOSTDC1:25928:	N:GEXP::RNF186:54546:	N:GEXP::XK:7504:	N:GEXP::PROM1:8842:	N:GEXP::CHST2:9435:	N:GEXP::WSCD1:23302:	N:GEXP::WDR60:55112:	N:GEXP::GPR125:166647:	N:GEXP::CCL28:56477:	N:METH:cg23097681:ARHGAP24:TssU94:Shore	N:GEXP::ATOX1:475:	N:GEXP::EIF2S3:1968:	N:GEXP::AP1S3:130340:	N:GEXP::ZKSCAN5:23660:	N:GEXP::SIGLECP3:284367:	N:GEXP::CTSC:1075:	N:GEXP::WNT3:7473:	N:GEXP::CCT3:7203:	N:GEXP::ATF5:22809:	N:GEXP::TMEM107:84314:	N:METH:cg18840461:SOWAHA:TssU415:Island	N:GEXP::TLE4:7091:	N:METH:cg05894797:PSEN2:TssU25:Shore	N:GEXP::NONO:4841:	N:MIR::hsa-miR-452-3p:Corrected:	N:GEXP::SBK1:388228:	N:GEXP::CSPG5:10675:	N:GEXP::TNFAIP1:7126:	N:METH:cg21311175:HIRA:TssU520:Shore	N:GEXP::TPK1:27010:	N:GEXP::SDR42E1:93517:	N:GEXP::ISPD:729920:	N:GEXP::BMP6:654:	N:GEXP::C19orf12:83636:	N:GEXP::REXO2:25996:	N:MIR::hsa-miR-1295a:Corrected:	N:GEXP::LOC338758:338758:	N:GEXP::PAK3:5063:	N:GEXP::FLJ32063:150538:	N:GEXP::MEIS3P1:4213:	N:GEXP::C15orf51:196968:	N:GEXP::CCDC13:152206:	I:CNVR::MYO1C:4641:	N:GEXP::FDX1:2230:	I:CNVR::PCSK5:5125:	I:CNVR::LOC101927722:101927722:	I:CNVR::SNCB:6620:	I:CNVR::PTP4A1:7803:	I:CNVR::POLR1D:51082:	N:GEXP::FAM185A:222234:
TCGA-MH-A55Z	KIRP_1	38354.0	41.327	0.043856	1273.0	161.91	127.79	8126.7	12669.0	13.050999999999998	15897.0	378.47	1936.4	0.035973000000000005	1742.8	0.033969	30871.0	127.24	8.7004	2021.2	0	6511.1	26.101	2.2031	8.1566	1.6313	6053.3	15.769	297.99	0.030345999999999998	422.51	87.54799999999999	247.42	755.91	4518.2	4028.3	0.047024	0.047442000000000005	0	48.958	8.7004	0.032019	3572.6	8.8363	3908.1	115.82	0.031136	3039.2	40.783	233.28	525.97	26.101	5824.9	247.42	3645.5	138.12	0.033503	920.61	2407.8	73.953	2778.7	0.0	5072.3	4.894	0.0	4616.6	78.847	1489.9	935.84	1941.3	315.93	0.061061000000000004	1008.7	1928.2	721.04	630.23	6.5253	20220.0	38.064	4109.8	118.54	460.58	0.036766	576.94	0.063667	4512.8	0.24479	779.77	0.0	2094.2	0.085018	2557.9	55.465	464.38	138.5	486.13	449.7	0.97916	45.677	0.0	71.234	741.16	11.419	83.197	1	514.95	0	0	0	0	0	187.06
TCGA-MH-A560	KIRP_2	1745.7	72.844	0.1223	2284.3	9511.1	8343.1	35425.0	15194.0	15.335	5499.7	26.198	996.17	0.08544500000000001	192.33	0.041621	3016.0	7004.5	8.9457	1.9169	0	2629.0	152.72	12.809000000000001	53.674	3.8339	3129.7	46.645	9.5847	0.062033000000000005	1851.1	668.37	256.87	1471.7	1989.1	3307.3	0.15358	0.10848	0	0.98529	8.9457	0.037548000000000005	2708.0	525.23	7431.3	82.428	0.055038	219.17	227.48	83.706	1044.1	40.256	632.59	346.96	611.5	21.725	0.12935	753.36	88.179	97.764	103.51	0.0	14.697000000000001	289.46	7.6677	4915.0	169.33	1757.8	302.24	762.3	20.447	0.035079	1626.8	3229.4	527.16	232.59	0.639	6154.0	9.5847	7149.5	948.24	358.47	0.051016000000000006	143.77	0.07531399999999999	4557.2	0.98529	234.5	39.617	1641.1	0.073353	1167.4	109.27	38.339	62.901	710.54	997.44	0.0	26.198	0.0	0.0	624.28	0.639	76.67699999999999	1	944.41	0	0	0	0	0	94.569
TCGA-MH-A561	KIRP_1	10282.0	22.965	0.06965299999999999	1299.4	76.351	275.99	9231.9	18904.0	10.437999999999999	11938.0	526.1	2851.8	0.069254	968.27	0.036154	35874.0	135.28	2.0877	566.6	0	7260.2	32.568000000000005	2.4379	7.9332	2.5052	3414.6	13.779000000000002	946.55	0.048318	346.56	164.93	221.29	305.86	4504.0	2992.5	0.05223099999999999	0.070864	0	24.004	3.3403	0.029866000000000004	5589.6	1.3111	5112.7	45.928999999999995	0.057363	1623.0	35.908	168.69	229.1	2.5052	2067.6	328.6	3129.0	127.35	0.042344	1019.6	3612.5	59.29	779.12	0.0	2350.3	11.274000000000001	3.3403	14096.0	123.17	1199.6	673.07	1800.4	1273.1	0.33033	694.78	2197.9	1255.5	346.14	31.315	30247.0	21.294	5124.8	479.33	670.98	0.051112	448.85	0.06791900000000001	6574.1	0.18753	873.9	0.4175	3354.6	0.11638	1729.4	160.75	199.16	845.84	393.74	571.61	0.37506	36.326	0.0	20.877	1154.9	2.0877	183.72	1	481.42	0	0	0	0	0	92.693
TCGA-MH-A562	KIRP_1	53500.0	191.91	0.058112	981.29	18.389	319.86	9724.4	11967.0	29.572	14217.0	263.13	1289.7	0.05832999999999999	1105.0	0.046823000000000004	24018.0	197.34	35.003	1528.7	0	3690.5	65.781	0.9697600000000001	33.193000000000005	6.035	5836.4	53.711999999999996	680.14	0.035281	552.2	339.77	194.93	395.34	2403.1	2901.6	0.057257	0.04131	0	47.195	12.07	0.032524000000000004	2638.5	25.999000000000002	4269.2	98.37100000000001	0.038949	1382.0	13.277000000000001	267.95	472.77	48.28	3042.2	208.81	3278.8	135.79	0.044176	1039.2	1500.3	66.98899999999999	1478.6	0.0	6062.2	8.449	2.414	4188.3	28.968000000000004	1411.6	688.59	1657.8	412.19	0.062705	1889.0	2235.4	648.16	589.02	25.951	12658.0	18.709	5249.9	789.38	333.13	0.03132	404.95	0.087055	4083.3	0.64651	651.78	1.8105	1842.3	0.068874	2170.8	106.82	320.46	112.06	435.12	449.61	0.32326	40.434	1.8105	27.156999999999996	656.0	2.414	85.094	1	589.02	0	0	0	0	0	150.27
TCGA-P4-A5E6	KIRP_2	13510.0	73.296	0.063318	23568.0	28558.0	27044.0	42241.0	15474.0	17.939	5332.1	146.08	1572.5	0.058807000000000005	737.06	0.041443	6894.4	6159.9	13.839	87.647	0	2872.5	351.1	17.274	31.266	10.251	3568.9	20.502	38.442	0.053813	12935.0	201.95	256.28	925.3	4555.1	619.17	0.12122999999999999	0.07839700000000001	0	80.438	3.0753	0.086984	2895.4	1077.3	9686.8	58.943999999999996	0.046428	341.88	291.64	217.32	1593.2	18.452	340.34	457.2	1515.6	64.582	0.056685	549.46	321.37	180.93	322.4	0.0	143.52	66.12	3.5879	3446.9	94.311	641.72	403.38	1009.2	140.44	0.083789	2032.8	2722.2	334.19	295.75	4.613	16113.0	4.613	5366.5	1386.0	293.18	0.041544	355.2	0.068023	4985.1	0.69794	514.61	3.5879	1372.8	0.042006	615.07	126.6	128.14	69.36399999999999	419.79	648.9	1.3959	20.502	2.0502	8.2009	339.83	5.6381	77.90899999999999	0	576.12	0	0	1	0	0	64.07
TCGA-P4-A5E7	KIRP_1	4016.9	84.24	0.07145900000000001	2706.2	2542.1	1964.1	11322.0	18465.0	33.051	28788.0	402.26	2179.8	0.069461	1125.8	0.044341000000000005	56572.0	60.056000000000004	8.8674	2157.2	0	7616.9	192.66	9.3277	42.321999999999996	8.4643	4985.1	10.883	519.95	0.044492000000000004	663.85	34.663000000000004	467.15	688.25	3781.1	2285.0	0.077187	0.061675	0	37.644	15.315999999999999	0.045045	7033.1	90.036	4169.7	201.13	0.04032	1891.6	96.735	110.04	111.75	20.153	2290.2	535.27	5943.9	217.65	0.045708	1098.3	3434.5	92.302	979.85	0.4031	72.148	0.8061	4.0306	895.61	268.84	1528.0	1093.5	1882.3	203.95	0.044236000000000004	570.34	3166.5	1090.7	760.58	22.975	31140.0	47.965	4022.6	499.8	499.8	0.040693	504.63	0.066562	4510.3	0.66627	498.19	6.0459	2861.5	0.06644299999999999	1061.3	188.63	213.62	206.84	419.19	680.37	0.11104000000000001	79.0	1.6123	26.199	1209.6	16.122	135.83	1	372.43	0	0	0	0	0	241.84
TCGA-P4-A5E8	KIRP_4	208.79	529.67	0.4577	12089.0	13186.0	15506.0	25488.0	14971.0	214.65	8984.6	252.01	1460.1	0.13224	339.93	0.76479	342.12	25.641	42.49100000000001	163.37	1	3063.7	556.04	98.86200000000001	141.39	138.46	1970.7	302.56	47.619	0.82726	4701.8	29.304000000000002	438.1	1837.5	4600.7	672.53	0.66875	0.049497	0	48.163999999999994	44.68899999999999	0.29671	5109.9	769.72	9542.1	246.15	0.046613999999999996	911.36	601.47	0.7326	20.666999999999998	78.388	376.56	942.12	1906.2	7.3260000000000005	0.12603	679.12	2567.0	366.3	150.92	0.0	19.78	0.7326	385.35	3285.7	3186.8	285.71	300.37	468.13	57.143	0.045311000000000004	734.07	4708.4	1697.4	315.02	1.4652	9072.5	0.0	7696.0	896.7	375.82	0.64171	129.67	0.43726000000000004	6421.2	6.6542	1128.2	79.12100000000001	3222.6	0.23237	243.22	334.8	87.912	168.53	484.98	1115.8	0.0	288.64	0.0	0.0	85.714	0.0	10.255999999999998	0	612.45	-1	0	0	0	-1	85.714
TCGA-P4-A5EA	KIRP_4	394.98	683.85	0.29757	7116.9	6269.9	5993.5	12889.0	24756.0	166.38	6525.4	256.12	974.68	0.19679000000000002	161.14	0.50011	782.1	112.01	68.778	8.5154	1	997.32	305.9	33.467	146.07	190.61	2037.8	157.21	845.64	0.20038	6585.6	154.59	287.56	914.15	1802.6	488.65	0.5221	0.1012	0	8.7435	75.328	0.36928	7313.4	517.91	7697.9	239.09	0.076331	337.99	371.4	12.445	39.23	170.96	366.82	475.55	1954.6	14.411	0.10689000000000001	1300.2	3476.9	287.56	155.9	0.0	7.2053	5.2402	159.17	21.616	403.5	370.75	188.65	339.31	13.100999999999999	0.058299000000000004	1322.5	5552.7	1184.3	345.2	17.031	6645.9	0.0	4956.6	1342.8	297.38	0.093682	321.62	0.14157999999999998	5993.5	1.206	668.78	124.45	2346.1	0.035463	133.63	249.57	53.056999999999995	469.43	600.66	989.09	0.0	62.228	0.0	1.3101	104.81	0.0	10.48	1	715.29	0	-1	-1	1	1	71.398
TCGA-P4-A5EB	KIRP_1	8319.0	35.147	0.056712	32914.0	30703.0	49665.0	41643.0	21419.0	16.250999999999998	5315.6	282.31	1146.3	0.040329000000000004	716.55	0.047958	2053.3	3842.4	15.873	39.681999999999995	0	5288.2	752.08	11.630999999999998	35.903	0.3779	1721.8	13.605	9.8262	0.03978	14986.0	84.27799999999999	410.81	734.37	4597.5	1386.2	0.10182999999999999	0.065339	0	47.494	6.0469	0.041819	2475.1	18165.0	7091.1	128.5	0.044998	632.65	122.83	139.46	1950.2	10.96	705.22	520.03	2589.9	75.208	0.045447	1036.7	186.7	120.56	350.72	1.1338	225.25	117.54	2.6455	5963.7	156.09	600.15	367.35	1102.8	52.153999999999996	0.11465999999999998	1321.6	3382.1	713.53	338.25	1.5117	40642.0	6.0469	6235.1	460.69	406.27	0.03619	317.08	0.061284000000000005	7350.0	1.6154	162.13	0.7559	1739.7	0.034654000000000004	390.78	140.21	106.2	74.592	448.98	1640.6	0.64617	23.432	4.1572	2.2676	812.17	2.2676	73.318	1	734.69	0	0	1	-1	1	110.73
TCGA-P4-A5ED	KIRP_2	965.01	72.171	0.07015	1593.2	0.0	750.68	6682.7	7945.9	8.7479	7361.9	241.12	436.3	0.078817	130.67	0.055688999999999995	609.62	97.868	9.8414	1.0935	0	1113.5	78.73100000000001	10.508	20.23	12.575	2895.0	56.315	45.38	0.043502	4191.4	177.69	106.07	1524.7	462.55	232.91	0.069334	0.055767	0	31.944000000000003	3.2805	0.031289	2577.4	14.762	2561.0	68.89	0.046945999999999995	558.23	909.24	12.575	2664.8	10.388	367.96	429.2	1255.9	106.62	0.061720000000000004	916.89	247.68	60.68899999999999	305.63	0.0	0.0	5.4675	5.4675	7821.8	1191.4	63.968999999999994	413.89	525.97	103.88	0.028463	819.03	2582.3	336.25	302.35	16.949	1217.6	3.8272	2911.4	848.0	281.03	0.033847	422.09	0.076185	3505.2	0.84062	142.7	0.5467	2927.0	0.034793	166.21	133.95	49.754	68.906	718.97	481.68	0.0	31.165	3.8272	0.0	335.7	4.9207	21.323	0	180.43	0	0	0	0	0	60.141999999999996
TCGA-PJ-A5Z8	KIRP_2	505.29	127.96	0.076182	3551.5	2417.2	631.28	17034.0	22361.0	52.498000000000005	8745.1	57.091	2510.4	0.11142	560.74	0.054664	3712.2	866.21	14.109000000000002	2805.3	0	1654.6	298.58	7.9771	45.607	12.468	510.54	89.24600000000001	26.249000000000002	0.11249	1799.7	309.08	531.87	1385.0	3161.3	1504.7	0.06940299999999999	0.074995	0	90.774	17.718	0.045285	2648.5	7106.6	7619.1	130.59	0.058755999999999996	740.55	208.02	198.18	344.74	13.124	2123.5	473.14	1372.1	148.63	0.072241	772.04	988.27	93.512	925.27	0.3281	24.936	0.6562	6.8903	2596.7	142.07	378.64	481.01	928.88	34.452	0.21761	1105.7	4732.0	614.88	406.2	11.812000000000001	7593.1	11.812000000000001	2951.0	951.85	232.96	0.051762999999999997	510.21	0.12491	5546.1	3.576	58.732	7.5466	2088.1	0.026954000000000002	293.66	158.48	71.85600000000001	24.008000000000003	632.6	1307.8	0.55015	47.903999999999996	8.2028	0.0	823.23	3.6092	67.919	0	336.97	0	0	0	0	0	123.04
TCGA-PJ-A5Z9	KIRP_1	7063.9	53.618	0.059312000000000004	1503.2	2181.1	1314.0	10202.0	16318.0	14.212	8867.6	510.34	1874.0	0.054586	1388.9	0.032918	41291.0	400.52	12.92	791.34	0	4660.8	35.53	4.8034	12.274000000000001	6.4599	1379.2	27.778000000000002	294.57	0.038332	528.42	140.83	333.98	431.55	3526.5	4637.6	0.057663	0.095384	0	126.66	6.4599	0.085635	3708.0	38.656	4107.9	89.147	0.049692	1385.0	34.884	220.28	566.21	15.504000000000001	3074.9	315.89	2779.7	161.5	0.026469	1084.0	1280.4	74.935	655.68	0.0	705.43	9.6899	1.2919999999999998	2742.9	30.362	1272.0	782.95	1675.1	329.46	0.084103	1359.2	2746.1	985.79	570.41	10.982000000000001	41178.0	8.3979	5098.8	521.96	598.19	0.036204	359.17	0.05220399999999999	4961.2	0.50562	774.55	5.167999999999999	2326.9	0.081192	809.43	122.09	92.37700000000001	317.18	358.53	793.93	0.50562	28.424	0.0	19.38	844.32	3.23	254.52	1	428.94	0	0	0	0	0	185.4
TCGA-Q2-A5QZ	KIRP_3	302.37	531.88	0.25488	5486.3	5676.9	15118.0	67617.0	105330.0	155.43	4756.5	78.324	400.12	0.056033000000000006	59.501999999999995	0.046097000000000006	1007.3	12031.0	108.08	23.072	0	301.52	211.29	37.085	172.44	18.215	204.01	409.23	5.4645	0.30498000000000003	7085.6	1138.4	277.47	2646.7	1197.9	689.74	0.3403	0.44375	0	1.1811	52.216	0.085744	1029.1	3558.8	12112.0	224.04	0.050867	181.54	97.75399999999999	85.61	413.84	111.11	61.324	473.59	486.95	34.001	0.038924	566.49	112.33	418.94	44.93	0.6072	5.4645	4.2502	21.858	73.467	250.15	177.9	152.4	148.15	103.22	0.12772	6392.8	5529.4	105.65	331.51	1.8215	8540.4	34.001	14286.0	1293.9	141.47	0.042904000000000005	98.96799999999999	0.07487	5469.9	5.1966	123.86	1.8215	1018.6	0.037795	622.95	70.431	24.894000000000002	35.829	365.51	1007.3	1.4173	3.6430000000000002	0.0	0.0	157.86	13.965	24.287	-1	593.81	0	-1	1	-1	-1	81.36
