PRAD	Labels	N:GEXP::TFF3:7033:	N:GEXP::SEPP1:6414:	N:MIR::hsa-miR-200b-3p:Corrected:	N:GEXP::ERG:2078:	N:GEXP::HLA-DMB:3109:	B:MUTA:COMP:SPOP::	B:MUTA:nons:SPOP::	N:METH:cg06816106:RP11-713D19.1:TssD221:Shore	B:MUTA:LOF:SMAD3::	N:GEXP::GHR:2690:	N:GEXP::CACNA1D:776:	N:GEXP::MAGED4B:81557:	N:GEXP::OGDHL:55753:	N:GEXP::LAT2:7462:	N:METH:cg10520594:NT5C:TssU53:Island	N:GEXP::ITPR3:3710:	B:MUTA:COMP:ACVR2A::	N:GEXP::ATP10A:57194:	N:MIR::hsa-miR-582-3p:Corrected:	N:GEXP::TP53I3:9540:	N:METH:cg13376158:NT5C:TssU132:Shore	N:GEXP::AGFG2:3268:	N:METH:cg08378505:NT5C:TssD57:Island	N:METH:cg04554033:C1QTNF1:TssU112:Island	N:GEXP::HDAC1:3065:	N:GEXP::ALOX15:246:	N:GEXP::EML6:400954:	N:GEXP::SEPT9:10801:	B:MUTA:COMP:JAK1::	N:MIR::hsa-miR-629-5p:Corrected:	N:MIR::hsa-miR-3065-3p:Corrected:	N:GEXP::H2AFY2:55506:	N:METH:cg26522057:B3GNT9:TssD556:Island	N:METH:cg23584144:DACT2:TssD86:Island	N:METH:cg07013787:SP5:TssU54:Island	N:METH:cg05145649:NT5C:TssU51:Island	N:METH:cg26020635:NA:NA:Island	N:METH:cg06172475:FLI1:TssU81:Island	N:METH:cg18153124:KCNQ3:TssD47:Island	N:METH:cg21092177:NT5C:TssU140:Shore	N:METH:cg12518360:SLC36A4:TssU173:Island	N:METH:cg25331703:LRRK1:TssU138:Island	N:METH:cg06620911:ANGPTL4:TssU2:Island	N:METH:cg08659394:B3GNT9:TssD200:Island	N:MIR::hsa-miR-99a-3p:Corrected:	N:GEXP::NKAIN1:79570:	N:GEXP::CCDC141:285025:	N:GEXP::TDRD1:56165:	N:GEXP::CNTLN:54875:	N:GEXP::SLC18A3:6572:	N:GEXP::PAX1:5075:	N:METH:cg27306873:LIPT1:TssD439:Shore	N:METH:cg14044057:RP11-713D19.1:TssD277:Shore	N:METH:cg06158040:EXO5:TssD161:Shore	N:GEXP::CHD1:1105:	N:METH:cg15031983:NA:NA:NA	N:METH:cg24016939:ZNF671:TssU142:Shore	N:METH:cg00245192:MGLL:TssD271:Island	N:METH:cg14913925:FAM200A:TssD519:Shore	N:METH:cg12030835:NA:NA:NA	N:GEXP::KIAA0087:9808:	N:GEXP::LOC100190940:100190940:	N:GEXP::CDH7:1005:	I:CNVR::TMPRSS2:7113:	N:GEXP::AMPD3:272:	N:METH:cg01184522:ZNF496:TssU669:Island	N:GEXP::C17orf44:284029:	N:GEXP::KCNH8:131096:	N:GEXP::KCNG3:170850:	N:METH:cg18190030:SLC35F3:TssU1382:Shore	N:METH:cg26937798:CTD-3203P2.3:TssU631:Shore	I:CNVR::GRIK2:2898:	N:GEXP::PKNOX2:63876:	I:CNVR::MINPP1:9562:	N:METH:cg18107409:PPP2R5C:TssU441:Island	I:CNVR::CHD1:1105:	I:CNVR::GPATCH8:23131:	I:CNVR::MIXL1:83881:	N:METH:cg10444953:NA:NA:NA	N:METH:cg25820220:RP11-395G23.3:TssD16:Island	N:METH:cg05689600:ALDH7A1:TssD268:Shore
TCGA-HI-7171	PRAD_1	213.55	2132.4	1599.8	6843.6	4095.6	0	0	0.038782	0	406.88	5577.7	595.68	273.07	148.8	0.8072600000000001	3030.9	0	139.49	107.04	196.28	0.16080999999999998	1455.3	0.7829699999999999	0.27255999999999997	5855.4	436.19	228.09	6901.7	0	66.52199999999999	7.2612	1384.2	0.045409	0.028766000000000003	0.33431	0.52137	0.017812	0.02912	0.031038	0.15558	0.19288	0.36891	0.014584	0.013936000000000002	4.9189	2773.4	5.9067	945.98	523.88	19.765	87.23700000000001	0.043427999999999994	0.096174	0.025766000000000004	1028.7	0.35179	0.021463	0.07822	0.041032	0.30444	27.489	32.26	104.96	0	2078.9	0.10602	97.23299999999999	208.55	113.82	0.17485	0.22366	0	37.258	-1	0.034700999999999996	0	-1	-1	0.35741	0.09349	0.33123
TCGA-J4-8198	PRAD_1	219.76	7338.1	1040.0	7166.5	10834.0	0	0	0.30494	0	1575.9	1894.1	1060.8	1475.5	447.21	0.43125	3117.7	0	216.07	364.51	111.73	0.14353	1967.1	0.51122	0.34402	5200.1	268.7	72.638	4923.1	0	90.19	18.465999999999998	528.47	0.063223	0.030907	0.49655	0.34794	0.027011	0.056032000000000005	0.054225999999999996	0.12345	0.20271	0.42728999999999995	0.027724000000000002	0.12735	8.2964	1127.1	96.95299999999999	1425.4	321.02	22.160999999999998	10.465	0.050926	0.15804	0.032011000000000005	924.9	0.031248	0.023275999999999998	0.043316	0.034619	0.052338	161.28	287.17	219.76	-1	994.15	0.04993	90.182	202.22	199.45	0.12493	0.25115	0	291.17	0	0.061163999999999996	0	-1	0	0.057551	0.10835999999999998	0.01949
TCGA-J4-8200	PRAD_2	19696.0	16364.0	718.99	267.59	422.1	0	0	0.046778	0	315.99	177.78	91.876	14.427	200.58	0.091653	552.34	0	73.065	654.04	315.99	0.082785	1063.9	0.04663	0.12505	3022.7	4.6538	11.169	2412.1	0	107.83	129.26	268.06	0.054068	0.34291	0.036886	0.038933999999999996	0.020909	0.21299	0.24803000000000003	0.064649	0.066187	0.020583	0.03565	0.089297	10.29	4.1884	48.4	868.87	101.92	0.0	0.0	0.037037	0.04371	0.032256	768.81	0.051512	0.10928	0.1919	0.02852	0.05122	2.3269	20.477	2.7923	0	391.39	0.12947999999999998	67.946	6.05	20.941999999999997	0.25445999999999996	0.10322	0	164.75	0	0.052424	0	0	0	0.054470000000000005	0.09819299999999999	0.017879
TCGA-J4-A67T	PRAD_1	3102.0	6770.3	1456.6	3000.9	419.02	0	0	0.13760999999999998	0	1452.0	833.76	740.35	238.65	337.62	0.50781	1625.6	0	582.26	1343.0	467.01	0.15880999999999998	873.18	0.573	0.12290999999999999	3090.8	20.994	62.553999999999995	6372.8	0	90.04799999999999	86.575	608.4	0.057877	0.052195000000000005	0.45641000000000004	0.37936	0.061350999999999996	0.044139	0.055459	0.14047	0.048212	0.080558	0.094028	0.32282	17.365	278.06	27.849	93.402	119.11	0.0	7.2836	0.053889	0.062228	0.032115	988.86	0.04281	0.042342000000000005	0.11868	0.034981	0.04578	11.14	80.977	16.709	0	603.68	0.024405	190.23	255.36	79.263	0.19243	0.044924	0	299.91	0	0.032267000000000004	0	-1	0	0.042062	0.073077	0.02574
TCGA-J4-A6G1	PRAD_1	215.21	5825.8	863.19	3501.1	2290.4	0	0	0.20423	0	1703.4	2379.9	205.62	453.69	492.62	0.12568	2467.7	0	157.49	560.37	297.09	0.049223	1072.9	0.043416	0.10163	4262.2	179.42	174.5	9221.9	0	73.317	38.898	916.33	0.046755	0.063198	0.11688	0.023982	0.025116	0.040527999999999995	0.029878	0.044854000000000005	0.050272000000000004	0.26298	0.025663	0.022713999999999998	8.8405	456.38	24.160999999999998	318.57	173.6	0.0	20.581999999999997	0.040861	0.096038	0.099123	697.99	0.02802	0.016328	0.020741	0.05235599999999999	0.035649	76.063	74.72	56.823	0	736.47	0.020722	80.984	44.743	27.741	0.063622	0.027537	0	116.78	0	0.035352	0	0	0	0.037422000000000004	0.092554	0.035757
TCGA-J4-A6G3	PRAD_3	2735.8	6569.8	927.7	330.2	1099.2	1	1	0.37127	0	1171.3	458.06	308.44	24.031999999999996	656.56	0.083875	1546.5	0	485.45	362.09	450.37	0.070426	807.49	0.039311	0.11117	3132.4	35.086999999999996	82.671	5326.0	0	79.428	48.515	680.6	0.060773	0.034289	0.067701	0.025441	0.021435	0.28853	0.34491	0.050993000000000004	0.15267999999999998	0.021006	0.025065999999999998	0.30705	11.389000000000001	295.12	90.36200000000001	1.4419	274.45	0.0	0.0	0.051376	0.24025	0.21045	861.32	0.091163	0.027775	0.067899	0.16917000000000001	0.081615	1.9226	10.574000000000002	41.816	0	310.02	0.052917	57.678000000000004	29.319000000000003	22.11	0.080417	0.058873	0	128.33	0	0.038794	0	0	0	0.0316	0.07119400000000001	0.22906999999999997
TCGA-J4-A6M7	PRAD_1	51.153	4645.3	813.61	7931.6	6817.7	0	0	0.091926	0	1834.1	7654.0	1476.6	983.39	83.139	0.72268	6931.9	0	280.3	2319.9	148.85	0.20275	1265.9	0.72842	0.71722	5298.9	490.32	776.85	7484.8	0	69.316	23.193	841.83	0.031506	0.023615999999999998	0.6218199999999999	0.45821999999999996	0.015792	0.047879000000000005	0.026775	0.17118	0.083751	0.016489	0.017417	0.012781	9.4882	488.35	24.384	1848.2	1283.5	17.825	13.722000000000001	0.052233	0.062030999999999996	0.012281	2484.1	0.027197000000000002	0.024019	0.020404	0.02576	0.027866000000000002	122.53	313.27	241.3	-1	1494.1	0.023209999999999998	106.65	313.22	385.48	0.068223	0.11442000000000001	0	682.8	0	0.038899	0	0	0	0.039264	0.078208	0.019511
TCGA-J4-A83I	PRAD_1	152.1	2944.2	962.58	9212.5	1704.1	0	0	0.046131	0	1174.4	4641.5	378.79	339.09	103.56	0.13192	2395.7	1	221.14	303.49	359.22	0.064466	550.88	0.02634	0.26139	5974.1	641.5	248.83	9460.6	1	54.882	27.061	1233.4	0.063263	0.29149	0.064141	0.027499000000000003	0.026099	0.050754	0.043047	0.071133	0.048601	0.031552	0.46533	0.047787	7.0815	2223.7	2.1575	626.39	311.04	26.25	204.96	0.03863	0.05537	0.034716000000000004	678.89	0.073912	0.044702	0.16068	0.039137	0.051158999999999996	64.006	7.9108	53.578	0	1185.9	0.025302	61.848	298.09	74.074	0.17822000000000002	0.038036	0	87.01899999999999	-1	0.064676	0	0	0	0.66157	0.36545	0.036863
TCGA-J4-A83K	PRAD_1	489.57	4889.4	600.12	6670.6	4128.9	0	0	0.16195	0	1071.7	1425.4	1177.7	445.22	291.23	0.49113999999999997	2925.3	0	297.16	948.36	319.16	0.27397	1159.0	0.55011	0.37012	4838.8	95.33	658.58	7855.1	0	81.749	27.123	1030.1	0.038787999999999996	0.0261	0.44316000000000005	0.48700000000000004	0.024373	0.071604	0.030743	0.21953000000000003	0.068632	0.027779	0.049372000000000006	0.036075	6.6385	538.11	5.5871	759.14	201.13	3.4919	9.4282	0.12517	0.12485	0.017100999999999998	638.32	0.056473	0.016636	0.020393	0.034086	0.059394	49.585	320.56	37.713	-1	827.24	0.050868000000000003	72.283	292.62	112.79	0.06695	0.12305999999999999	0	307.64	0	0.055866	0	0	0	0.13904	0.10157000000000001	0.023888
TCGA-J4-A83N	PRAD_1	1418.6	6385.2	1043.8	6236.8	1254.2	0	0	0.034573	0	2251.2	828.67	894.07	283.22	227.77	0.5815899999999999	2476.8	1	366.63	957.22	445.55	0.16243	1519.0	0.60823	0.31251	5263.7	276.22	111.39	6044.0	0	67.4	67.051	997.5	0.043956	0.033095	0.5192	0.25519000000000003	0.022824	0.049829000000000005	0.042651	0.12399	0.057157000000000006	0.033583	0.039432	0.051565	7.3337	610.89	8.991	715.28	234.76	0.4995	5.994	0.058939	0.069846	0.021738999999999998	509.49	0.035023	0.019258	0.039027	0.038110000000000005	0.043884	21.479	39.461	22.976999999999997	0	841.66	0.081075	95.405	138.36	354.15	0.044964	0.055237	0	189.31	0	0.085481	0	0	0	0.22508000000000003	0.07977100000000001	0.021071
TCGA-J9-A52B	PRAD_1	952.75	3821.0	1604.9	5920.4	793.11	0	0	0.60446	0	1140.9	3514.1	402.79	5239.6	299.96	0.5847600000000001	1569.1	1	127.61	207.89	377.74	0.082492	1405.7	0.42513	0.61201	5782.1	63.55	95.58	9928.6	0	79.553	40.268	1295.9	0.042022000000000004	0.046782	0.28945	0.060087	0.022941999999999997	0.032452999999999996	0.031011	0.10254	0.044277	0.31624	0.038633999999999995	0.015629	4.6924	2278.2	2.0336	194.72	360.46	809.38	290.81	0.037971	0.39383	0.029075	388.42	0.03921	0.022297	0.020909999999999998	0.030836000000000002	0.045287	15.252	10.168	248.1	-1	1005.6	0.02161	36.097	46.773	197.26	0.089774	0.23117	-1	299.45	-1	0.026993	-1	-1	0	0.08578	0.084329	0.31228
TCGA-J9-A8CK	PRAD_1	298.97	6223.4	182.05	7583.0	1810.8	0	0	0.047961000000000004	0	1348.3	1252.3	1327.7	1458.1	328.36	0.48086999999999996	1742.0	1	370.15	1038.1	342.6	0.35088	1401.2	0.5454899999999999	0.36765	4925.8	225.49	77.612	4423.4	1	49.897	22.953000000000003	963.03	0.047706	0.044135	0.46388999999999997	0.54262	0.034395999999999996	0.084511	0.028406	0.33615	0.06544900000000001	0.073	0.10947	0.018193	8.4112	558.9	9.1848	595.18	296.21	36.28	25.258000000000003	0.28952	0.063282	0.031659	520.32	0.041699	0.028502999999999997	0.043948	0.039036	0.034137	57.405	76.234	58.324	-1	467.51	0.12359	43.628	99.656	285.19	0.11160999999999999	0.18750999999999998	0	211.71	0	0.13509000000000002	0	-1	0	0.17035	0.066733	0.037551999999999995
TCGA-J9-A8CL	PRAD_2	708.52	6586.4	27.024	397.98	872.2	0	0	0.54315	1	275.22	329.6	109.51	181.61	312.22	0.044202	377.18	0	192.82	145.0	130.04	0.07799099999999999	896.86	0.024049	0.05386900000000001	4720.9	2.2422	3.9238	2247.2	0	67.964	582.43	199.55	0.37464000000000003	0.32264	0.062067	0.023861	0.086792	0.28087	0.22751	0.059454999999999994	0.095589	0.49876000000000004	0.029323000000000002	0.64968	18.957	170.96	170.96	615.47	116.59	0.0	2.8027	0.040060000000000005	0.3881	0.03048	724.22	0.026843000000000002	0.094587	0.49383	0.035735	0.051123	2.2422	0.5605	3.3632	0	181.61	0.16639	37.556	18.498	64.462	0.37294	0.4027	-1	238.79	0	0.064175	1	1	-1	0.6138399999999999	0.082608	0.035115
TCGA-J9-A8CM	PRAD_1	813.85	5102.8	48.81399999999999	5562.4	640.31	0	0	0.030133999999999998	0	1014.8	617.25	151.83	37.342	154.31	0.07801799999999999	726.18	0	296.54	322.84	616.15	0.060322	527.19	0.025921	0.28903	4047.3	55.465	32.4	8468.5	0	63.575	39.022	1213.1	0.047899000000000004	0.050218	0.38966	0.023566999999999998	0.022209	0.071634	0.051365	0.065712	0.064176	0.028770999999999998	0.033847	0.43013999999999997	3.3614	919.83	3.8441	802.31	172.98	0.0	34.047	0.04325	0.028379	0.031658	380.01	0.032539	0.018374	0.021144999999999997	0.033460000000000004	0.049525	20.319000000000003	101.59	125.21	-1	478.86	0.036161	121.36	53.268	91.15899999999999	0.2369	0.06904600000000001	0	238.88	-1	0.05775	0	-1	1	0.40068000000000004	0.082864	0.028566
TCGA-J9-A8CN	PRAD_2	17382.0	16941.0	451.79	237.99	181.56	0	0	0.059417	1	306.7	196.65	28.296	6.7039	943.58	0.074114	910.96	0	15.084000000000001	1039.2	146.93	0.065314	1091.1	0.035397000000000005	0.12586	2588.3	0.0	12.29	1836.3	0	165.44	115.86	292.18	0.088411	0.4234	0.027297000000000002	0.023469	0.02377	0.36506	0.23379	0.041356	0.068129	0.027076	0.026601999999999997	0.43891	21.249000000000002	2.2346	336.31	555.87	56.425	0.0	0.5587	0.069293	0.047622000000000005	0.085626	574.3	0.030045	0.03129	0.27310999999999996	0.030137	0.045254	0.0	0.0	0.0	0	125.14	0.14044	97.765	1.676	54.19	0.49473	0.3721	-1	707.26	0	0.055004	0	0	0	0.068134	0.07530099999999999	0.018697
TCGA-KC-A4BL	PRAD_2	856.17	4764.6	475.31	225.96	557.45	0	0	0.12957	0	283.83	280.85	412.18	77.872	226.38	0.063575	1607.4	0	144.68	231.76	228.09	0.055247000000000004	852.77	0.020666	0.064608	3130.2	99.149	145.53	5886.4	0	39.306999999999995	39.911	668.94	0.040875999999999996	0.025921	0.10887999999999999	0.016640000000000002	0.019471000000000002	0.053914	0.1276	0.057104999999999996	0.049925	0.025287	0.016811000000000003	0.07619	13.001	31.064	4.2553	110.64	160.85	0.0	0.0	0.0387	0.096735	0.041173	738.72	0.052666	0.084695	0.035375	0.041722	0.10812999999999999	1.7021	8.9362	20.425	0	331.06	0.020508000000000002	28.511	16.596	10.638	0.10536	0.039697	0	194.89	0	0.032213	0	0	0	0.067833	0.1483	0.028237
TCGA-KC-A4BN	PRAD_1	2444.2	8074.1	1040.7	2204.0	2545.6	0	0	0.041514999999999996	0	1177.2	1356.4	981.24	231.51	223.34	0.42168999999999995	2606.4	0	311.59	1077.4	445.59	0.17873	906.99	0.49591999999999997	0.20615	3870.9	184.67	96.41799999999999	6790.1	0	94.177	28.559	691.82	0.049491	0.03375	0.21504	0.39211	0.016729	0.039619	0.03893	0.15937	0.050336	0.087287	0.016009	0.11173	10.2	305.05	40.855	427.62	158.52	1.0895	70.271	0.044728	0.077903	0.025943	1242.5	0.030769	0.021397	0.030369	0.028201999999999998	0.042464999999999996	51.75	30.505	35.953	0	649.87	0.038137	65.913	116.03	96.963	0.14611	0.093157	0	282.17	0	0.031327999999999995	0	0	0	0.045718	0.09488300000000001	0.028712
TCGA-KC-A4BR	PRAD_1	1836.0	4492.1	142.62	3545.2	1106.0	0	0	0.04394	0	1105.0	1907.8	609.06	250.95	303.71	0.16698	1940.3	0	294.68	592.94	171.1	0.073422	998.1	0.21624000000000002	0.10004	4343.6	50.855	163.97	6538.0	0	90.212	20.164	413.97	0.03998	0.042725	0.21905	0.038995999999999996	0.017306000000000002	0.06245	0.021858000000000002	0.07426	0.042911000000000005	0.021214	0.017698	0.012121999999999999	9.1368	281.37	5.2281	324.14	274.71	7.1293	7.6046	0.023971	0.08213200000000001	0.027468	1322.7	0.024455	0.13209	0.020446000000000002	0.016781	0.043269999999999996	22.814	214.35	33.745	0	404.47	0.038493	43.251000000000005	70.817	244.77	0.097349	0.034161000000000004	0	361.69	0	0.040772	0	0	0	0.035764	0.091542	0.049119
TCGA-KC-A4BV	PRAD_1	172.44	3040.7	1463.6	7134.6	990.05	0	0	0.060660000000000006	1	1085.0	2032.1	63.902	37.671	117.26	0.5443100000000001	1503.1	1	110.89	318.16	95.50299999999999	0.13777	1631.5	0.54214	0.052799	5773.7	517.31	181.99	4014.3	1	64.122	28.206999999999997	1418.2	0.074614	0.038784	0.50579	0.13530999999999999	0.021296000000000002	0.040824	0.14973	0.12254000000000001	0.06242999999999999	0.067057	0.48636999999999997	0.16384	12.089	1534.4	17.509	401.64	387.32	0.5306	6.8975	0.072651	0.052528	0.041786000000000004	651.54	0.037427999999999996	0.029316000000000002	0.090408	0.036275999999999996	0.048675	11.673	127.34	68.444	-1	822.92	0.055771	42.977	123.09	35.548	0.42253	0.30341999999999997	-1	126.28	-1	0.059311	0	-1	0	0.66947	0.09373300000000001	0.27326
TCGA-KC-A7F3	PRAD_2	26061.0	10886.0	166.12	153.93	348.19	0	0	0.07309	0	256.41	304.15	130.86	13.582	340.78	0.053470000000000004	1097.9	0	125.53	508.92	366.71	0.074013	902.17	0.045529	0.023499000000000003	2892.1	0.8231	80.257	3325.1	0	61.333999999999996	26.320999999999998	407.87	0.051082	0.1986	0.025313	0.023849000000000002	0.20459000000000002	0.1999	0.34586999999999996	0.069199	0.064279	0.10115	0.052961	0.39495	12.043	14.817	25.929000000000002	42.803999999999995	78.199	0.0	0.4116	0.060697	0.095718	0.054564	837.14	0.14300000000000002	0.05404400000000001	0.16592	0.06377200000000001	0.091306	2.8810000000000002	0.4116	7.8199	0	297.98	0.2117	149.4	30.868000000000002	109.89	0.27673000000000003	0.071966	0	170.8	0	0.057744000000000004	0	0	0	0.039261000000000004	0.16168	0.016666
TCGA-KC-A7F6	PRAD_1	586.08	5295.0	527.3	7041.4	1911.6	0	0	0.6330899999999999	0	1244.6	1080.9	814.42	1319.8	146.28	0.57445	2590.2	1	196.61	2646.1	342.87	0.50785	1649.6	0.6671100000000001	0.34754	5225.3	345.72	44.215	5861.2	1	79.283	53.653	867.83	0.31987	0.38274	0.43231	0.59549	0.016954	0.069708	0.027522	0.42133999999999994	0.060478	0.39553	0.087038	0.63873	6.1513	566.79	8.4666	837.25	142.05	10.818	13.640999999999998	0.10979000000000001	0.36888000000000004	0.0221	768.11	0.035116	0.021311	0.06099299999999999	0.040967	0.074397	47.977	121.36	55.974	0	589.84	0.039313	50.32899999999999	333.02	129.82	0.10184	0.08920800000000001	-1	90.31	0	0.053165	0	0	0	0.25877	0.095126	0.023195
TCGA-KC-A7FA	PRAD_2	11848.0	11958.0	459.72	165.26	403.76	0	0	0.13854	0	1782.3	354.77	546.15	14.844000000000001	156.36	0.063198	673.26	0	43.048	452.22	132.11	0.055026	478.48	0.05734500000000001	0.050296	3687.3	0.4948	53.934	3016.8	0	97.44	33.23	220.68	0.043789	0.25476	0.037358999999999996	0.020791	0.019502000000000002	0.052372	0.33426	0.06636	0.04958	0.023413	0.02426	0.015345	8.4948	12.865	5.9377	822.86	97.971	6.4325	0.9896	0.039956	0.10092000000000001	0.021245	534.88	0.040421	0.020703	0.10196000000000001	0.030272000000000004	0.054451	2.474	7.9169	3.9584	-1	598.71	0.034361	63.83	7.4221	25.235	0.1907	0.074326	-1	129.14	0	0.048675	-1	0	0	0.065999	0.29479	0.021373
TCGA-KC-A7FE	PRAD_2	9008.9	8400.3	205.63	378.06	400.94	0	0	0.059923000000000004	0	715.0	173.77	314.59	119.1	305.16	0.11978	1123.7	0	230.56	412.11	314.06	0.08564	816.72	0.12330999999999999	0.034905	2546.8	1.6953	14.834000000000001	4942.7	0	53.776	55.467	641.68	0.06747	0.16455	0.037744	0.055719000000000005	0.027754	0.049923	0.037902	0.07828099999999999	0.07479	0.022243000000000002	0.017362	0.33816999999999997	7.4407	24.581999999999997	27.973000000000003	11.443	149.19	0.0	0.4238	0.036403	0.09274400000000001	0.022638	504.36	0.24081999999999998	0.063128	0.11598	0.040133999999999996	0.18129	1.2715	2.1191	16.529	-1	298.8	0.057955999999999994	59.336000000000006	10.172	5.5098	0.23105	0.08669	0	457.31	0	0.059498	0	0	0	0.063586	0.1103	0.02249
TCGA-KK-A59X	PRAD_3	11746.0	8526.4	493.54	118.18	737.68	1	1	0.40501	1	220.99	68.892	22.279	2.1198	290.41	0.10371	310.5	1	155.27	753.75	498.65	0.07388600000000001	1510.9	0.019068	0.056430999999999995	1725.5	40.806	6.3593	3273.4	0	148.48	54.163999999999994	278.22	0.32252	0.2345	0.33395	0.034520999999999996	0.025337000000000002	0.90853	0.38255	0.057773000000000005	0.8496600000000001	0.4371	0.49549	0.67683	16.287	14.308	142.02	31.796999999999997	86.38	0.0	0.0	0.10897000000000001	0.33669	0.29774	209.86	0.79582	0.40753	0.034941	0.2732	0.8215399999999999	1.5898	0.0	4.2395	0	146.79	0.30307	60.413000000000004	1.5898	7.9491	0.62657	0.49233999999999994	-1	188.13	0	0.052269	-1	0	0	0.046485000000000005	0.11009000000000001	0.019122
TCGA-KK-A59Y	PRAD_1	188.31	3681.7	1444.4	8045.0	2110.1	0	0	0.46453999999999995	0	627.89	1716.9	699.73	1556.8	58.537	0.74048	1407.3	0	289.92	583.2	384.91	0.15602	1439.1	0.7479100000000001	0.4488	5038.6	534.56	196.04	9704.4	0	65.789	19.785999999999998	1253.6	0.042579	0.031147	0.16827999999999999	0.48184	0.016262000000000002	0.034824	0.029108999999999996	0.14382999999999999	0.062165	0.02266	0.026806	0.016228	6.4305	1409.3	2.7612	530.15	207.64	22.089000000000002	12.149000000000001	0.040435000000000006	0.33854	0.016788	478.24	0.025883	0.030867000000000002	0.030867000000000002	0.029874	0.037344	76.209	40.865	121.49	-1	996.79	0.023441	40.313	328.58	96.089	0.062891	0.039774000000000004	0	41.97	-1	0.052355	0	0	0	0.33296	0.09655599999999999	0.021695
TCGA-KK-A59Z	PRAD_3	960.02	7571.2	1701.9	289.69	639.05	1	1	0.8365299999999999	1	118.19	230.59	164.1	70.104	1680.8	0.055346000000000006	714.2	1	52.144	358.77	161.07	0.063019	1921.8	0.022897	0.06521	2712.6	220.74	6.9525	4351.7	0	135.86	341.47	451.33	0.45865	0.59782	0.72183	0.015645	0.69243	0.044232	0.053448	0.052507000000000005	0.8705799999999999	0.57527	0.62422	0.7649699999999999	18.855	105.45	659.33	21.436999999999998	128.04	0.0	0.0	0.76873	0.5102800000000001	0.37229	387.6	0.48321000000000003	0.7328600000000001	0.026400999999999997	0.23396999999999998	0.6710699999999999	5.2144	2.3175	5.7937	1	62.571999999999996	0.6285	129.78	15.064	24.334	0.32072	0.43566000000000005	-1	139.63	-1	0.027974000000000002	-1	0	0	0.04713	0.10361	0.030122000000000003
TCGA-KK-A6DY	PRAD_1	357.24	4670.1	1245.6	5380.8	2883.2	0	0	0.29896999999999996	0	2009.2	2031.8	997.39	622.3	299.87	0.50138	1945.1	1	81.851	656.13	281.51	0.16608	992.16	0.57119	0.48582	4750.8	71.142	305.6	5913.9	0	74.047	37.667	1072.5	0.15205	0.033152	0.462	0.34586	0.0192	0.036438	0.024262	0.15914	0.17588	0.028451999999999998	0.21578000000000003	0.40144	4.961	1427.8	23.331	494.93	195.83	9.1796	82.234	0.038165	0.19951	0.067579	1011.7	0.42763	0.12925	0.033280000000000004	0.22358000000000003	0.36668	55.46	106.33	76.49600000000001	-1	734.37	0.027643	40.926	166.38	250.91	0.20077	0.13649	0	137.31	-1	0.040351	0	0	0	0.14099	0.065694	0.038456
TCGA-KK-A6E0	PRAD_3	7071.9	10756.0	186.03	186.84	391.46	1	1	0.099136	0	280.92	421.37	58.255	69.795	938.12	0.060792	366.94	1	717.46	524.49	766.45	0.069649	1873.6	0.030642000000000003	0.026577999999999997	1796.0	10.838	8.2367	3943.6	0	71.97399999999999	143.58	880.46	0.33531	0.18384	0.52865	0.017738	0.60755	0.047883999999999996	0.36094	0.05852	0.12553	0.55948	0.55501	0.6738	32.111999999999995	228.46	98.40700000000001	3.4681	90.604	0.0	0.4335	0.074732	0.055342999999999996	0.097618	90.604	0.32264	0.24381999999999998	0.02505	0.34071999999999997	0.2325	1.3005	3.0346	4.7686	0	500.27	0.18837	58.957	1.3005	12.572000000000001	0.13124	0.41507	-1	309.96	0	0.63812	-1	0	0	0.034992	0.061338	0.012499
TCGA-KK-A6E1	PRAD_1	308.23	3738.3	1432.7	9233.8	3246.6	0	0	0.48628000000000005	0	2033.1	2004.4	57.248999999999995	879.79	59.702	0.27951	1609.8	1	602.11	196.24	698.37	0.072098	1474.5	0.04236	0.13059	4510.9	278.14	271.2	9523.5	0	61.136	42.001999999999995	2284.8	0.042097	0.035243000000000003	0.081987	0.018627	0.022469	0.037096	0.024012000000000002	0.05790700000000001	0.046986	0.020265000000000002	0.024534	0.012921	2.3334	1680.4	0.4628	621.08	176.33	2.7768	14.347000000000001	0.028243	0.35604	0.022197	486.4	0.025172	0.08064600000000001	0.019385	0.037729	0.025987	27.768	50.908	135.6	-1	1902.6	0.020347	40.264	223.07	366.54	0.047651	0.077605	-1	68.032	-1	0.043866	-1	0	0	0.032793	0.065899	0.018743
TCGA-KK-A6E2	PRAD_1	501.4	3692.8	1755.5	11377.0	3887.2	0	0	0.70457	0	1893.6	5402.6	2690.8	887.25	117.95	0.6348199999999999	3551.9	1	392.24	620.08	413.44	0.31738	1894.4	0.6332800000000001	0.70365	7682.1	347.86	957.62	6875.6	1	108.98	60.216	1368.2	0.17949	0.031219999999999998	0.72726	0.46648999999999996	0.017269	0.043660000000000004	0.040647	0.24799000000000002	0.042227999999999995	0.0238	0.14965	0.4637	7.019	2639.3	7.9968	1343.5	812.08	32.387	247.1	0.08556	0.43018	0.030037	738.11	0.055423	0.012882	0.014374000000000001	0.06365900000000001	0.037989	42.783	80.768	485.01	0	594.56	0.029969	43.183	207.12	329.47	0.06489600000000001	0.32368	0	54.378	0	0.38809	0	0	0	0.79232	0.074552	0.093487
