human_gene_symbol	gs_name
MLH1	E2F_TARGETS
MLLT10	SPERMATOGENESIS
MLLT11	MTORC1_SIGNALING
MLPH	ESTROGEN_RESPONSE_EARLY
MLYCD	BILE_ACID_METABOLISM
MLYCD	FATTY_ACID_METABOLISM
MLYCD	PEROXISOME
MMD	KRAS_SIGNALING_UP
MMP1	COAGULATION
MMP1	EPITHELIAL_MESENCHYMAL_TRANSITION
MMP10	COAGULATION
MMP10	KRAS_SIGNALING_UP
MMP11	COAGULATION
MMP11	KRAS_SIGNALING_UP
MMP12	COMPLEMENT
MMP13	COMPLEMENT
MMP14	COAGULATION
MMP14	COMPLEMENT
MMP14	EPITHELIAL_MESENCHYMAL_TRANSITION
MMP14	INFLAMMATORY_RESPONSE
MMP14	UV_RESPONSE_UP
MMP15	COAGULATION
MMP15	COMPLEMENT
MMP16	UV_RESPONSE_DN
MMP2	APICAL_JUNCTION
MMP2	APOPTOSIS
MMP2	COAGULATION
MMP2	EPITHELIAL_MESENCHYMAL_TRANSITION
MMP3	COAGULATION
MMP3	EPITHELIAL_MESENCHYMAL_TRANSITION
MMP7	COAGULATION
MMP8	COAGULATION
MMP8	COMPLEMENT
MMP9	ALLOGRAFT_REJECTION
MMP9	APICAL_JUNCTION
MMP9	COAGULATION
MMP9	KRAS_SIGNALING_UP
MMS22L	E2F_TARGETS
MNAT1	G2M_CHECKPOINT
MOCOS	HEME_METABOLISM
MOCS2	ESTROGEN_RESPONSE_LATE
MON2	PROTEIN_SECRETION
MOSPD1	HEME_METABOLISM
MOV10	INTERFERON_ALPHA_RESPONSE
MPC1	OXIDATIVE_PHOSPHORYLATION
MPC2	DNA_REPAIR
MPG	DNA_REPAIR
MPHOSPH10	MYC_TARGETS_V2
MPI	GLYCOLYSIS
MPO	REACTIVE_OXYGEN_SPECIES_PATHWAY
MPP1	HEME_METABOLISM
MPP2	XENOBIOTIC_METABOLISM
MPP5	APICAL_JUNCTION
MPPED2	ESTROGEN_RESPONSE_EARLY
MPZL1	APICAL_JUNCTION
MPZL2	APICAL_JUNCTION
MPZL2	KRAS_SIGNALING_UP
MRAP	ADIPOGENESIS
MRAS	MYOGENESIS
MRE11	E2F_TARGETS
MREG	ESTROGEN_RESPONSE_EARLY
MRPL11	OXIDATIVE_PHOSPHORYLATION
MRPL15	ADIPOGENESIS
MRPL15	OXIDATIVE_PHOSPHORYLATION
MRPL23	MYC_TARGETS_V1
MRPL23	UV_RESPONSE_UP
MRPL3	ALLOGRAFT_REJECTION
MRPL34	OXIDATIVE_PHOSPHORYLATION
MRPL35	OXIDATIVE_PHOSPHORYLATION
MRPL40	DNA_REPAIR
MRPL9	MYC_TARGETS_V1
MRPS11	OXIDATIVE_PHOSPHORYLATION
MRPS12	OXIDATIVE_PHOSPHORYLATION
MRPS15	OXIDATIVE_PHOSPHORYLATION
MRPS18B	MYC_TARGETS_V1
MRPS22	OXIDATIVE_PHOSPHORYLATION
MRPS30	OXIDATIVE_PHOSPHORYLATION
MRPS31	UV_RESPONSE_DN
MRTO4	MYC_TARGETS_V2
MSC	TNFA_SIGNALING_VIA_NFKB
MSH2	E2F_TARGETS
MSH2	PEROXISOME
MSH5	KRAS_SIGNALING_DN
MSMB	ESTROGEN_RESPONSE_EARLY
MSN	APICAL_JUNCTION
MSR1	INFLAMMATORY_RESPONSE
MSRA	REACTIVE_OXYGEN_SPECIES_PATHWAY
MSRB1	COMPLEMENT
MSRB2	COAGULATION
MST1	COAGULATION
MSX1	ANGIOGENESIS
MSX1	EPITHELIAL_MESENCHYMAL_TRANSITION
MSX1	UV_RESPONSE_UP
MT1E	HYPOXIA
MT1E	UV_RESPONSE_DN
MT2A	G2M_CHECKPOINT
MT2A	HYPOXIA
MT2A	INTERFERON_GAMMA_RESPONSE
MT2A	XENOBIOTIC_METABOLISM
MT3	COMPLEMENT
MTA1	UV_RESPONSE_DN
MTARC2	ADIPOGENESIS
MTCH2	ADIPOGENESIS
MTF2	G2M_CHECKPOINT
MTHFD1	XENOBIOTIC_METABOLISM
MTHFD2	E2F_TARGETS
MTHFD2	INTERFERON_GAMMA_RESPONSE
MTHFD2	MTORC1_SIGNALING
MTHFD2	UNFOLDED_PROTEIN_RESPONSE
MTHFD2L	MTORC1_SIGNALING
MTHFR	KRAS_SIGNALING_DN
MTIF2	ALLOGRAFT_REJECTION
MTMR10	KRAS_SIGNALING_UP
MTNR1A	SPERMATOGENESIS
MTOR	SPERMATOGENESIS
MTREX	UNFOLDED_PROTEIN_RESPONSE
MTRF1	OXIDATIVE_PHOSPHORYLATION
MTRR	OXIDATIVE_PHOSPHORYLATION
MTX2	OXIDATIVE_PHOSPHORYLATION
MUC1	ESTROGEN_RESPONSE_EARLY
MUC1	IL2_STAT5_SIGNALING
MVB12A	INTERFERON_ALPHA_RESPONSE
MVD	APICAL_JUNCTION
MVD	CHOLESTEROL_HOMEOSTASIS
MVK	CHOLESTEROL_HOMEOSTASIS
MVP	INTERFERON_GAMMA_RESPONSE
MVP	PEROXISOME
MX1	INTERFERON_ALPHA_RESPONSE
MX1	INTERFERON_GAMMA_RESPONSE
MX1	KRAS_SIGNALING_DN
MX2	INTERFERON_GAMMA_RESPONSE
MXD1	IL2_STAT5_SIGNALING
MXD1	INFLAMMATORY_RESPONSE
MXD1	P53_PATHWAY
MXD1	TNFA_SIGNALING_VIA_NFKB
MXD3	E2F_TARGETS
MXD4	P53_PATHWAY
MXI1	GLYCOLYSIS
MXI1	HEME_METABOLISM
MXI1	HYPOXIA
MXRA5	EPITHELIAL_MESENCHYMAL_TRANSITION
MYB	ESTROGEN_RESPONSE_EARLY
MYB	ESTROGEN_RESPONSE_LATE
MYBBP1A	ESTROGEN_RESPONSE_EARLY
MYBBP1A	MYC_TARGETS_V2
MYBL1	ESTROGEN_RESPONSE_EARLY
MYBL2	E2F_TARGETS
MYBL2	G2M_CHECKPOINT
MYBPC3	MYOGENESIS
MYBPH	MYOGENESIS
MYC	E2F_TARGETS
MYC	ESTROGEN_RESPONSE_EARLY
MYC	G2M_CHECKPOINT
MYC	IL2_STAT5_SIGNALING
MYC	INFLAMMATORY_RESPONSE
MYC	MYC_TARGETS_V1
MYC	MYC_TARGETS_V2
MYC	TNFA_SIGNALING_VIA_NFKB
MYC	UV_RESPONSE_DN
MYC	WNT_BETA_CATENIN_SIGNALING
MYCN	KRAS_SIGNALING_UP
MYD88	IL6_JAK_STAT3_SIGNALING
MYD88	INTERFERON_GAMMA_RESPONSE
MYD88	PI3K_AKT_MTOR_SIGNALING
MYF6	MYOGENESIS
MYH1	MYOGENESIS
MYH10	APICAL_JUNCTION
MYH10	MITOTIC_SPINDLE
MYH11	MYOGENESIS
MYH2	MYOGENESIS
MYH3	MYOGENESIS
MYH4	MYOGENESIS
MYH7	KRAS_SIGNALING_DN
MYH7	MYOGENESIS
MYH8	MYOGENESIS
MYH9	APICAL_JUNCTION
MYH9	HEDGEHOG_SIGNALING
MYH9	HYPOXIA
MYH9	MITOTIC_SPINDLE
MYH9	MYOGENESIS
MYL1	MYOGENESIS
MYL12A	ANDROGEN_RESPONSE
MYL12B	APICAL_JUNCTION
MYL2	MYOGENESIS
MYL3	MYOGENESIS
MYL4	HEME_METABOLISM
MYL4	MYOGENESIS
MYL6B	MYOGENESIS
MYL7	MYOGENESIS
MYL9	APICAL_JUNCTION
MYL9	EPITHELIAL_MESENCHYMAL_TRANSITION
MYLK	ADIPOGENESIS
MYLK	EPITHELIAL_MESENCHYMAL_TRANSITION
MYLK	MYOGENESIS
MYLPF	MYOGENESIS
MYO15A	KRAS_SIGNALING_DN
MYO1C	IL2_STAT5_SIGNALING
MYO1C	MYOGENESIS
MYO1E	IL2_STAT5_SIGNALING
MYO1E	MITOTIC_SPINDLE
MYO9B	MITOTIC_SPINDLE
MYOF	ESTROGEN_RESPONSE_EARLY
MYOF	ESTROGEN_RESPONSE_LATE
MYOG	MYOGENESIS
MYOM1	MYOGENESIS
MYOM2	MYOGENESIS
MYOT	KRAS_SIGNALING_DN
MYOZ1	MYOGENESIS
NAA11	SPERMATOGENESIS
NAA38	E2F_TARGETS
NAB2	ESTROGEN_RESPONSE_LATE
NABP1	ADIPOGENESIS
NABP1	UNFOLDED_PROTEIN_RESPONSE
NADSYN1	ESTROGEN_RESPONSE_EARLY
NAGK	HYPOXIA
NAMPT	INFLAMMATORY_RESPONSE
NAMPT	INTERFERON_GAMMA_RESPONSE
NAMPT	MTORC1_SIGNALING
NAMPT	TNFA_SIGNALING_VIA_NFKB
NANP	GLYCOLYSIS
NAP1L1	E2F_TARGETS
NAP1L1	MYC_TARGETS_V1
NAP1L2	KRAS_SIGNALING_UP
NAPA	PROTEIN_SECRETION
NAPG	PROTEIN_SECRETION
NARF	HEME_METABOLISM
NASP	E2F_TARGETS
NASP	G2M_CHECKPOINT
NASP	GLYCOLYSIS
NAT1	UV_RESPONSE_UP
NAV2	ESTROGEN_RESPONSE_EARLY
NAV2	MYOGENESIS
NBL1	ESTROGEN_RESPONSE_EARLY
NBL1	ESTROGEN_RESPONSE_LATE
NBN	E2F_TARGETS
NBN	FATTY_ACID_METABOLISM
NCAM1	MYOGENESIS
NCAN	HYPOXIA
NCAPD2	E2F_TARGETS
NCAPH	SPERMATOGENESIS
NCAPH2	FATTY_ACID_METABOLISM
NCBP1	MYC_TARGETS_V1
NCBP2	DNA_REPAIR
NCBP2	MYC_TARGETS_V1
NCF4	ALLOGRAFT_REJECTION
NCK1	ALLOGRAFT_REJECTION
NCK1	MITOTIC_SPINDLE
NCK1	PI3K_AKT_MTOR_SIGNALING
NCK2	MITOTIC_SPINDLE
NCL	G2M_CHECKPOINT
NCOA3	IL2_STAT5_SIGNALING
NCOA3	INTERFERON_GAMMA_RESPONSE
NCOA4	ANDROGEN_RESPONSE
NCOA4	HEME_METABOLISM
NCOA6	APICAL_SURFACE
NCOA7	INTERFERON_ALPHA_RESPONSE
NCOR2	ESTROGEN_RESPONSE_EARLY
NCOR2	ESTROGEN_RESPONSE_LATE
NCOR2	TGF_BETA_SIGNALING
NCOR2	WNT_BETA_CATENIN_SIGNALING
NCR1	ALLOGRAFT_REJECTION
NCS1	IL2_STAT5_SIGNALING
NCSTN	WNT_BETA_CATENIN_SIGNALING
NDC80	G2M_CHECKPOINT
NDC80	MITOTIC_SPINDLE
NDP	INFLAMMATORY_RESPONSE
NDRG1	ANDROGEN_RESPONSE
NDRG1	HYPOXIA
NDRG1	IL2_STAT5_SIGNALING
NDRG1	P53_PATHWAY
NDRG2	XENOBIOTIC_METABOLISM
NDST1	HYPOXIA
NDST2	HYPOXIA
NDST3	GLYCOLYSIS
NDUFA1	OXIDATIVE_PHOSPHORYLATION
NDUFA2	OXIDATIVE_PHOSPHORYLATION
NDUFA3	OXIDATIVE_PHOSPHORYLATION
NDUFA4	OXIDATIVE_PHOSPHORYLATION
NDUFA5	ADIPOGENESIS
NDUFA5	OXIDATIVE_PHOSPHORYLATION
NDUFA6	OXIDATIVE_PHOSPHORYLATION
NDUFA6	REACTIVE_OXYGEN_SPECIES_PATHWAY
NDUFA7	OXIDATIVE_PHOSPHORYLATION
NDUFA8	OXIDATIVE_PHOSPHORYLATION
NDUFA9	OXIDATIVE_PHOSPHORYLATION
NDUFAB1	ADIPOGENESIS
NDUFAB1	MYC_TARGETS_V1
NDUFAB1	OXIDATIVE_PHOSPHORYLATION
NDUFAF4	MYC_TARGETS_V2
NDUFB1	OXIDATIVE_PHOSPHORYLATION
NDUFB2	OXIDATIVE_PHOSPHORYLATION
NDUFB3	OXIDATIVE_PHOSPHORYLATION
NDUFB4	OXIDATIVE_PHOSPHORYLATION
NDUFB4	REACTIVE_OXYGEN_SPECIES_PATHWAY
NDUFB5	OXIDATIVE_PHOSPHORYLATION
NDUFB6	OXIDATIVE_PHOSPHORYLATION
NDUFB7	ADIPOGENESIS
NDUFB7	OXIDATIVE_PHOSPHORYLATION
NDUFB8	OXIDATIVE_PHOSPHORYLATION
NDUFC1	OXIDATIVE_PHOSPHORYLATION
NDUFC2	OXIDATIVE_PHOSPHORYLATION
NDUFS1	OXIDATIVE_PHOSPHORYLATION
NDUFS2	OXIDATIVE_PHOSPHORYLATION
NDUFS2	REACTIVE_OXYGEN_SPECIES_PATHWAY
NDUFS3	ADIPOGENESIS
NDUFS3	OXIDATIVE_PHOSPHORYLATION
NDUFS4	OXIDATIVE_PHOSPHORYLATION
NDUFS6	OXIDATIVE_PHOSPHORYLATION
NDUFS7	OXIDATIVE_PHOSPHORYLATION
NDUFS8	OXIDATIVE_PHOSPHORYLATION
NDUFV1	OXIDATIVE_PHOSPHORYLATION
NDUFV2	OXIDATIVE_PHOSPHORYLATION
NDUFV3	GLYCOLYSIS
NECTIN1	APICAL_JUNCTION
NECTIN2	APICAL_JUNCTION
NECTIN3	APICAL_JUNCTION
NECTIN4	APICAL_JUNCTION
NEDD4	BILE_ACID_METABOLISM
NEDD4L	HYPOXIA
NEDD9	APOPTOSIS
NEDD9	MITOTIC_SPINDLE
NEFH	APOPTOSIS
NEFH	SPERMATOGENESIS
NEGR1	APICAL_JUNCTION
NEK2	G2M_CHECKPOINT
NEK2	MITOTIC_SPINDLE
NEK2	SPERMATOGENESIS
NEK7	HEME_METABOLISM
NEK7	UV_RESPONSE_DN
NELFB	DNA_REPAIR
NELFCD	DNA_REPAIR
NELFE	DNA_REPAIR
NET1	MITOTIC_SPINDLE
NEUROD1	PANCREAS_BETA_CELLS
NEUROG3	PANCREAS_BETA_CELLS
NEXN	APICAL_JUNCTION
NF1	APICAL_JUNCTION
NF1	HEDGEHOG_SIGNALING
NF1	MITOTIC_SPINDLE
NF2	APICAL_JUNCTION
NF2	SPERMATOGENESIS
NFASC	APICAL_JUNCTION
NFAT5	TNFA_SIGNALING_VIA_NFKB
NFE2	HEME_METABOLISM
NFE2L1	HEME_METABOLISM
NFE2L2	TNFA_SIGNALING_VIA_NFKB
NFIB	UV_RESPONSE_DN
NFIL3	CHOLESTEROL_HOMEOSTASIS
NFIL3	HYPOXIA
NFIL3	IL2_STAT5_SIGNALING
NFIL3	MTORC1_SIGNALING
NFIL3	TNFA_SIGNALING_VIA_NFKB
NFKB1	INFLAMMATORY_RESPONSE
NFKB1	INTERFERON_GAMMA_RESPONSE
NFKB1	TNFA_SIGNALING_VIA_NFKB
NFKB1	UV_RESPONSE_DN
NFKB2	TNFA_SIGNALING_VIA_NFKB
NFKBIA	INFLAMMATORY_RESPONSE
NFKBIA	INTERFERON_GAMMA_RESPONSE
NFKBIA	TNFA_SIGNALING_VIA_NFKB
NFKBIA	UV_RESPONSE_UP
NFKBIB	MTORC1_SIGNALING
NFKBIB	PI3K_AKT_MTOR_SIGNALING
NFKBIE	TNFA_SIGNALING_VIA_NFKB
NFKBIZ	IL2_STAT5_SIGNALING
NFS1	XENOBIOTIC_METABOLISM
NFX1	DNA_REPAIR
NFYA	UNFOLDED_PROTEIN_RESPONSE
NFYB	UNFOLDED_PROTEIN_RESPONSE
NFYC	MTORC1_SIGNALING
NGB	KRAS_SIGNALING_DN
NGF	KRAS_SIGNALING_UP
NGF	PI3K_AKT_MTOR_SIGNALING
NGLY1	ANDROGEN_RESPONSE
NHLH2	P53_PATHWAY
NHP2	MYC_TARGETS_V1
NHP2	UNFOLDED_PROTEIN_RESPONSE
NIBAN1	CHOLESTEROL_HOMEOSTASIS
NIBAN1	MTORC1_SIGNALING
NID2	EPITHELIAL_MESENCHYMAL_TRANSITION
NIN	KRAS_SIGNALING_UP
NIN	MITOTIC_SPINDLE
NINJ1	P53_PATHWAY
NINJ1	TNFA_SIGNALING_VIA_NFKB
NINJ1	XENOBIOTIC_METABOLISM
NIP7	MYC_TARGETS_V2
NIPBL	UV_RESPONSE_DN
NKD1	WNT_BETA_CATENIN_SIGNALING
NKIRAS1	ADIPOGENESIS
NKX2-2	PANCREAS_BETA_CELLS
NKX2-5	UV_RESPONSE_UP
NKX3-1	ANDROGEN_RESPONSE
NKX6-1	HEDGEHOG_SIGNALING
NKX6-1	PANCREAS_BETA_CELLS
NLGN2	APICAL_JUNCTION
NLGN3	APICAL_JUNCTION
NLRC5	INTERFERON_GAMMA_RESPONSE
NLRP3	ALLOGRAFT_REJECTION
NLRP3	INFLAMMATORY_RESPONSE
NME1	ALLOGRAFT_REJECTION
NME1	DNA_REPAIR
NME1	E2F_TARGETS
NME1	MYC_TARGETS_V1
NME3	DNA_REPAIR
NME4	DNA_REPAIR
NMI	INFLAMMATORY_RESPONSE
NMI	INTERFERON_ALPHA_RESPONSE
NMI	INTERFERON_GAMMA_RESPONSE
NMT1	ADIPOGENESIS
NMT1	MTORC1_SIGNALING
NMT1	XENOBIOTIC_METABOLISM
NMU	ESTROGEN_RESPONSE_LATE
NMUR1	INFLAMMATORY_RESPONSE
NNMT	EPITHELIAL_MESENCHYMAL_TRANSITION
NNT	HEME_METABOLISM
NNT	OXIDATIVE_PHOSPHORYLATION
NOC4L	MYC_TARGETS_V2
NOCT	HYPOXIA
NOD1	INTERFERON_GAMMA_RESPONSE
NOD1	PI3K_AKT_MTOR_SIGNALING
NOD2	INFLAMMATORY_RESPONSE
NOG	TGF_BETA_SIGNALING
NOL3	GLYCOLYSIS
NOL8	P53_PATHWAY
NOLC1	E2F_TARGETS
NOLC1	G2M_CHECKPOINT
NOLC1	MYC_TARGETS_V1
NOLC1	MYC_TARGETS_V2
NOLC1	UNFOLDED_PROTEIN_RESPONSE
NOP14	UNFOLDED_PROTEIN_RESPONSE
NOP16	MYC_TARGETS_V1
NOP16	MYC_TARGETS_V2
NOP2	IL2_STAT5_SIGNALING
NOP2	MYC_TARGETS_V2
NOP56	E2F_TARGETS
NOP56	MYC_TARGETS_V1
NOP56	MYC_TARGETS_V2
NOP56	UNFOLDED_PROTEIN_RESPONSE
NOS1	KRAS_SIGNALING_DN
NOS1	MYOGENESIS
NOS1	SPERMATOGENESIS
NOS2	ALLOGRAFT_REJECTION
NOTCH1	MYOGENESIS
NOTCH1	NOTCH_SIGNALING
NOTCH1	P53_PATHWAY
NOTCH1	WNT_BETA_CATENIN_SIGNALING
NOTCH2	EPITHELIAL_MESENCHYMAL_TRANSITION
NOTCH2	G2M_CHECKPOINT
NOTCH2	MITOTIC_SPINDLE
NOTCH2	NOTCH_SIGNALING
NOTCH2	UV_RESPONSE_DN
NOTCH3	NOTCH_SIGNALING
NOTCH4	COMPLEMENT
NOTCH4	WNT_BETA_CATENIN_SIGNALING
NPC1	BILE_ACID_METABOLISM
NPC1	XENOBIOTIC_METABOLISM
NPFFR2	INFLAMMATORY_RESPONSE
NPHP1	SPERMATOGENESIS
NPHS1	KRAS_SIGNALING_DN
NPM1	ALLOGRAFT_REJECTION
NPM1	MYC_TARGETS_V1
NPM1	MYC_TARGETS_V2
NPM1	UNFOLDED_PROTEIN_RESPONSE
NPR2	DNA_REPAIR
NPTX2	UV_RESPONSE_UP
NPTXR	UV_RESPONSE_UP
NPY1R	ESTROGEN_RESPONSE_EARLY
NPY1R	ESTROGEN_RESPONSE_LATE
NPY4R	KRAS_SIGNALING_DN
NPY5R	SPERMATOGENESIS
NQO1	MYOGENESIS
NQO1	REACTIVE_OXYGEN_SPECIES_PATHWAY
NQO1	XENOBIOTIC_METABOLISM
NQO2	OXIDATIVE_PHOSPHORYLATION
NR0B2	BILE_ACID_METABOLISM
NR0B2	KRAS_SIGNALING_UP
NR1D2	UV_RESPONSE_DN
NR1H4	BILE_ACID_METABOLISM
NR1H4	KRAS_SIGNALING_UP
NR1I2	BILE_ACID_METABOLISM
NR1I2	PEROXISOME
NR3C1	HEME_METABOLISM
NR3C1	HYPOXIA
NR3C1	UV_RESPONSE_DN
NR3C2	BILE_ACID_METABOLISM
NR4A1	TNFA_SIGNALING_VIA_NFKB
NR4A1	UV_RESPONSE_UP
NR4A2	KRAS_SIGNALING_DN
NR4A2	TNFA_SIGNALING_VIA_NFKB
NR4A3	TNFA_SIGNALING_VIA_NFKB
NR6A1	KRAS_SIGNALING_DN
NRAP	APICAL_JUNCTION
NRCAM	HEDGEHOG_SIGNALING
NRIP1	ESTROGEN_RESPONSE_EARLY
NRIP1	ESTROGEN_RESPONSE_LATE
NRIP2	KRAS_SIGNALING_DN
NRP1	ANGIOGENESIS
NRP1	HEDGEHOG_SIGNALING
NRP1	IL2_STAT5_SIGNALING
NRP1	KRAS_SIGNALING_UP
NRP1	UV_RESPONSE_DN
NRP2	HEDGEHOG_SIGNALING
NRTN	APICAL_JUNCTION
NRXN2	APICAL_JUNCTION
NSD2	G2M_CHECKPOINT
NSDHL	CHOLESTEROL_HOMEOSTASIS
NSDHL	FATTY_ACID_METABOLISM
NSDHL	GLYCOLYSIS
NT5C	DNA_REPAIR
NT5C3A	DNA_REPAIR
NT5E	EPITHELIAL_MESENCHYMAL_TRANSITION
NT5E	GLYCOLYSIS
NT5E	IL2_STAT5_SIGNALING
NTF3	KRAS_SIGNALING_DN
NTHL1	FATTY_ACID_METABOLISM
NTM	EPITHELIAL_MESENCHYMAL_TRANSITION
NTNG1	APICAL_SURFACE
NTRK3	UV_RESPONSE_UP
NUB1	INTERFERON_ALPHA_RESPONSE
NUDT11	KRAS_SIGNALING_DN
NUDT12	BILE_ACID_METABOLISM
NUDT15	P53_PATHWAY
NUDT19	PEROXISOME
NUDT21	DNA_REPAIR
NUDT21	E2F_TARGETS
NUDT4	HEME_METABOLISM
NUDT9	DNA_REPAIR
NUFIP1	MTORC1_SIGNALING
NUMA1	G2M_CHECKPOINT
NUMA1	MITOTIC_SPINDLE
NUMB	WNT_BETA_CATENIN_SIGNALING
NUP107	E2F_TARGETS
NUP153	E2F_TARGETS
NUP205	E2F_TARGETS
NUP205	MTORC1_SIGNALING
NUP50	G2M_CHECKPOINT
NUP58	UV_RESPONSE_UP
NUP93	INTERFERON_GAMMA_RESPONSE
NUP98	G2M_CHECKPOINT
NUPR1	MTORC1_SIGNALING
NUPR1	P53_PATHWAY
NUSAP1	G2M_CHECKPOINT
NUSAP1	MITOTIC_SPINDLE
NXF1	UV_RESPONSE_UP
NXT1	ESTROGEN_RESPONSE_EARLY
NXT1	ESTROGEN_RESPONSE_LATE
OAS1	INTERFERON_ALPHA_RESPONSE
OAS2	INTERFERON_GAMMA_RESPONSE
OAS3	INTERFERON_GAMMA_RESPONSE
OASL	INTERFERON_ALPHA_RESPONSE
OASL	INTERFERON_GAMMA_RESPONSE
OAT	OXIDATIVE_PHOSPHORYLATION
OAZ3	SPERMATOGENESIS
OCEL1	MYOGENESIS
OCRL	PROTEIN_SECRETION
ODC1	FATTY_ACID_METABOLISM
ODC1	G2M_CHECKPOINT
ODC1	IL2_STAT5_SIGNALING
ODC1	MYC_TARGETS_V1
ODF1	SPERMATOGENESIS
ODF2	G2M_CHECKPOINT
OGDH	OXIDATIVE_PHOSPHORYLATION
OGFR	INTERFERON_ALPHA_RESPONSE
OGFR	INTERFERON_GAMMA_RESPONSE
OLFM1	ESTROGEN_RESPONSE_EARLY
OLFM1	ESTROGEN_RESPONSE_LATE
OLFM1	UV_RESPONSE_UP
OLFML3	ESTROGEN_RESPONSE_EARLY
OLR1	ANGIOGENESIS
OLR1	COAGULATION
OLR1	COMPLEMENT
OLR1	INFLAMMATORY_RESPONSE
OLR1	TNFA_SIGNALING_VIA_NFKB
OMD	ADIPOGENESIS
ONECUT1	UV_RESPONSE_UP
OPA1	OXIDATIVE_PHOSPHORYLATION
OPHN1	HEDGEHOG_SIGNALING
OPHN1	MITOTIC_SPINDLE
OPN3	ESTROGEN_RESPONSE_EARLY
OPN3	ESTROGEN_RESPONSE_LATE
OPRK1	INFLAMMATORY_RESPONSE
OPTN	BILE_ACID_METABOLISM
OPTN	HEME_METABOLISM
ORC2	E2F_TARGETS
ORC2	MYC_TARGETS_V1
ORC5	G2M_CHECKPOINT
ORC6	E2F_TARGETS
ORC6	G2M_CHECKPOINT
ORM1	ADIPOGENESIS
OSBP2	HEME_METABOLISM
OSGIN1	P53_PATHWAY
OSM	INFLAMMATORY_RESPONSE
OSMR	IL6_JAK_STAT3_SIGNALING
OSMR	INFLAMMATORY_RESPONSE
OSTC	FATTY_ACID_METABOLISM
OVOL2	ESTROGEN_RESPONSE_EARLY
OVOL2	ESTROGEN_RESPONSE_LATE
OXA1L	OXIDATIVE_PHOSPHORYLATION
OXSR1	REACTIVE_OXYGEN_SPECIES_PATHWAY
OXT	KRAS_SIGNALING_DN
OXTR	EPITHELIAL_MESENCHYMAL_TRANSITION
P2RX4	IL2_STAT5_SIGNALING
P2RX4	INFLAMMATORY_RESPONSE
P2RX6	KRAS_SIGNALING_DN
P2RX7	INFLAMMATORY_RESPONSE
P2RY1	COAGULATION
P2RY14	INTERFERON_GAMMA_RESPONSE
P2RY2	ESTROGEN_RESPONSE_EARLY
P2RY2	INFLAMMATORY_RESPONSE
P2RY4	KRAS_SIGNALING_DN
P3H1	EPITHELIAL_MESENCHYMAL_TRANSITION
P4HA1	GLYCOLYSIS
P4HA1	HYPOXIA
P4HA1	IL2_STAT5_SIGNALING
P4HA1	MTORC1_SIGNALING
P4HA2	GLYCOLYSIS
P4HA2	HEME_METABOLISM
P4HA2	HYPOXIA
PA2G4	ANDROGEN_RESPONSE
PA2G4	E2F_TARGETS
PA2G4	MYC_TARGETS_V1
PA2G4	MYC_TARGETS_V2
PABPC1	MYC_TARGETS_V1
PABPC1	PEROXISOME
PABPC4	MYC_TARGETS_V1
PACRG	SPERMATOGENESIS
PAFAH1B1	G2M_CHECKPOINT
PAFAH1B1	MITOTIC_SPINDLE
PAICS	E2F_TARGETS
PAIP1	UNFOLDED_PROTEIN_RESPONSE
PAK1	APOPTOSIS
PAK3	PANCREAS_BETA_CELLS
PAK4	PI3K_AKT_MTOR_SIGNALING
PALLD	MITOTIC_SPINDLE
PAM	GLYCOLYSIS
PAM	HYPOXIA
PAM	PROTEIN_SECRETION
PAN2	E2F_TARGETS
PANX1	TNFA_SIGNALING_VIA_NFKB
PAOX	BILE_ACID_METABOLISM
PAPOLB	SPERMATOGENESIS
PAPSS2	ESTROGEN_RESPONSE_EARLY
PAPSS2	ESTROGEN_RESPONSE_LATE
PAPSS2	XENOBIOTIC_METABOLISM
PARD6G	APICAL_JUNCTION
PARN	UNFOLDED_PROTEIN_RESPONSE
PARP12	INTERFERON_ALPHA_RESPONSE
PARP12	INTERFERON_GAMMA_RESPONSE
PARP14	INTERFERON_ALPHA_RESPONSE
PARP14	INTERFERON_GAMMA_RESPONSE
PARP2	SPERMATOGENESIS
PARP2	UV_RESPONSE_UP
PARP9	INTERFERON_ALPHA_RESPONSE
PARVA	APICAL_JUNCTION
PAX3	KRAS_SIGNALING_DN
PAX4	KRAS_SIGNALING_DN
PAX4	PANCREAS_BETA_CELLS
PAX6	PANCREAS_BETA_CELLS
PAXIP1	GLYCOLYSIS
PBK	G2M_CHECKPOINT
PBX2	APICAL_JUNCTION
PC	GLYCOLYSIS
PC	HEME_METABOLISM
PC	MYOGENESIS
PC	XENOBIOTIC_METABOLISM
PCBD1	FATTY_ACID_METABOLISM
PCBP1	MYC_TARGETS_V1
PCDH1	APICAL_JUNCTION
PCDH7	INFLAMMATORY_RESPONSE
PCDHB1	KRAS_SIGNALING_DN
PCGF5	MITOTIC_SPINDLE
PCK1	HYPOXIA
PCLO	COMPLEMENT
PCM1	MITOTIC_SPINDLE
PCNA	DNA_REPAIR
PCNA	E2F_TARGETS
PCNA	MYC_TARGETS_V1
PCNA	P53_PATHWAY
PCNT	MITOTIC_SPINDLE
PCOLCE	EPITHELIAL_MESENCHYMAL_TRANSITION
PCOLCE2	EPITHELIAL_MESENCHYMAL_TRANSITION
PCP4	ESTROGEN_RESPONSE_LATE
PCP4	KRAS_SIGNALING_UP
PCSK1	PANCREAS_BETA_CELLS
